iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2017_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency
djr,Latn,djr_Latn,Djambarrpuyngu,a,Ll,LATIN SMALL LETTER A,166226,5,"2014,2017,2019,2020,2021",3502,87468,26453,44924,3879
djr,Latn,djr_Latn,Djambarrpuyngu, ,Zs,SPACE,133704,5,"2014,2017,2019,2020,2021",2695,69838,21175,36583,3413
djr,Latn,djr_Latn,Djambarrpuyngu,n,Ll,LATIN SMALL LETTER N,91288,5,"2014,2017,2019,2020,2021",1903,49095,13958,24373,1959
djr,Latn,djr_Latn,Djambarrpuyngu,u,Ll,LATIN SMALL LETTER U,86097,5,"2014,2017,2019,2020,2021",1604,45916,13102,23436,2039
djr,Latn,djr_Latn,Djambarrpuyngu,r,Ll,LATIN SMALL LETTER R,79328,5,"2014,2017,2019,2020,2021",1425,42816,11959,21309,1819
djr,Latn,djr_Latn,Djambarrpuyngu,i,Ll,LATIN SMALL LETTER I,69246,5,"2014,2017,2019,2020,2021",1284,37430,10603,18240,1689
djr,Latn,djr_Latn,Djambarrpuyngu,y,Ll,LATIN SMALL LETTER Y,68538,5,"2014,2017,2019,2020,2021",1341,36856,10592,18292,1457
djr,Latn,djr_Latn,Djambarrpuyngu,ŋ,Ll,LATIN SMALL LETTER ENG,57467,5,"2014,2017,2019,2020,2021",1151,30827,8952,15307,1230
djr,Latn,djr_Latn,Djambarrpuyngu,h,Ll,LATIN SMALL LETTER H,51441,5,"2014,2017,2019,2020,2021",993,27566,7824,13943,1115
djr,Latn,djr_Latn,Djambarrpuyngu,l,Ll,LATIN SMALL LETTER L,49345,5,"2014,2017,2019,2020,2021",1014,25668,7928,13609,1126
djr,Latn,djr_Latn,Djambarrpuyngu,m,Ll,LATIN SMALL LETTER M,31630,5,"2014,2017,2019,2020,2021",516,16822,4855,8686,751
djr,Latn,djr_Latn,Djambarrpuyngu,d,Ll,LATIN SMALL LETTER D,29176,5,"2014,2017,2019,2020,2021",533,15758,4281,7961,643
djr,Latn,djr_Latn,Djambarrpuyngu,w,Ll,LATIN SMALL LETTER W,28352,5,"2014,2017,2019,2020,2021",550,14961,4417,7814,610
