iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2020_frequency,year_2022_frequency
xed,Latn,xed_Latn,Hdi,a,Ll,LATIN SMALL LETTER A,126256,3,"2017,2020,2022",14158,23454,88644
xed,Latn,xed_Latn,Hdi, ,Zs,SPACE,113898,3,"2017,2020,2022",12944,21161,79793
xed,Latn,xed_Latn,Hdi,t,Ll,LATIN SMALL LETTER T,32748,3,"2017,2020,2022",3772,5997,22979
xed,Latn,xed_Latn,Hdi,n,Ll,LATIN SMALL LETTER N,26418,3,"2017,2020,2022",3062,5078,18278
xed,Latn,xed_Latn,Hdi,u,Ll,LATIN SMALL LETTER U,22256,3,"2017,2020,2022",2466,4178,15612
xed,Latn,xed_Latn,Hdi,i,Ll,LATIN SMALL LETTER I,21639,3,"2017,2020,2022",2599,4129,14911
xed,Latn,xed_Latn,Hdi,k,Ll,LATIN SMALL LETTER K,20617,3,"2017,2020,2022",2255,3825,14537
xed,Latn,xed_Latn,Hdi,g,Ll,LATIN SMALL LETTER G,20115,3,"2017,2020,2022",2337,4086,13692
xed,Latn,xed_Latn,Hdi,h,Ll,LATIN SMALL LETTER H,18904,3,"2017,2020,2022",2042,3620,13242
xed,Latn,xed_Latn,Hdi,l,Ll,LATIN SMALL LETTER L,16963,3,"2017,2020,2022",1721,3001,12241
xed,Latn,xed_Latn,Hdi,d,Ll,LATIN SMALL LETTER D,16445,3,"2017,2020,2022",1760,2993,11692
xed,Latn,xed_Latn,Hdi,m,Ll,LATIN SMALL LETTER M,16261,3,"2017,2020,2022",1817,2877,11567
xed,Latn,xed_Latn,Hdi,s,Ll,LATIN SMALL LETTER S,15782,3,"2017,2020,2022",1856,2715,11211
xed,Latn,xed_Latn,Hdi,w,Ll,LATIN SMALL LETTER W,12969,3,"2017,2020,2022",1402,2331,9236
xed,Latn,xed_Latn,Hdi,ŋ,Ll,LATIN SMALL LETTER ENG,11399,3,"2017,2020,2022",1282,2149,7968
xed,Latn,xed_Latn,Hdi,y,Ll,LATIN SMALL LETTER Y,9892,3,"2017,2020,2022",1178,1755,6959
xed,Latn,xed_Latn,Hdi,z,Ll,LATIN SMALL LETTER Z,9755,3,"2017,2020,2022",1152,1908,6695
xed,Latn,xed_Latn,Hdi,ə,Ll,LATIN SMALL LETTER SCHWA,8610,3,"2017,2020,2022",873,1499,6238
xed,Latn,xed_Latn,Hdi,",",Po,COMMA,7642,3,"2017,2020,2022",826,1371,5445
xed,Latn,xed_Latn,Hdi,ɗ,Ll,LATIN SMALL LETTER D WITH HOOK,7390,3,"2017,2020,2022",897,1493,5000
xed,Latn,xed_Latn,Hdi,f,Ll,LATIN SMALL LETTER F,6892,3,"2017,2020,2022",807,1374,4711
xed,Latn,xed_Latn,Hdi,.,Po,FULL STOP,6449,3,"2017,2020,2022",758,1220,4471
