iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2019_frequency,year_2020_frequency,year_2023_frequency
mqb,Latn,mqb_Latn,Mbuko, ,Zs,SPACE,360722,8,"2013,2014,2015,2016,2017,2019,2020,2023",283494,29562,80,4935,30377,10524,115,1635
mqb,Latn,mqb_Latn,Mbuko,a,Ll,LATIN SMALL LETTER A,331050,8,"2013,2014,2015,2016,2017,2019,2020,2023",260583,27809,82,4621,27327,9214,93,1321
mqb,Latn,mqb_Latn,Mbuko,n,Ll,LATIN SMALL LETTER N,142136,8,"2013,2014,2015,2016,2017,2019,2020,2023",110623,11845,34,1931,12700,4322,47,634
mqb,Latn,mqb_Latn,Mbuko,ə,Ll,LATIN SMALL LETTER SCHWA,64699,8,"2013,2014,2015,2016,2017,2019,2020,2023",51291,5154,26,900,5099,1902,13,314
mqb,Latn,mqb_Latn,Mbuko,y,Ll,LATIN SMALL LETTER Y,58377,8,"2013,2014,2015,2016,2017,2019,2020,2023",46164,4740,14,778,4699,1696,6,280
mqb,Latn,mqb_Latn,Mbuko,e,Ll,LATIN SMALL LETTER E,52238,8,"2013,2014,2015,2016,2017,2019,2020,2023",40066,4104,7,705,4101,2699,36,520
mqb,Latn,mqb_Latn,Mbuko,k,Ll,LATIN SMALL LETTER K,50165,8,"2013,2014,2015,2016,2017,2019,2020,2023",40251,3827,11,653,3867,1336,23,197
mqb,Latn,mqb_Latn,Mbuko,t,Ll,LATIN SMALL LETTER T,41431,8,"2013,2014,2015,2016,2017,2019,2020,2023",32606,3412,14,555,3045,1546,28,225
mqb,Latn,mqb_Latn,Mbuko,s,Ll,LATIN SMALL LETTER S,40114,8,"2013,2014,2015,2016,2017,2019,2020,2023",31044,3293,11,562,3269,1610,28,297
mqb,Latn,mqb_Latn,Mbuko,w,Ll,LATIN SMALL LETTER W,39725,8,"2013,2014,2015,2016,2017,2019,2020,2023",31253,3416,9,543,3379,1019,9,97
mqb,Latn,mqb_Latn,Mbuko,i,Ll,LATIN SMALL LETTER I,38986,8,"2013,2014,2015,2016,2017,2019,2020,2023",30464,3092,6,514,3210,1429,30,241
mqb,Latn,mqb_Latn,Mbuko,m,Ll,LATIN SMALL LETTER M,36970,8,"2013,2014,2015,2016,2017,2019,2020,2023",29410,2856,7,541,2596,1345,13,202
mqb,Latn,mqb_Latn,Mbuko,o,Ll,LATIN SMALL LETTER O,33198,8,"2013,2014,2015,2016,2017,2019,2020,2023",26025,2710,9,401,2387,1433,8,225
mqb,Latn,mqb_Latn,Mbuko,",",Po,COMMA,29001,8,"2013,2014,2015,2016,2017,2019,2020,2023",22641,2413,5,428,2726,691,7,90
mqb,Latn,mqb_Latn,Mbuko,u,Ll,LATIN SMALL LETTER U,28831,8,"2013,2014,2015,2016,2017,2019,2020,2023",21959,2443,4,437,2516,1250,22,200
mqb,Latn,mqb_Latn,Mbuko,l,Ll,LATIN SMALL LETTER L,27644,8,"2013,2014,2015,2016,2017,2019,2020,2023",21777,2208,7,356,1881,1196,10,209
mqb,Latn,mqb_Latn,Mbuko,h,Ll,LATIN SMALL LETTER H,26768,8,"2013,2014,2015,2016,2017,2019,2020,2023",20533,2299,6,366,2186,1121,4,253
mqb,Latn,mqb_Latn,Mbuko,r,Ll,LATIN SMALL LETTER R,25716,8,"2013,2014,2015,2016,2017,2019,2020,2023",19976,1974,8,358,1708,1401,18,273
mqb,Latn,mqb_Latn,Mbuko,ɗ,Ll,LATIN SMALL LETTER D WITH HOOK,21678,8,"2013,2014,2015,2016,2017,2019,2020,2023",17216,1625,5,289,1710,742,2,89
mqb,Latn,mqb_Latn,Mbuko,b,Ll,LATIN SMALL LETTER B,21259,8,"2013,2014,2015,2016,2017,2019,2020,2023",16932,1696,7,279,1637,636,6,66
mqb,Latn,mqb_Latn,Mbuko,à,Ll,LATIN SMALL LETTER A WITH GRAVE,20637,8,"2013,2014,2015,2016,2017,2019,2020,2023",16447,1596,2,307,1782,473,3,27
mqb,Latn,mqb_Latn,Mbuko,g,Ll,LATIN SMALL LETTER G,20423,8,"2013,2014,2015,2016,2017,2019,2020,2023",16310,1580,4,272,1423,736,8,90
mqb,Latn,mqb_Latn,Mbuko,d,Ll,LATIN SMALL LETTER D,19725,8,"2013,2014,2015,2016,2017,2019,2020,2023",15007,1588,3,268,1549,1038,14,258
