iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2021_frequency
ptp,Latn,ptp_Latn,Patep, ,Zs,SPACE,218121,4,"2014,2017,2018,2021",89,3777,214022,233
ptp,Latn,ptp_Latn,Patep,a,Ll,LATIN SMALL LETTER A,59696,4,"2014,2017,2018,2021",37,915,58679,65
ptp,Latn,ptp_Latn,Patep,n,Ll,LATIN SMALL LETTER N,59172,4,"2014,2017,2018,2021",27,1144,57925,76
ptp,Latn,ptp_Latn,Patep,e,Ll,LATIN SMALL LETTER E,50197,4,"2014,2017,2018,2021",33,679,49433,52
ptp,Latn,ptp_Latn,Patep,ê,Ll,LATIN SMALL LETTER E WITH CIRCUMFLEX,43864,2,"2017,2018",0,915,42949,0
ptp,Latn,ptp_Latn,Patep,i,Ll,LATIN SMALL LETTER I,41060,4,"2014,2017,2018,2021",12,710,40261,77
ptp,Latn,ptp_Latn,Patep,o,Ll,LATIN SMALL LETTER O,37982,4,"2014,2017,2018,2021",22,633,37270,57
ptp,Latn,ptp_Latn,Patep,l,Ll,LATIN SMALL LETTER L,34029,4,"2014,2017,2018,2021",11,694,33308,16
ptp,Latn,ptp_Latn,Patep,v,Ll,LATIN SMALL LETTER V,33070,4,"2014,2017,2018,2021",3,553,32510,4
ptp,Latn,ptp_Latn,Patep,g,Ll,LATIN SMALL LETTER G,33031,4,"2014,2017,2018,2021",10,629,32340,52
ptp,Latn,ptp_Latn,Patep,ɨ,Ll,LATIN SMALL LETTER I WITH STROKE,32856,2,"2017,2018",0,569,32287,0
ptp,Latn,ptp_Latn,Patep,m,Ll,LATIN SMALL LETTER M,30103,4,"2014,2017,2018,2021",6,531,29554,12
ptp,Latn,ptp_Latn,Patep,u,Ll,LATIN SMALL LETTER U,27220,4,"2014,2017,2018,2021",21,550,26601,48
ptp,Latn,ptp_Latn,Patep,t,Ll,LATIN SMALL LETTER T,27205,4,"2014,2017,2018,2021",51,385,26761,8
