iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
bod,Tibt,bod_Tibt,Tibetan,་,Po,TIBETAN MARK INTERSYLLABIC TSHEG,162643096,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",448286,782804,527665,610008,8063358,12456829,31122689,29243511,20340232,18228923,32491069,8327722
bod,Tibt,bod_Tibt,Tibetan,ས,Lo,TIBETAN LETTER SA,48695185,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",131122,226217,157458,184602,2368343,3707794,9425266,8765668,6142519,5509140,9560881,2516175
bod,Tibt,bod_Tibt,Tibetan,ག,Lo,TIBETAN LETTER GA,35666908,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",102910,174934,119774,134999,1777572,2759458,6768052,6356464,4316042,3980521,7244464,1931718
bod,Tibt,bod_Tibt,Tibetan,ི,Mn,TIBETAN VOWEL SIGN I,35264301,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",100972,175478,116797,136346,1739480,2750099,6728230,6408089,4348955,3945048,7015903,1798904
bod,Tibt,bod_Tibt,Tibetan,ད,Lo,TIBETAN LETTER DA,33234688,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",91754,163082,107132,127835,1639454,2522448,6282231,5935647,4125566,3728240,6822531,1688768
bod,Tibt,bod_Tibt,Tibetan,ོ,Mn,TIBETAN VOWEL SIGN O,31354108,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",90364,158675,104560,120579,1568687,2418576,5896695,5605790,3785889,3510910,6383787,1709596
bod,Tibt,bod_Tibt,Tibetan,བ,Lo,TIBETAN LETTER BA,27481899,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",72993,125980,85599,102421,1345369,2086285,5402798,4908559,3479490,3084291,5413273,1374841
bod,Tibt,bod_Tibt,Tibetan,ར,Lo,TIBETAN LETTER RA,24563945,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",65724,115012,78153,91734,1184113,1872649,4825249,4454968,3085785,2748691,4830530,1211337
bod,Tibt,bod_Tibt,Tibetan,ང,Lo,TIBETAN LETTER NGA,23709779,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",65566,116037,76363,88600,1193015,1820597,4442369,4339461,2936180,2675234,4726912,1229445
bod,Tibt,bod_Tibt,Tibetan,ན,Lo,TIBETAN LETTER NA,22395533,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",65218,113007,74446,85826,1122652,1746231,4198042,3989627,2783356,2495441,4541418,1180269
bod,Tibt,bod_Tibt,Tibetan,ུ,Mn,TIBETAN VOWEL SIGN U,21371855,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",53508,94543,64779,76123,1017703,1623584,4242435,3927721,2733822,2422313,4069174,1046150
bod,Tibt,bod_Tibt,Tibetan,ེ,Mn,TIBETAN VOWEL SIGN E,19129795,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",52282,94452,62602,75527,947088,1452246,3648896,3436506,2438776,2141436,3828138,951846
bod,Tibt,bod_Tibt,Tibetan,འ,Lo,TIBETAN LETTER -A,18827911,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",53617,90512,61117,72903,913960,1444511,3607333,3421054,2340324,2130001,3725572,967007
bod,Tibt,bod_Tibt,Tibetan,ྱ,Mn,TIBETAN SUBJOINED LETTER YA,18741511,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",50471,88630,59150,67864,908926,1451207,3564482,3387885,2349989,2123675,3740279,948953
bod,Tibt,bod_Tibt,Tibetan,མ,Lo,TIBETAN LETTER MA,18634096,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",49151,87323,60050,71961,901269,1380471,3672781,3368236,2377453,2108898,3654758,901745
bod,Tibt,bod_Tibt,Tibetan,ལ,Lo,TIBETAN LETTER LA,16566893,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",44210,77116,52698,64033,792356,1261136,3240857,3049214,2106840,1867282,3189833,821318
bod,Tibt,bod_Tibt,Tibetan, ,Zs,SPACE,13005915,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",30214,57192,42635,59179,775110,838554,2467055,2268002,1711571,1493194,2657824,605385
bod,Tibt,bod_Tibt,Tibetan,པ,Lo,TIBETAN LETTER PA,12374850,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",31065,54687,38830,45052,576098,921034,2438186,2246478,1686652,1403076,2380122,553570
bod,Tibt,bod_Tibt,Tibetan,།,Po,TIBETAN MARK SHAD,12365263,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",26990,53264,36487,35426,541624,856024,2332902,2215207,1734863,1434823,2602016,495637
