iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2019_frequency
uri,Latn,uri_Latn,Urim, ,Zs,SPACE,2373,1,2019,2373
uri,Latn,uri_Latn,Urim,a,Ll,LATIN SMALL LETTER A,1642,1,2019,1642
uri,Latn,uri_Latn,Urim,i,Ll,LATIN SMALL LETTER I,892,1,2019,892
uri,Latn,uri_Latn,Urim,k,Ll,LATIN SMALL LETTER K,808,1,2019,808
uri,Latn,uri_Latn,Urim,n,Ll,LATIN SMALL LETTER N,793,1,2019,793
uri,Latn,uri_Latn,Urim,l,Ll,LATIN SMALL LETTER L,681,1,2019,681
uri,Latn,uri_Latn,Urim,e,Ll,LATIN SMALL LETTER E,636,1,2019,636
uri,Latn,uri_Latn,Urim,p,Ll,LATIN SMALL LETTER P,616,1,2019,616
uri,Latn,uri_Latn,Urim,t,Ll,LATIN SMALL LETTER T,547,1,2019,547
uri,Latn,uri_Latn,Urim,m,Ll,LATIN SMALL LETTER M,473,1,2019,473
uri,Latn,uri_Latn,Urim,r,Ll,LATIN SMALL LETTER R,470,1,2019,470
uri,Latn,uri_Latn,Urim,u,Ll,LATIN SMALL LETTER U,390,1,2019,390
uri,Latn,uri_Latn,Urim,w,Ll,LATIN SMALL LETTER W,382,1,2019,382
uri,Latn,uri_Latn,Urim,o,Ll,LATIN SMALL LETTER O,375,1,2019,375
uri,Latn,uri_Latn,Urim,g,Ll,LATIN SMALL LETTER G,256,1,2019,256
uri,Latn,uri_Latn,Urim,",",Po,COMMA,174,1,2019,174
uri,Latn,uri_Latn,Urim,h,Ll,LATIN SMALL LETTER H,131,1,2019,131
uri,Latn,uri_Latn,Urim,.,Po,FULL STOP,106,1,2019,106
uri,Latn,uri_Latn,Urim,y,Ll,LATIN SMALL LETTER Y,102,1,2019,102
uri,Latn,uri_Latn,Urim,W,Lu,LATIN CAPITAL LETTER W,85,1,2019,85
uri,Latn,uri_Latn,Urim,M,Lu,LATIN CAPITAL LETTER M,70,1,2019,70
uri,Latn,uri_Latn,Urim,s,Ll,LATIN SMALL LETTER S,50,1,2019,50
uri,Latn,uri_Latn,Urim,K,Lu,LATIN CAPITAL LETTER K,38,1,2019,38
uri,Latn,uri_Latn,Urim,E,Lu,LATIN CAPITAL LETTER E,24,1,2019,24
uri,Latn,uri_Latn,Urim,1,Nd,DIGIT ONE,20,1,2019,20
uri,Latn,uri_Latn,Urim,5,Nd,DIGIT FIVE,20,1,2019,20
uri,Latn,uri_Latn,Urim,2,Nd,DIGIT TWO,20,1,2019,20
uri,Latn,uri_Latn,Urim,T,Lu,LATIN CAPITAL LETTER T,19,1,2019,19
uri,Latn,uri_Latn,Urim,A,Lu,LATIN CAPITAL LETTER A,19,1,2019,19
uri,Latn,uri_Latn,Urim,S,Lu,LATIN CAPITAL LETTER S,19,1,2019,19
uri,Latn,uri_Latn,Urim,3,Nd,DIGIT THREE,18,1,2019,18
uri,Latn,uri_Latn,Urim,4,Nd,DIGIT FOUR,18,1,2019,18
uri,Latn,uri_Latn,Urim,6,Nd,DIGIT SIX,18,1,2019,18
uri,Latn,uri_Latn,Urim,7,Nd,DIGIT SEVEN,18,1,2019,18
uri,Latn,uri_Latn,Urim,”,Pf,RIGHT DOUBLE QUOTATION MARK,16,1,2019,16
uri,Latn,uri_Latn,Urim,j,Ll,LATIN SMALL LETTER J,16,1,2019,16
uri,Latn,uri_Latn,Urim,Y,Lu,LATIN CAPITAL LETTER Y,16,1,2019,16
uri,Latn,uri_Latn,Urim,J,Lu,LATIN CAPITAL LETTER J,16,1,2019,16
uri,Latn,uri_Latn,Urim,“,Pi,LEFT DOUBLE QUOTATION MARK,16,1,2019,16
uri,Latn,uri_Latn,Urim,8,Nd,DIGIT EIGHT,9,1,2019,9
uri,Latn,uri_Latn,Urim,N,Lu,LATIN CAPITAL LETTER N,8,1,2019,8
uri,Latn,uri_Latn,Urim,9,Nd,DIGIT NINE,8,1,2019,8
uri,Latn,uri_Latn,Urim,0,Nd,DIGIT ZERO,8,1,2019,8
uri,Latn,uri_Latn,Urim,P,Lu,LATIN CAPITAL LETTER P,6,1,2019,6
uri,Latn,uri_Latn,Urim,?,Po,QUESTION MARK,5,1,2019,5
uri,Latn,uri_Latn,Urim,I,Lu,LATIN CAPITAL LETTER I,5,1,2019,5
uri,Latn,uri_Latn,Urim,-,Pd,HYPHEN-MINUS,4,1,2019,4
uri,Latn,uri_Latn,Urim,!,Po,EXCLAMATION MARK,4,1,2019,4
uri,Latn,uri_Latn,Urim,L,Lu,LATIN CAPITAL LETTER L,1,1,2019,1
uri,Latn,uri_Latn,Urim,+,Sm,PLUS SIGN,1,1,2019,1
uri,Latn,uri_Latn,Urim,H,Lu,LATIN CAPITAL LETTER H,1,1,2019,1
uri,Latn,uri_Latn,Urim,),Pe,RIGHT PARENTHESIS,1,1,2019,1
uri,Latn,uri_Latn,Urim,(,Ps,LEFT PARENTHESIS,1,1,2019,1
uri,Latn,uri_Latn,Urim,b,Ll,LATIN SMALL LETTER B,1,1,2019,1
