iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency,year_2024_frequency
ain,Latn,ain_Latn,Ainu (Japan), ,Zs,SPACE,23302,7,"2014,2017,2018,2019,2021,2022,2024",162,9259,2864,5427,2853,2158,579
ain,Latn,ain_Latn,Ainu (Japan),a,Ll,LATIN SMALL LETTER A,15798,7,"2014,2017,2018,2019,2021,2022,2024",92,6348,1920,3721,1773,1585,359
ain,Latn,ain_Latn,Ainu (Japan),i,Ll,LATIN SMALL LETTER I,9951,7,"2014,2017,2018,2019,2021,2022,2024",68,3838,1320,2040,1599,823,263
ain,Latn,ain_Latn,Ainu (Japan),n,Ll,LATIN SMALL LETTER N,9604,7,"2014,2017,2018,2019,2021,2022,2024",62,3924,936,2257,1293,899,233
ain,Latn,ain_Latn,Ainu (Japan),e,Ll,LATIN SMALL LETTER E,9318,7,"2014,2017,2018,2019,2021,2022,2024",41,3798,761,2409,1163,951,195
ain,Latn,ain_Latn,Ainu (Japan),o,Ll,LATIN SMALL LETTER O,8794,7,"2014,2017,2018,2019,2021,2022,2024",65,3506,1178,1812,1157,803,273
ain,Latn,ain_Latn,Ainu (Japan),k,Ll,LATIN SMALL LETTER K,7735,7,"2014,2017,2018,2019,2021,2022,2024",49,3374,703,1764,845,869,131
ain,Latn,ain_Latn,Ainu (Japan),u,Ll,LATIN SMALL LETTER U,7017,7,"2014,2017,2018,2019,2021,2022,2024",63,2875,747,1651,882,684,115
ain,Latn,ain_Latn,Ainu (Japan),r,Ll,LATIN SMALL LETTER R,5914,7,"2014,2017,2018,2019,2021,2022,2024",32,2433,498,1505,656,655,135
ain,Latn,ain_Latn,Ainu (Japan),t,Ll,LATIN SMALL LETTER T,5783,7,"2014,2017,2018,2019,2021,2022,2024",40,2104,973,1209,756,486,215
ain,Latn,ain_Latn,Ainu (Japan),s,Ll,LATIN SMALL LETTER S,5627,7,"2014,2017,2018,2019,2021,2022,2024",54,1943,978,952,1051,515,134
ain,Latn,ain_Latn,Ainu (Japan),h,Ll,LATIN SMALL LETTER H,4521,7,"2014,2017,2018,2019,2021,2022,2024",37,1792,622,1015,596,349,110
ain,Latn,ain_Latn,Ainu (Japan),m,Ll,LATIN SMALL LETTER M,3108,7,"2014,2017,2018,2019,2021,2022,2024",15,1323,309,691,326,382,62
ain,Latn,ain_Latn,Ainu (Japan),w,Ll,LATIN SMALL LETTER W,2158,7,"2014,2017,2018,2019,2021,2022,2024",7,733,341,546,284,205,42
ain,Latn,ain_Latn,Ainu (Japan),p,Ll,LATIN SMALL LETTER P,1800,7,"2014,2017,2018,2019,2021,2022,2024",12,813,58,444,66,390,17
ain,Latn,ain_Latn,Ainu (Japan),",",Po,COMMA,1669,7,"2014,2017,2018,2019,2021,2022,2024",16,606,253,465,185,95,49
ain,Latn,ain_Latn,Ainu (Japan),y,Ll,LATIN SMALL LETTER Y,1374,7,"2014,2017,2018,2019,2021,2022,2024",16,554,121,265,129,251,38
ain,Latn,ain_Latn,Ainu (Japan),g,Ll,LATIN SMALL LETTER G,1359,7,"2014,2017,2018,2019,2021,2022,2024",16,552,191,256,241,51,52
ain,Latn,ain_Latn,Ainu (Japan),.,Po,FULL STOP,1174,7,"2014,2017,2018,2019,2021,2022,2024",6,399,123,239,201,164,42
ain,Latn,ain_Latn,Ainu (Japan),d,Ll,LATIN SMALL LETTER D,907,7,"2014,2017,2018,2019,2021,2022,2024",11,254,258,57,271,16,40
ain,Latn,ain_Latn,Ainu (Japan),b,Ll,LATIN SMALL LETTER B,903,7,"2014,2017,2018,2019,2021,2022,2024",17,408,86,163,171,32,26
ain,Latn,ain_Latn,Ainu (Japan),c,Ll,LATIN SMALL LETTER C,899,7,"2014,2017,2018,2019,2021,2022,2024",10,426,63,180,85,99,36
ain,Latn,ain_Latn,Ainu (Japan),K,Lu,LATIN CAPITAL LETTER K,714,7,"2014,2017,2018,2019,2021,2022,2024",2,360,24,237,60,25,6
ain,Latn,ain_Latn,Ainu (Japan),A,Lu,LATIN CAPITAL LETTER A,617,7,"2014,2017,2018,2019,2021,2022,2024",1,329,23,207,31,23,3
ain,Latn,ain_Latn,Ainu (Japan),-,Pd,HYPHEN-MINUS,597,7,"2014,2017,2018,2019,2021,2022,2024",4,196,57,145,167,21,7
ain,Latn,ain_Latn,Ainu (Japan),ō,Ll,LATIN SMALL LETTER O WITH MACRON,555,5,"2014,2017,2018,2021,2024",11,90,222,0,203,0,29
ain,Latn,ain_Latn,Ainu (Japan),S,Lu,LATIN CAPITAL LETTER S,508,7,"2014,2017,2018,2019,2021,2022,2024",3,151,34,156,91,47,26
ain,Latn,ain_Latn,Ainu (Japan),O,Lu,LATIN CAPITAL LETTER O,468,6,"2017,2018,2019,2021,2022,2024",0,226,2,196,13,29,2
ain,Latn,ain_Latn,Ainu (Japan),N,Lu,LATIN CAPITAL LETTER N,416,6,"2017,2018,2019,2021,2022,2024",0,205,8,150,38,13,2
ain,Latn,ain_Latn,Ainu (Japan),I,Lu,LATIN CAPITAL LETTER I,356,7,"2014,2017,2018,2019,2021,2022,2024",1,159,5,157,25,7,2
ain,Latn,ain_Latn,Ainu (Japan),E,Lu,LATIN CAPITAL LETTER E,348,6,"2017,2018,2019,2021,2022,2024",0,191,7,119,12,14,5
