iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
wal,Latn,wal_Latn,Wolaytta,a,Ll,LATIN SMALL LETTER A,2051573,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",282723,395931,109373,142799,589221,123511,55047,250803,28159,12025,59215,2766
wal,Latn,wal_Latn,Wolaytta, ,Zs,SPACE,1343912,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",192088,259283,71791,92755,378568,79661,36200,163203,17971,8342,42270,1780
wal,Latn,wal_Latn,Wolaytta,i,Ll,LATIN SMALL LETTER I,927940,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",135058,192985,52672,69061,246571,51787,28148,103211,13011,6253,27796,1387
wal,Latn,wal_Latn,Wolaytta,e,Ll,LATIN SMALL LETTER E,688940,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",92924,128813,35941,46596,199397,43659,17824,86832,8865,4079,23029,981
wal,Latn,wal_Latn,Wolaytta,o,Ll,LATIN SMALL LETTER O,634242,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",78643,108604,29811,39472,196439,42199,15240,88149,9360,3672,21670,983
wal,Latn,wal_Latn,Wolaytta,n,Ll,LATIN SMALL LETTER N,578405,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",81638,111601,30898,40192,163791,34005,15021,72607,7760,3792,16390,710
wal,Latn,wal_Latn,Wolaytta,t,Ll,LATIN SMALL LETTER T,539124,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",78351,107200,30079,39148,146455,30243,14645,64332,6590,3398,17854,829
wal,Latn,wal_Latn,Wolaytta,s,Ll,LATIN SMALL LETTER S,531908,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",71920,102835,28452,36905,151549,32391,14265,65079,7846,3735,16229,702
wal,Latn,wal_Latn,Wolaytta,y,Ll,LATIN SMALL LETTER Y,357377,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",37581,54196,14863,19501,122328,26029,7450,54441,5689,1578,13221,500
wal,Latn,wal_Latn,Wolaytta,d,Ll,LATIN SMALL LETTER D,347526,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",44801,61391,16786,22340,105994,22255,8319,45619,4469,1922,13157,473
wal,Latn,wal_Latn,Wolaytta,u,Ll,LATIN SMALL LETTER U,276902,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",37686,52826,14748,18826,78544,16645,7197,36143,3567,1747,8560,413
wal,Latn,wal_Latn,Wolaytta,h,Ll,LATIN SMALL LETTER H,268630,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",36429,51806,14286,18950,75820,16197,7217,32893,3503,1765,9347,417
wal,Latn,wal_Latn,Wolaytta,g,Ll,LATIN SMALL LETTER G,258003,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",34645,48853,13739,17555,74249,15794,6407,32197,2996,1622,9618,328
wal,Latn,wal_Latn,Wolaytta,k,Ll,LATIN SMALL LETTER K,221675,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",32226,46104,12326,16857,58756,12093,6146,24429,2767,1675,7956,340
wal,Latn,wal_Latn,Wolaytta,b,Ll,LATIN SMALL LETTER B,187294,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",25406,35841,9828,12702,54983,11655,5536,22771,2522,1072,4806,172
wal,Latn,wal_Latn,Wolaytta,m,Ll,LATIN SMALL LETTER M,180944,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",23925,32688,9060,11905,53593,11648,4966,22605,2518,1139,6622,275
wal,Latn,wal_Latn,Wolaytta,r,Ll,LATIN SMALL LETTER R,156285,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",22504,29890,8518,11315,43621,9306,4055,17789,2143,859,6067,218
wal,Latn,wal_Latn,Wolaytta,l,Ll,LATIN SMALL LETTER L,148667,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",21893,30165,8281,11066,39062,8752,3966,16563,2061,737,5851,270
