iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2015_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency
pio,Latn,pio_Latn,Piapoco,a,Ll,LATIN SMALL LETTER A,38482,6,"2014,2015,2019,2020,2021,2022",3382,62,480,23977,7446,3135
pio,Latn,pio_Latn,Piapoco,i,Ll,LATIN SMALL LETTER I,34995,6,"2014,2015,2019,2020,2021,2022",2652,55,518,21795,7109,2866
pio,Latn,pio_Latn,Piapoco, ,Zs,SPACE,34765,6,"2014,2015,2019,2020,2021,2022",2945,55,533,21680,6753,2799
pio,Latn,pio_Latn,Piapoco,c,Ll,LATIN SMALL LETTER C,22408,6,"2014,2015,2019,2020,2021,2022",1800,43,193,13757,4676,1939
pio,Latn,pio_Latn,Piapoco,á,Ll,LATIN SMALL LETTER A WITH ACUTE,17882,6,"2014,2015,2019,2020,2021,2022",1319,29,216,11319,3539,1460
pio,Latn,pio_Latn,Piapoco,n,Ll,LATIN SMALL LETTER N,16398,6,"2014,2015,2019,2020,2021,2022",1494,17,229,10123,3129,1406
pio,Latn,pio_Latn,Piapoco,w,Ll,LATIN SMALL LETTER W,10658,6,"2014,2015,2019,2020,2021,2022",709,19,65,6690,2260,915
pio,Latn,pio_Latn,Piapoco,é,Ll,LATIN SMALL LETTER E WITH ACUTE,9533,6,"2014,2015,2019,2020,2021,2022",775,15,166,5665,2130,782
pio,Latn,pio_Latn,Piapoco,e,Ll,LATIN SMALL LETTER E,8694,6,"2014,2015,2019,2020,2021,2022",962,9,190,5387,1559,587
pio,Latn,pio_Latn,Piapoco,à,Ll,LATIN SMALL LETTER A WITH GRAVE,8611,6,"2014,2015,2019,2020,2021,2022",678,11,75,5440,1704,703
pio,Latn,pio_Latn,Piapoco,í,Ll,LATIN SMALL LETTER I WITH ACUTE,8140,6,"2014,2015,2019,2020,2021,2022",654,9,118,4970,1664,725
pio,Latn,pio_Latn,Piapoco,u,Ll,LATIN SMALL LETTER U,7635,6,"2014,2015,2019,2020,2021,2022",559,2,84,4569,1714,707
pio,Latn,pio_Latn,Piapoco,t,Ll,LATIN SMALL LETTER T,7622,6,"2014,2015,2019,2020,2021,2022",651,13,162,4721,1513,562
pio,Latn,pio_Latn,Piapoco,s,Ll,LATIN SMALL LETTER S,7488,6,"2014,2015,2019,2020,2021,2022",782,15,135,4723,1323,510
pio,Latn,pio_Latn,Piapoco,y,Ll,LATIN SMALL LETTER Y,6734,6,"2014,2015,2019,2020,2021,2022",524,15,78,4264,1307,546
pio,Latn,pio_Latn,Piapoco,r,Ll,LATIN SMALL LETTER R,6039,6,"2014,2015,2019,2020,2021,2022",519,8,143,3773,1112,484
pio,Latn,pio_Latn,Piapoco,m,Ll,LATIN SMALL LETTER M,5341,6,"2014,2015,2019,2020,2021,2022",485,6,87,3335,1015,413
pio,Latn,pio_Latn,Piapoco,p,Ll,LATIN SMALL LETTER P,5096,6,"2014,2015,2019,2020,2021,2022",311,3,82,3032,1209,459
pio,Latn,pio_Latn,Piapoco,l,Ll,LATIN SMALL LETTER L,5080,6,"2014,2015,2019,2020,2021,2022",548,3,64,3150,897,418
pio,Latn,pio_Latn,Piapoco,d,Ll,LATIN SMALL LETTER D,3805,6,"2014,2015,2019,2020,2021,2022",272,8,104,2355,779,287
pio,Latn,pio_Latn,Piapoco,o,Ll,LATIN SMALL LETTER O,3447,6,"2014,2015,2019,2020,2021,2022",242,8,88,2220,671,218
pio,Latn,pio_Latn,Piapoco,b,Ll,LATIN SMALL LETTER B,3008,6,"2014,2015,2019,2020,2021,2022",205,1,53,1876,632,241
pio,Latn,pio_Latn,Piapoco,",",Po,COMMA,2823,6,"2014,2015,2019,2020,2021,2022",235,4,33,1817,508,226
pio,Latn,pio_Latn,Piapoco,.,Po,FULL STOP,2541,6,"2014,2015,2019,2020,2021,2022",241,2,70,1592,444,192
pio,Latn,pio_Latn,Piapoco,h,Ll,LATIN SMALL LETTER H,2518,6,"2014,2015,2019,2020,2021,2022",150,9,25,1545,559,230
pio,Latn,pio_Latn,Piapoco,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,2381,6,"2014,2015,2019,2020,2021,2022",246,6,41,1404,455,229
pio,Latn,pio_Latn,Piapoco,ì,Ll,LATIN SMALL LETTER I WITH GRAVE,2229,5,"2014,2019,2020,2021,2022",200,0,61,1342,450,176
pio,Latn,pio_Latn,Piapoco,D,Lu,LATIN CAPITAL LETTER D,1477,6,"2014,2015,2019,2020,2021,2022",76,5,16,1023,282,75
pio,Latn,pio_Latn,Piapoco,è,Ll,LATIN SMALL LETTER E WITH GRAVE,1217,6,"2014,2015,2019,2020,2021,2022",131,2,19,742,239,84
pio,Latn,pio_Latn,Piapoco,ù,Ll,LATIN SMALL LETTER U WITH GRAVE,1192,6,"2014,2015,2019,2020,2021,2022",81,2,15,746,256,92
pio,Latn,pio_Latn,Piapoco,J,Lu,LATIN CAPITAL LETTER J,864,6,"2014,2015,2019,2020,2021,2022",200,2,41,518,80,23
pio,Latn,pio_Latn,Piapoco,C,Lu,LATIN CAPITAL LETTER C,798,6,"2014,2015,2019,2020,2021,2022",40,3,3,485,178,89
pio,Latn,pio_Latn,Piapoco,N,Lu,LATIN CAPITAL LETTER N,638,5,"2014,2019,2020,2021,2022",105,0,9,418,72,34
pio,Latn,pio_Latn,Piapoco,1,Nd,DIGIT ONE,596,5,"2014,2019,2020,2021,2022",46,0,14,377,108,51
pio,Latn,pio_Latn,Piapoco,P,Lu,LATIN CAPITAL LETTER P,445,5,"2014,2019,2020,2021,2022",33,0,1,225,129,57
pio,Latn,pio_Latn,Piapoco,q,Ll,LATIN SMALL LETTER Q,392,5,"2014,2019,2020,2021,2022",28,0,14,250,69,31
pio,Latn,pio_Latn,Piapoco,I,Lu,LATIN CAPITAL LETTER I,383,5,"2014,2019,2020,2021,2022",29,0,8,281,45,20
pio,Latn,pio_Latn,Piapoco,Y,Lu,LATIN CAPITAL LETTER Y,355,5,"2014,2019,2020,2021,2022",61,0,10,213,53,18
pio,Latn,pio_Latn,Piapoco,2,Nd,DIGIT TWO,348,5,"2014,2019,2020,2021,2022",42,0,9,218,59,20
pio,Latn,pio_Latn,Piapoco,W,Lu,LATIN CAPITAL LETTER W,344,6,"2014,2015,2019,2020,2021,2022",14,1,1,244,59,25
pio,Latn,pio_Latn,Piapoco,S,Lu,LATIN CAPITAL LETTER S,260,5,"2014,2019,2020,2021,2022",21,0,14,184,32,9
pio,Latn,pio_Latn,Piapoco,E,Lu,LATIN CAPITAL LETTER E,208,5,"2014,2019,2020,2021,2022",18,0,14,146,23,7
pio,Latn,pio_Latn,Piapoco,M,Lu,LATIN CAPITAL LETTER M,203,5,"2014,2019,2020,2021,2022",23,0,13,123,32,12
pio,Latn,pio_Latn,Piapoco,:,Po,COLON,198,5,"2014,2019,2020,2021,2022",56,0,4,102,28,8
pio,Latn,pio_Latn,Piapoco,A,Lu,LATIN CAPITAL LETTER A,194,5,"2014,2019,2020,2021,2022",19,0,24,122,19,10
pio,Latn,pio_Latn,Piapoco,f,Ll,LATIN SMALL LETTER F,187,5,"2014,2019,2020,2021,2022",40,0,5,88,43,11
pio,Latn,pio_Latn,Piapoco,3,Nd,DIGIT THREE,183,5,"2014,2019,2020,2021,2022",34,0,3,110,25,11
pio,Latn,pio_Latn,Piapoco,4,Nd,DIGIT FOUR,166,5,"2014,2019,2020,2021,2022",34,0,3,96,23,10
pio,Latn,pio_Latn,Piapoco,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,155,5,"2014,2019,2020,2021,2022",13,0,9,101,23,9
pio,Latn,pio_Latn,Piapoco,Q,Lu,LATIN CAPITAL LETTER Q,148,5,"2014,2019,2020,2021,2022",18,0,1,87,32,10
pio,Latn,pio_Latn,Piapoco,—,Pd,EM DASH,146,2,"2014,2020",98,0,0,48,0,0
pio,Latn,pio_Latn,Piapoco,5,Nd,DIGIT FIVE,138,5,"2014,2019,2020,2021,2022",19,0,3,87,20,9
