iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency,year_2019_frequency
yup,Latn,yup_Latn,Yukpa, ,Zs,SPACE,3381,3,"2017,2018,2019",1584,1666,131
yup,Latn,yup_Latn,Yukpa,a,Ll,LATIN SMALL LETTER A,3356,3,"2017,2018,2019",1576,1687,93
yup,Latn,yup_Latn,Yukpa,i,Ll,LATIN SMALL LETTER I,1950,3,"2017,2018,2019",974,908,68
yup,Latn,yup_Latn,Yukpa,o,Ll,LATIN SMALL LETTER O,1875,3,"2017,2018,2019",960,831,84
yup,Latn,yup_Latn,Yukpa,n,Ll,LATIN SMALL LETTER N,1459,3,"2017,2018,2019",711,698,50
yup,Latn,yup_Latn,Yukpa,p,Ll,LATIN SMALL LETTER P,1427,3,"2017,2018,2019",562,837,28
yup,Latn,yup_Latn,Yukpa,r,Ll,LATIN SMALL LETTER R,1345,3,"2017,2018,2019",702,581,62
yup,Latn,yup_Latn,Yukpa,s,Ll,LATIN SMALL LETTER S,1162,3,"2017,2018,2019",550,570,42
yup,Latn,yup_Latn,Yukpa,t,Ll,LATIN SMALL LETTER T,1143,3,"2017,2018,2019",578,522,43
yup,Latn,yup_Latn,Yukpa,k,Ll,LATIN SMALL LETTER K,896,3,"2017,2018,2019",397,475,24
yup,Latn,yup_Latn,Yukpa,e,Ll,LATIN SMALL LETTER E,859,3,"2017,2018,2019",420,384,55
yup,Latn,yup_Latn,Yukpa,ü,Ll,LATIN SMALL LETTER U WITH DIAERESIS,766,3,"2017,2018,2019",362,392,12
yup,Latn,yup_Latn,Yukpa,u,Ll,LATIN SMALL LETTER U,748,3,"2017,2018,2019",348,351,49
yup,Latn,yup_Latn,Yukpa,m,Ll,LATIN SMALL LETTER M,654,3,"2017,2018,2019",359,269,26
yup,Latn,yup_Latn,Yukpa,h,Ll,LATIN SMALL LETTER H,532,3,"2017,2018,2019",258,263,11
