iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2023_frequency
aak,Latn,aak_Latn,Ankave,ɨ,Ll,LATIN SMALL LETTER I WITH STROKE,825199,8,"2013,2014,2016,2017,2018,2019,2020,2023",625,839,446007,90,229277,34096,108901,5364
aak,Latn,aak_Latn,Ankave, ,Zs,SPACE,714270,8,"2013,2014,2016,2017,2018,2019,2020,2023",683,683,289315,58,268076,44876,107268,3311
aak,Latn,aak_Latn,Ankave,n,Ll,LATIN SMALL LETTER N,449514,8,"2013,2014,2016,2017,2018,2019,2020,2023",393,393,190798,35,160230,25219,70091,2355
aak,Latn,aak_Latn,Ankave,r,Ll,LATIN SMALL LETTER R,300312,8,"2013,2014,2016,2017,2018,2019,2020,2023",194,194,122790,27,110383,19205,46007,1512
aak,Latn,aak_Latn,Ankave,a,Ll,LATIN SMALL LETTER A,291318,8,"2013,2014,2016,2017,2018,2019,2020,2023",334,334,119821,17,107032,18032,44485,1263
aak,Latn,aak_Latn,Ankave,á,Ll,LATIN SMALL LETTER A WITH ACUTE,234637,8,"2013,2014,2016,2017,2018,2019,2020,2023",194,194,104034,13,79788,11826,37410,1178
aak,Latn,aak_Latn,Ankave,í,Ll,LATIN SMALL LETTER I WITH ACUTE,230013,8,"2013,2014,2016,2017,2018,2019,2020,2023",252,38,20779,5,129151,19120,60440,228
aak,Latn,aak_Latn,Ankave,e,Ll,LATIN SMALL LETTER E,209383,8,"2013,2014,2016,2017,2018,2019,2020,2023",294,278,70205,14,90093,16923,30710,866
aak,Latn,aak_Latn,Ankave,o,Ll,LATIN SMALL LETTER O,184330,8,"2013,2014,2016,2017,2018,2019,2020,2023",249,249,72157,13,69499,13376,27986,801
aak,Latn,aak_Latn,Ankave,̵,Mn,COMBINING SHORT STROKE OVERLAY,182977,4,"2013,2018,2019,2020",214,0,0,0,113186,16635,52942,0
aak,Latn,aak_Latn,Ankave,i,Ll,LATIN SMALL LETTER I,174464,8,"2013,2014,2016,2017,2018,2019,2020,2023",203,203,70388,15,64847,11466,26586,756
aak,Latn,aak_Latn,Ankave,w,Ll,LATIN SMALL LETTER W,169135,8,"2013,2014,2016,2017,2018,2019,2020,2023",139,139,72901,13,59114,9365,26758,706
aak,Latn,aak_Latn,Ankave,m,Ll,LATIN SMALL LETTER M,168221,8,"2013,2014,2016,2017,2018,2019,2020,2023",213,213,71081,10,59374,10279,26207,844
aak,Latn,aak_Latn,Ankave,́,Mn,COMBINING ACUTE ACCENT,150391,4,"2014,2016,2017,2023",0,214,148468,29,0,0,0,1680
aak,Latn,aak_Latn,Ankave,ŋ,Ll,LATIN SMALL LETTER ENG,133520,8,"2013,2014,2016,2017,2018,2019,2020,2023",123,123,59033,10,45286,6717,21557,671
aak,Latn,aak_Latn,Ankave,y,Ll,LATIN SMALL LETTER Y,124820,8,"2013,2014,2016,2017,2018,2019,2020,2023",83,83,54596,8,43176,6535,19660,679
aak,Latn,aak_Latn,Ankave,p,Ll,LATIN SMALL LETTER P,105610,8,"2013,2014,2016,2017,2018,2019,2020,2023",64,64,45295,11,37191,5987,16522,476
aak,Latn,aak_Latn,Ankave,x,Ll,LATIN SMALL LETTER X,97452,8,"2013,2014,2016,2017,2018,2019,2020,2023",93,93,41976,8,34022,5152,15616,492
aak,Latn,aak_Latn,Ankave,s,Ll,LATIN SMALL LETTER S,87140,8,"2013,2014,2016,2017,2018,2019,2020,2023",86,86,29285,7,38979,7389,11037,271
aak,Latn,aak_Latn,Ankave,g,Ll,LATIN SMALL LETTER G,77515,8,"2013,2014,2016,2017,2018,2019,2020,2023",87,87,32313,3,27215,5407,12069,334
aak,Latn,aak_Latn,Ankave,.,Po,FULL STOP,53914,8,"2013,2014,2016,2017,2018,2019,2020,2023",77,77,22132,4,19991,3156,8173,304
aak,Latn,aak_Latn,Ankave,u,Ll,LATIN SMALL LETTER U,45580,8,"2013,2014,2016,2017,2018,2019,2020,2023",40,25,16040,2,18352,3340,7633,148
aak,Latn,aak_Latn,Ankave,t,Ll,LATIN SMALL LETTER T,39444,8,"2013,2014,2016,2017,2018,2019,2020,2023",36,36,9763,1,20416,5078,4043,71
aak,Latn,aak_Latn,Ankave,d,Ll,LATIN SMALL LETTER D,37885,8,"2013,2014,2016,2017,2018,2019,2020,2023",63,63,13151,7,15885,3612,4884,220
aak,Latn,aak_Latn,Ankave,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,37759,8,"2013,2014,2016,2017,2018,2019,2020,2023",17,17,16887,2,12778,1878,5937,243
aak,Latn,aak_Latn,Ankave,k,Ll,LATIN SMALL LETTER K,31098,8,"2013,2014,2016,2017,2018,2019,2020,2023",32,32,12613,4,11387,2165,4710,155
aak,Latn,aak_Latn,Ankave,',Po,APOSTROPHE,24617,4,"2013,2018,2019,2020",31,0,0,0,16118,2322,6146,0
aak,Latn,aak_Latn,Ankave,",",Po,COMMA,21083,8,"2013,2014,2016,2017,2018,2019,2020,2023",8,8,7820,1,8445,1545,3172,84
aak,Latn,aak_Latn,Ankave,b,Ll,LATIN SMALL LETTER B,16570,8,"2013,2014,2016,2017,2018,2019,2020,2023",26,26,4894,2,7776,1820,1990,36
aak,Latn,aak_Latn,Ankave,“,Pi,LEFT DOUBLE QUOTATION MARK,14299,8,"2013,2014,2016,2017,2018,2019,2020,2023",8,8,6203,2,4884,774,2314,106
aak,Latn,aak_Latn,Ankave,”,Pf,RIGHT DOUBLE QUOTATION MARK,14095,8,"2013,2014,2016,2017,2018,2019,2020,2023",8,8,6094,2,4821,766,2290,106
aak,Latn,aak_Latn,Ankave,h,Ll,LATIN SMALL LETTER H,14076,3,"2018,2019,2020",0,0,0,0,10545,3054,477,0
aak,Latn,aak_Latn,Ankave,G,Lu,LATIN CAPITAL LETTER G,13748,8,"2013,2014,2016,2017,2018,2019,2020,2023",7,7,5461,1,5119,1017,2021,115
aak,Latn,aak_Latn,Ankave,é,Ll,LATIN SMALL LETTER E WITH ACUTE,13582,3,"2014,2016,2023",0,16,13386,0,0,0,0,180
aak,Latn,aak_Latn,Ankave,J,Lu,LATIN CAPITAL LETTER J,12505,8,"2013,2014,2016,2017,2018,2019,2020,2023",41,41,4864,1,4504,1039,1946,69
aak,Latn,aak_Latn,Ankave,1,Nd,DIGIT ONE,12128,8,"2013,2014,2016,2017,2018,2019,2020,2023",13,14,5152,2,4310,982,1610,45
aak,Latn,aak_Latn,Ankave,A,Lu,LATIN CAPITAL LETTER A,11476,8,"2013,2014,2016,2017,2018,2019,2020,2023",14,14,4738,2,4140,647,1868,53
aak,Latn,aak_Latn,Ankave,S,Lu,LATIN CAPITAL LETTER S,9280,8,"2013,2014,2016,2017,2018,2019,2020,2023",11,11,2847,1,4416,817,1158,19
aak,Latn,aak_Latn,Ankave,l,Ll,LATIN SMALL LETTER L,8749,3,"2018,2019,2020",0,0,0,0,5748,2714,287,0
aak,Latn,aak_Latn,Ankave,N,Lu,LATIN CAPITAL LETTER N,8095,8,"2013,2014,2016,2017,2018,2019,2020,2023",3,3,2749,1,3435,744,1124,36
aak,Latn,aak_Latn,Ankave,2,Nd,DIGIT TWO,7950,7,"2013,2014,2016,2018,2019,2020,2023",9,9,3561,0,2698,415,1217,41
aak,Latn,aak_Latn,Ankave,E,Lu,LATIN CAPITAL LETTER E,7903,7,"2013,2014,2016,2018,2019,2020,2023",30,30,2147,0,3908,940,820,28
aak,Latn,aak_Latn,Ankave,Á,Lu,LATIN CAPITAL LETTER A WITH ACUTE,7188,8,"2013,2014,2016,2017,2018,2019,2020,2023",1,1,3134,1,2482,352,1172,45
aak,Latn,aak_Latn,Ankave,c,Ll,LATIN SMALL LETTER C,6603,3,"2018,2019,2020",0,0,0,0,4740,1685,178,0
aak,Latn,aak_Latn,Ankave,j,Ll,LATIN SMALL LETTER J,5948,7,"2013,2014,2016,2018,2019,2020,2023",3,3,2626,0,2033,277,984,22
aak,Latn,aak_Latn,Ankave,?,Po,QUESTION MARK,5802,8,"2013,2014,2016,2017,2018,2019,2020,2023",1,1,2514,1,1978,250,1016,41
aak,Latn,aak_Latn,Ankave,O,Lu,LATIN CAPITAL LETTER O,5637,7,"2013,2014,2016,2018,2019,2020,2023",8,8,2466,0,1898,279,953,25
aak,Latn,aak_Latn,Ankave,3,Nd,DIGIT THREE,5213,7,"2013,2014,2016,2018,2019,2020,2023",3,3,2338,0,1699,276,869,25
aak,Latn,aak_Latn,Ankave,‘,Pi,LEFT SINGLE QUOTATION MARK,4913,5,"2016,2018,2019,2020,2023",0,0,2130,0,1689,233,839,22
aak,Latn,aak_Latn,Ankave,’,Pf,RIGHT SINGLE QUOTATION MARK,4874,5,"2016,2018,2019,2020,2023",0,0,2116,0,1674,232,830,22
aak,Latn,aak_Latn,Ankave,P,Lu,LATIN CAPITAL LETTER P,4779,7,"2013,2014,2016,2018,2019,2020,2023",2,2,1732,0,2050,304,684,5
aak,Latn,aak_Latn,Ankave,K,Lu,LATIN CAPITAL LETTER K,4644,7,"2013,2014,2016,2018,2019,2020,2023",4,4,1341,0,2144,566,568,17
aak,Latn,aak_Latn,Ankave,T,Lu,LATIN CAPITAL LETTER T,4355,7,"2013,2014,2016,2017,2018,2019,2020",1,1,282,1,3157,763,150,0
