iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
dyu,Latn,dyu_Latn,Dyula, ,Zs,SPACE,1157218,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",237584,18347,4735,60541,604398,3215,89680,97608,21279,1161,18670
dyu,Latn,dyu_Latn,Dyula,a,Ll,LATIN SMALL LETTER A,702961,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",134715,10627,2882,33241,382719,1988,54851,56881,13492,871,10694
dyu,Latn,dyu_Latn,Dyula,n,Ll,LATIN SMALL LETTER N,385971,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",75948,6043,1549,18459,208412,943,29271,30723,7992,486,6145
dyu,Latn,dyu_Latn,Dyula,i,Ll,LATIN SMALL LETTER I,292701,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",58035,4640,1182,12193,160008,813,22373,23069,5406,380,4602
dyu,Latn,dyu_Latn,Dyula,k,Ll,LATIN SMALL LETTER K,247235,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",48202,3772,1011,11829,132133,568,19765,21252,4322,316,4065
dyu,Latn,dyu_Latn,Dyula,e,Ll,LATIN SMALL LETTER E,207152,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",44778,3527,829,10263,108246,602,14229,17689,3712,185,3092
dyu,Latn,dyu_Latn,Dyula,ɔ,Ll,LATIN SMALL LETTER OPEN O,188070,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",38296,3032,775,9365,101582,431,12871,15175,3491,229,2823
dyu,Latn,dyu_Latn,Dyula,ɛ,Ll,LATIN SMALL LETTER OPEN E,177146,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",31372,2633,724,8534,98364,493,14090,14115,3526,254,3041
dyu,Latn,dyu_Latn,Dyula,u,Ll,LATIN SMALL LETTER U,172918,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",32355,2323,598,7695,95958,619,12218,15332,2838,201,2781
dyu,Latn,dyu_Latn,Dyula,o,Ll,LATIN SMALL LETTER O,160739,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",31562,2384,619,8243,82613,511,13986,14045,3215,199,3362
dyu,Latn,dyu_Latn,Dyula,l,Ll,LATIN SMALL LETTER L,158672,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",31670,2452,663,5587,84473,371,13471,13711,3230,196,2848
dyu,Latn,dyu_Latn,Dyula,m,Ll,LATIN SMALL LETTER M,131919,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",25258,2106,548,6065,72781,404,9575,10560,2520,160,1942
dyu,Latn,dyu_Latn,Dyula,b,Ll,LATIN SMALL LETTER B,130096,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",25377,2058,532,5972,70992,311,10078,9780,2567,164,2265
dyu,Latn,dyu_Latn,Dyula,y,Ll,LATIN SMALL LETTER Y,128591,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",25615,1928,523,6621,69463,502,9305,10487,2168,100,1879
dyu,Latn,dyu_Latn,Dyula,r,Ll,LATIN SMALL LETTER R,112231,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",21716,1784,433,6468,60157,402,8378,8670,2447,209,1567
dyu,Latn,dyu_Latn,Dyula,s,Ll,LATIN SMALL LETTER S,106330,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",18392,1433,376,4376,62197,348,8018,7670,2040,188,1292
dyu,Latn,dyu_Latn,Dyula,t,Ll,LATIN SMALL LETTER T,104178,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",22419,1726,449,5603,54749,441,7315,8002,1808,114,1552
dyu,Latn,dyu_Latn,Dyula,w,Ll,LATIN SMALL LETTER W,96384,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",18938,1586,408,4222,54056,148,6616,7091,1714,93,1512
dyu,Latn,dyu_Latn,Dyula,g,Ll,LATIN SMALL LETTER G,96248,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",20054,1653,390,5034,51729,279,6504,7363,1628,130,1484
dyu,Latn,dyu_Latn,Dyula,",",Po,COMMA,80230,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",17359,1476,386,3996,44770,164,4430,5509,1065,86,989
dyu,Latn,dyu_Latn,Dyula,d,Ll,LATIN SMALL LETTER D,69764,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",12665,904,221,2995,38889,174,5460,5554,1633,71,1198
dyu,Latn,dyu_Latn,Dyula,f,Ll,LATIN SMALL LETTER F,67549,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",13689,1029,258,3392,36623,220,4807,5304,1174,67,986
dyu,Latn,dyu_Latn,Dyula,.,Po,FULL STOP,66272,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",13188,1049,247,2988,33679,237,5812,6425,1373,41,1233
dyu,Latn,dyu_Latn,Dyula,',Po,APOSTROPHE,52179,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",14663,1062,258,2197,33668,16,12,105,155,40,3
