iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2022_frequency
yat,Latn,yat_Latn,Yambeta, ,Zs,SPACE,1212,1,2022,1212
yat,Latn,yat_Latn,Yambeta,ɛ,Ll,LATIN SMALL LETTER OPEN E,657,1,2022,657
yat,Latn,yat_Latn,Yambeta,́,Mn,COMBINING ACUTE ACCENT,590,1,2022,590
yat,Latn,yat_Latn,Yambeta,n,Ll,LATIN SMALL LETTER N,518,1,2022,518
yat,Latn,yat_Latn,Yambeta,a,Ll,LATIN SMALL LETTER A,468,1,2022,468
yat,Latn,yat_Latn,Yambeta,ɔ,Ll,LATIN SMALL LETTER OPEN O,328,1,2022,328
yat,Latn,yat_Latn,Yambeta,á,Ll,LATIN SMALL LETTER A WITH ACUTE,315,1,2022,315
yat,Latn,yat_Latn,Yambeta,ə,Ll,LATIN SMALL LETTER SCHWA,266,1,2022,266
yat,Latn,yat_Latn,Yambeta,l,Ll,LATIN SMALL LETTER L,237,1,2022,237
yat,Latn,yat_Latn,Yambeta,y,Ll,LATIN SMALL LETTER Y,202,1,2022,202
yat,Latn,yat_Latn,Yambeta,m,Ll,LATIN SMALL LETTER M,199,1,2022,199
yat,Latn,yat_Latn,Yambeta,k,Ll,LATIN SMALL LETTER K,173,1,2022,173
yat,Latn,yat_Latn,Yambeta,i,Ll,LATIN SMALL LETTER I,173,1,2022,173
yat,Latn,yat_Latn,Yambeta,o,Ll,LATIN SMALL LETTER O,153,1,2022,153
yat,Latn,yat_Latn,Yambeta,s,Ll,LATIN SMALL LETTER S,151,1,2022,151
yat,Latn,yat_Latn,Yambeta,d,Ll,LATIN SMALL LETTER D,131,1,2022,131
yat,Latn,yat_Latn,Yambeta,g,Ll,LATIN SMALL LETTER G,129,1,2022,129
yat,Latn,yat_Latn,Yambeta,í,Ll,LATIN SMALL LETTER I WITH ACUTE,124,1,2022,124
yat,Latn,yat_Latn,Yambeta,p,Ll,LATIN SMALL LETTER P,115,1,2022,115
yat,Latn,yat_Latn,Yambeta,b,Ll,LATIN SMALL LETTER B,109,1,2022,109
yat,Latn,yat_Latn,Yambeta,ʼ,Lm,MODIFIER LETTER APOSTROPHE,108,1,2022,108
yat,Latn,yat_Latn,Yambeta,.,Po,FULL STOP,101,1,2022,101
yat,Latn,yat_Latn,Yambeta,",",Po,COMMA,97,1,2022,97
yat,Latn,yat_Latn,Yambeta,u,Ll,LATIN SMALL LETTER U,97,1,2022,97
yat,Latn,yat_Latn,Yambeta,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,86,1,2022,86
yat,Latn,yat_Latn,Yambeta,ŋ,Ll,LATIN SMALL LETTER ENG,84,1,2022,84
yat,Latn,yat_Latn,Yambeta,t,Ll,LATIN SMALL LETTER T,69,1,2022,69
yat,Latn,yat_Latn,Yambeta,N,Lu,LATIN CAPITAL LETTER N,52,1,2022,52
yat,Latn,yat_Latn,Yambeta,1,Nd,DIGIT ONE,49,1,2022,49
yat,Latn,yat_Latn,Yambeta,T,Lu,LATIN CAPITAL LETTER T,34,1,2022,34
yat,Latn,yat_Latn,Yambeta,2,Nd,DIGIT TWO,31,1,2022,31
yat,Latn,yat_Latn,Yambeta,«,Pi,LEFT-POINTING DOUBLE ANGLE QUOTATION MARK,31,1,2022,31
yat,Latn,yat_Latn,Yambeta,:,Po,COLON,31,1,2022,31
yat,Latn,yat_Latn,Yambeta,»,Pf,RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK,31,1,2022,31
yat,Latn,yat_Latn,Yambeta,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,30,1,2022,30
yat,Latn,yat_Latn,Yambeta,S,Lu,LATIN CAPITAL LETTER S,28,1,2022,28
yat,Latn,yat_Latn,Yambeta,w,Ll,LATIN SMALL LETTER W,28,1,2022,28
yat,Latn,yat_Latn,Yambeta,3,Nd,DIGIT THREE,28,1,2022,28
yat,Latn,yat_Latn,Yambeta,M,Lu,LATIN CAPITAL LETTER M,25,1,2022,25
yat,Latn,yat_Latn,Yambeta,Y,Lu,LATIN CAPITAL LETTER Y,24,1,2022,24
yat,Latn,yat_Latn,Yambeta,P,Lu,LATIN CAPITAL LETTER P,23,1,2022,23
