iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
qup,Latn,qup_Latn,Southern Pastaza Quechua,a,Ll,LATIN SMALL LETTER A,374771,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2942,881,2399,14000,10241,118346,103270,33217,46459,39334,3682
qup,Latn,qup_Latn,Southern Pastaza Quechua, ,Zs,SPACE,237159,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1484,469,1895,9679,5459,77061,71157,21664,25188,20901,2202
qup,Latn,qup_Latn,Southern Pastaza Quechua,k,Ll,LATIN SMALL LETTER K,150246,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1215,292,895,5954,4365,45645,40710,13869,19585,16663,1053
qup,Latn,qup_Latn,Southern Pastaza Quechua,i,Ll,LATIN SMALL LETTER I,145623,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",889,235,866,5416,3530,47041,40911,13223,17399,14785,1328
qup,Latn,qup_Latn,Southern Pastaza Quechua,n,Ll,LATIN SMALL LETTER N,128670,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",956,251,870,4758,3222,41326,34687,11523,16071,13917,1089
qup,Latn,qup_Latn,Southern Pastaza Quechua,u,Ll,LATIN SMALL LETTER U,103725,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",819,142,734,3931,2802,33302,27936,9420,12441,11247,951
qup,Latn,qup_Latn,Southern Pastaza Quechua,h,Ll,LATIN SMALL LETTER H,95003,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",615,143,577,3677,2699,30443,24146,8522,12117,11079,985
qup,Latn,qup_Latn,Southern Pastaza Quechua,s,Ll,LATIN SMALL LETTER S,87723,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",523,167,686,3560,1978,29035,24490,8357,9687,8443,797
qup,Latn,qup_Latn,Southern Pastaza Quechua,l,Ll,LATIN SMALL LETTER L,77031,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",561,41,444,2737,1874,23608,25100,7441,8720,6056,449
qup,Latn,qup_Latn,Southern Pastaza Quechua,t,Ll,LATIN SMALL LETTER T,76100,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",510,77,516,2842,1824,24044,23028,6961,8745,6983,570
qup,Latn,qup_Latn,Southern Pastaza Quechua,r,Ll,LATIN SMALL LETTER R,66192,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",452,171,533,2616,1341,21462,20394,5810,7119,5769,525
qup,Latn,qup_Latn,Southern Pastaza Quechua,c,Ll,LATIN SMALL LETTER C,60740,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",314,52,423,2180,1494,19723,17697,5681,7006,5733,437
qup,Latn,qup_Latn,Southern Pastaza Quechua,y,Ll,LATIN SMALL LETTER Y,60416,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",571,158,310,1943,1977,18970,15562,5309,8062,7002,552
qup,Latn,qup_Latn,Southern Pastaza Quechua,p,Ll,LATIN SMALL LETTER P,60130,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",505,132,396,2207,1515,19384,16494,5428,7133,6418,518
qup,Latn,qup_Latn,Southern Pastaza Quechua,m,Ll,LATIN SMALL LETTER M,53392,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",376,151,482,2406,1533,15952,15281,5359,6199,5122,531
