iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2019_frequency,year_2021_frequency,year_2024_frequency
nbc,Latn,nbc_Latn,Chang Naga, ,Zs,SPACE,6437,4,"2017,2019,2021,2024",3271,986,402,1778
nbc,Latn,nbc_Latn,Chang Naga,a,Ll,LATIN SMALL LETTER A,4832,4,"2017,2019,2021,2024",2534,730,244,1324
nbc,Latn,nbc_Latn,Chang Naga,i,Ll,LATIN SMALL LETTER I,3331,4,"2017,2019,2021,2024",1738,446,184,963
nbc,Latn,nbc_Latn,Chang Naga,o,Ll,LATIN SMALL LETTER O,2984,4,"2017,2019,2021,2024",1462,452,233,837
nbc,Latn,nbc_Latn,Chang Naga,e,Ll,LATIN SMALL LETTER E,2873,4,"2017,2019,2021,2024",1561,456,165,691
nbc,Latn,nbc_Latn,Chang Naga,h,Ll,LATIN SMALL LETTER H,2767,4,"2017,2019,2021,2024",1348,515,161,743
nbc,Latn,nbc_Latn,Chang Naga,n,Ll,LATIN SMALL LETTER N,2398,4,"2017,2019,2021,2024",1210,360,103,725
nbc,Latn,nbc_Latn,Chang Naga,k,Ll,LATIN SMALL LETTER K,2300,4,"2017,2019,2021,2024",1149,440,136,575
nbc,Latn,nbc_Latn,Chang Naga,u,Ll,LATIN SMALL LETTER U,2168,4,"2017,2019,2021,2024",1333,263,110,462
nbc,Latn,nbc_Latn,Chang Naga,b,Ll,LATIN SMALL LETTER B,1683,4,"2017,2019,2021,2024",684,274,171,554
nbc,Latn,nbc_Latn,Chang Naga,g,Ll,LATIN SMALL LETTER G,1412,4,"2017,2019,2021,2024",708,227,36,441
nbc,Latn,nbc_Latn,Chang Naga,l,Ll,LATIN SMALL LETTER L,1340,4,"2017,2019,2021,2024",624,134,62,520
nbc,Latn,nbc_Latn,Chang Naga,s,Ll,LATIN SMALL LETTER S,1265,4,"2017,2019,2021,2024",573,184,85,423
nbc,Latn,nbc_Latn,Chang Naga,t,Ll,LATIN SMALL LETTER T,1121,4,"2017,2019,2021,2024",639,117,45,320
nbc,Latn,nbc_Latn,Chang Naga,ü,Ll,LATIN SMALL LETTER U WITH DIAERESIS,1110,4,"2017,2019,2021,2024",185,285,100,540
