iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2017_frequency,year_2019_frequency,year_2022_frequency
cnl,Latn,cnl_Latn,Lalana Chinantec, ,Zs,SPACE,43817,6,"2013,2014,2015,2017,2019,2022",1615,3803,992,151,33074,4182
cnl,Latn,cnl_Latn,Lalana Chinantec,3,Nd,DIGIT THREE,43762,6,"2013,2014,2015,2017,2019,2022",1502,4015,1017,162,32893,4173
cnl,Latn,cnl_Latn,Lalana Chinantec,2,Nd,DIGIT TWO,30227,6,"2013,2014,2015,2017,2019,2022",880,2632,587,99,22946,3083
cnl,Latn,cnl_Latn,Lalana Chinantec,',Po,APOSTROPHE,24434,6,"2013,2014,2015,2017,2019,2022",841,2021,502,26,18518,2526
cnl,Latn,cnl_Latn,Lalana Chinantec,a,Ll,LATIN SMALL LETTER A,17553,6,"2013,2014,2015,2017,2019,2022",588,1710,383,52,13130,1690
cnl,Latn,cnl_Latn,Lalana Chinantec,e,Ll,LATIN SMALL LETTER E,16343,6,"2013,2014,2015,2017,2019,2022",489,1294,297,56,12588,1619
cnl,Latn,cnl_Latn,Lalana Chinantec,i,Ll,LATIN SMALL LETTER I,14696,6,"2013,2014,2015,2017,2019,2022",699,1166,360,51,11051,1369
cnl,Latn,cnl_Latn,Lalana Chinantec,n,Ll,LATIN SMALL LETTER N,13059,6,"2013,2014,2015,2017,2019,2022",375,998,254,52,10005,1375
cnl,Latn,cnl_Latn,Lalana Chinantec,u,Ll,LATIN SMALL LETTER U,10322,6,"2013,2014,2015,2017,2019,2022",391,943,214,43,7749,982
cnl,Latn,cnl_Latn,Lalana Chinantec,j,Ll,LATIN SMALL LETTER J,9038,6,"2013,2014,2015,2017,2019,2022",262,823,212,35,6815,891
cnl,Latn,cnl_Latn,Lalana Chinantec,ɨ,Ll,LATIN SMALL LETTER I WITH STROKE,8731,6,"2013,2014,2015,2017,2019,2022",288,838,182,40,6467,916
cnl,Latn,cnl_Latn,Lalana Chinantec,o,Ll,LATIN SMALL LETTER O,6105,6,"2013,2014,2015,2017,2019,2022",258,580,140,12,4594,521
cnl,Latn,cnl_Latn,Lalana Chinantec,s,Ll,LATIN SMALL LETTER S,5569,6,"2013,2014,2015,2017,2019,2022",170,636,159,15,4172,417
cnl,Latn,cnl_Latn,Lalana Chinantec,r,Ll,LATIN SMALL LETTER R,5235,6,"2013,2014,2015,2017,2019,2022",185,296,72,30,3973,679
cnl,Latn,cnl_Latn,Lalana Chinantec,̱,Mn,COMBINING MACRON BELOW,5186,6,"2013,2014,2015,2017,2019,2022",224,596,120,8,3795,443
cnl,Latn,cnl_Latn,Lalana Chinantec,l,Ll,LATIN SMALL LETTER L,5082,6,"2013,2014,2015,2017,2019,2022",181,470,122,20,3776,513
cnl,Latn,cnl_Latn,Lalana Chinantec,m,Ll,LATIN SMALL LETTER M,4423,6,"2013,2014,2015,2017,2019,2022",180,353,106,16,3270,498
cnl,Latn,cnl_Latn,Lalana Chinantec,1,Nd,DIGIT ONE,4320,6,"2013,2014,2015,2017,2019,2022",160,342,101,38,3258,421
cnl,Latn,cnl_Latn,Lalana Chinantec,c,Ll,LATIN SMALL LETTER C,4248,6,"2013,2014,2015,2017,2019,2022",130,511,89,10,3158,350
cnl,Latn,cnl_Latn,Lalana Chinantec,.,Po,FULL STOP,4247,6,"2013,2014,2015,2017,2019,2022",168,450,94,19,3124,392
cnl,Latn,cnl_Latn,Lalana Chinantec,d,Ll,LATIN SMALL LETTER D,3293,6,"2013,2014,2015,2017,2019,2022",144,286,95,10,2466,292
cnl,Latn,cnl_Latn,Lalana Chinantec,q,Ll,LATIN SMALL LETTER Q,3275,6,"2013,2014,2015,2017,2019,2022",138,262,67,7,2477,324
cnl,Latn,cnl_Latn,Lalana Chinantec,t,Ll,LATIN SMALL LETTER T,2889,6,"2013,2014,2015,2017,2019,2022",101,343,47,5,2125,268
cnl,Latn,cnl_Latn,Lalana Chinantec,é,Ll,LATIN SMALL LETTER E WITH ACUTE,2286,6,"2013,2014,2015,2017,2019,2022",42,182,45,4,1766,247
cnl,Latn,cnl_Latn,Lalana Chinantec,x,Ll,LATIN SMALL LETTER X,2165,6,"2013,2014,2015,2017,2019,2022",136,204,54,1,1572,198
cnl,Latn,cnl_Latn,Lalana Chinantec,ø,Ll,LATIN SMALL LETTER O WITH STROKE,2110,6,"2013,2014,2015,2017,2019,2022",91,182,64,16,1520,237
cnl,Latn,cnl_Latn,Lalana Chinantec,́,Mn,COMBINING ACUTE ACCENT,1502,6,"2013,2014,2015,2017,2019,2022",52,133,22,5,1146,144
cnl,Latn,cnl_Latn,Lalana Chinantec,E,Lu,LATIN CAPITAL LETTER E,1332,6,"2013,2014,2015,2017,2019,2022",85,171,46,5,924,101
cnl,Latn,cnl_Latn,Lalana Chinantec,ʉ,Ll,LATIN SMALL LETTER U BAR,1268,6,"2013,2014,2015,2017,2019,2022",45,105,35,8,945,130
cnl,Latn,cnl_Latn,Lalana Chinantec,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,1257,6,"2013,2014,2015,2017,2019,2022",29,159,34,3,935,97
cnl,Latn,cnl_Latn,Lalana Chinantec,J,Lu,LATIN CAPITAL LETTER J,1212,6,"2013,2014,2015,2017,2019,2022",44,177,40,1,869,81
cnl,Latn,cnl_Latn,Lalana Chinantec,á,Ll,LATIN SMALL LETTER A WITH ACUTE,1192,6,"2013,2014,2015,2017,2019,2022",28,97,30,3,902,132
cnl,Latn,cnl_Latn,Lalana Chinantec,í,Ll,LATIN SMALL LETTER I WITH ACUTE,1108,6,"2013,2014,2015,2017,2019,2022",51,137,45,5,770,100
