iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
ojb,Latn,ojb_Latn,Northwestern Ojibwa,i,Ll,LATIN SMALL LETTER I,16434,7,"2017,2018,2019,2020,2021,2022,2023",710,2472,1731,459,1678,4836,4548
ojb,Latn,ojb_Latn,Northwestern Ojibwa,a,Ll,LATIN SMALL LETTER A,15680,7,"2017,2018,2019,2020,2021,2022,2023",692,2545,1614,633,1617,4286,4293
ojb,Latn,ojb_Latn,Northwestern Ojibwa, ,Zs,SPACE,11945,7,"2017,2018,2019,2020,2021,2022,2023",894,1499,975,737,1162,3325,3353
ojb,Latn,ojb_Latn,Northwestern Ojibwa,n,Ll,LATIN SMALL LETTER N,8491,7,"2017,2018,2019,2020,2021,2022,2023",346,1243,721,290,936,2499,2456
ojb,Latn,ojb_Latn,Northwestern Ojibwa,o,Ll,LATIN SMALL LETTER O,5183,7,"2017,2018,2019,2020,2021,2022,2023",279,802,375,285,542,1444,1456
ojb,Latn,ojb_Latn,Northwestern Ojibwa,k,Ll,LATIN SMALL LETTER K,4934,7,"2017,2018,2019,2020,2021,2022,2023",332,581,828,229,259,1372,1333
ojb,Latn,ojb_Latn,Northwestern Ojibwa,h,Ll,LATIN SMALL LETTER H,4567,7,"2017,2018,2019,2020,2021,2022,2023",333,644,627,382,316,1190,1075
ojb,Latn,ojb_Latn,Northwestern Ojibwa,e,Ll,LATIN SMALL LETTER E,4460,7,"2017,2018,2019,2020,2021,2022,2023",223,637,315,382,484,1257,1162
ojb,Latn,ojb_Latn,Northwestern Ojibwa,w,Ll,LATIN SMALL LETTER W,4148,7,"2017,2018,2019,2020,2021,2022,2023",133,522,293,182,367,1317,1334
ojb,Latn,ojb_Latn,Northwestern Ojibwa,t,Ll,LATIN SMALL LETTER T,3924,7,"2017,2018,2019,2020,2021,2022,2023",179,330,387,184,225,1311,1308
ojb,Latn,ojb_Latn,Northwestern Ojibwa,s,Ll,LATIN SMALL LETTER S,3785,7,"2017,2018,2019,2020,2021,2022,2023",210,441,425,186,336,1114,1073
ojb,Latn,ojb_Latn,Northwestern Ojibwa,g,Ll,LATIN SMALL LETTER G,3728,6,"2017,2018,2020,2021,2022,2023",17,566,0,77,568,1204,1296
ojb,Latn,ojb_Latn,Northwestern Ojibwa,m,Ll,LATIN SMALL LETTER M,2583,7,"2017,2018,2019,2020,2021,2022,2023",95,389,232,115,268,685,799
ojb,Latn,ojb_Latn,Northwestern Ojibwa,p,Ll,LATIN SMALL LETTER P,1325,7,"2017,2018,2019,2020,2021,2022,2023",136,151,145,65,67,409,352
ojb,Latn,ojb_Latn,Northwestern Ojibwa,c,Ll,LATIN SMALL LETTER C,1314,7,"2017,2018,2019,2020,2021,2022,2023",94,193,237,92,56,340,302
ojb,Latn,ojb_Latn,Northwestern Ojibwa,y,Ll,LATIN SMALL LETTER Y,1268,7,"2017,2018,2019,2020,2021,2022,2023",77,139,117,57,153,329,396
ojb,Latn,ojb_Latn,Northwestern Ojibwa,.,Po,FULL STOP,1162,7,"2017,2018,2019,2020,2021,2022,2023",45,266,117,46,158,258,272
ojb,Latn,ojb_Latn,Northwestern Ojibwa,d,Ll,LATIN SMALL LETTER D,822,7,"2017,2018,2019,2020,2021,2022,2023",29,428,6,86,250,14,9
ojb,Latn,ojb_Latn,Northwestern Ojibwa,",",Po,COMMA,726,7,"2017,2018,2019,2020,2021,2022,2023",65,107,74,64,72,163,181
ojb,Latn,ojb_Latn,Northwestern Ojibwa,j,Ll,LATIN SMALL LETTER J,677,6,"2017,2018,2020,2021,2022,2023",5,102,0,17,71,226,256
ojb,Latn,ojb_Latn,Northwestern Ojibwa,z,Ll,LATIN SMALL LETTER Z,663,5,"2018,2020,2021,2022,2023",0,143,0,31,125,152,212
ojb,Latn,ojb_Latn,Northwestern Ojibwa,b,Ll,LATIN SMALL LETTER B,616,6,"2017,2018,2020,2021,2022,2023",22,148,0,53,120,135,138
ojb,Latn,ojb_Latn,Northwestern Ojibwa,',Po,APOSTROPHE,535,6,"2017,2018,2019,2020,2021,2022",1,203,131,26,62,112,0
ojb,Latn,ojb_Latn,Northwestern Ojibwa,-,Pd,HYPHEN-MINUS,501,7,"2017,2018,2019,2020,2021,2022,2023",113,149,25,44,99,50,21
ojb,Latn,ojb_Latn,Northwestern Ojibwa,K,Lu,LATIN CAPITAL LETTER K,350,7,"2017,2018,2019,2020,2021,2022,2023",7,20,41,13,13,142,114
ojb,Latn,ojb_Latn,Northwestern Ojibwa,M,Lu,LATIN CAPITAL LETTER M,279,7,"2017,2018,2019,2020,2021,2022,2023",20,72,38,14,60,30,45
ojb,Latn,ojb_Latn,Northwestern Ojibwa,r,Ll,LATIN SMALL LETTER R,276,7,"2017,2018,2019,2020,2021,2022,2023",38,81,13,45,47,48,4
ojb,Latn,ojb_Latn,Northwestern Ojibwa,A,Lu,LATIN CAPITAL LETTER A,231,7,"2017,2018,2019,2020,2021,2022,2023",10,50,15,9,25,74,48
ojb,Latn,ojb_Latn,Northwestern Ojibwa,l,Ll,LATIN SMALL LETTER L,205,7,"2017,2018,2019,2020,2021,2022,2023",31,62,5,51,15,36,5
ojb,Latn,ojb_Latn,Northwestern Ojibwa,u,Ll,LATIN SMALL LETTER U,157,6,"2017,2018,2020,2021,2022,2023",20,37,0,64,19,12,5
ojb,Latn,ojb_Latn,Northwestern Ojibwa,ᑲ,Lo,CANADIAN SYLLABICS KA,134,2,"2017,2020",102,0,0,32,0,0,0
ojb,Latn,ojb_Latn,Northwestern Ojibwa,I,Lu,LATIN CAPITAL LETTER I,126,7,"2017,2018,2019,2020,2021,2022,2023",4,43,10,10,20,25,14
