iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2023_frequency,year_2024_frequency
guq,Latn,guq_Latn,Aché, ,Zs,SPACE,19731,3,"2017,2023,2024",500,18778,453
guq,Latn,guq_Latn,Aché,a,Ll,LATIN SMALL LETTER A,11047,3,"2017,2023,2024",324,10471,252
guq,Latn,guq_Latn,Aché,e,Ll,LATIN SMALL LETTER E,9897,3,"2017,2023,2024",180,9478,239
guq,Latn,guq_Latn,Aché,u,Ll,LATIN SMALL LETTER U,6307,3,"2017,2023,2024",89,6069,149
guq,Latn,guq_Latn,Aché,r,Ll,LATIN SMALL LETTER R,5121,3,"2017,2023,2024",212,4799,110
guq,Latn,guq_Latn,Aché,i,Ll,LATIN SMALL LETTER I,5085,3,"2017,2023,2024",127,4809,149
guq,Latn,guq_Latn,Aché,o,Ll,LATIN SMALL LETTER O,5033,3,"2017,2023,2024",155,4751,127
guq,Latn,guq_Latn,Aché,w,Ll,LATIN SMALL LETTER W,4934,3,"2017,2023,2024",101,4715,118
guq,Latn,guq_Latn,Aché,p,Ll,LATIN SMALL LETTER P,4698,3,"2017,2023,2024",82,4497,119
guq,Latn,guq_Latn,Aché,d,Ll,LATIN SMALL LETTER D,4523,3,"2017,2023,2024",82,4360,81
guq,Latn,guq_Latn,Aché,y,Ll,LATIN SMALL LETTER Y,4426,3,"2017,2023,2024",137,4196,93
guq,Latn,guq_Latn,Aché,ã,Ll,LATIN SMALL LETTER A WITH TILDE,3793,3,"2017,2023,2024",39,3687,67
guq,Latn,guq_Latn,Aché,m,Ll,LATIN SMALL LETTER M,3750,3,"2017,2023,2024",73,3601,76
guq,Latn,guq_Latn,Aché,n,Ll,LATIN SMALL LETTER N,3246,3,"2017,2023,2024",45,3127,74
guq,Latn,guq_Latn,Aché,b,Ll,LATIN SMALL LETTER B,3073,3,"2017,2023,2024",80,2941,52
guq,Latn,guq_Latn,Aché,j,Ll,LATIN SMALL LETTER J,2945,3,"2017,2023,2024",58,2838,49
guq,Latn,guq_Latn,Aché,t,Ll,LATIN SMALL LETTER T,2791,3,"2017,2023,2024",26,2704,61
