iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency
lam,Latn,lam_Latn,Lamba, ,Zs,SPACE,282763,8,"2013,2014,2017,2018,2019,2020,2021,2022",3085,59,133939,92669,50049,2068,376,518
lam,Latn,lam_Latn,Lamba,a,Ll,LATIN SMALL LETTER A,273217,8,"2013,2014,2017,2018,2019,2020,2021,2022",1616,48,123030,94966,50577,2103,355,522
lam,Latn,lam_Latn,Lamba,i,Ll,LATIN SMALL LETTER I,181624,8,"2013,2014,2017,2018,2019,2020,2021,2022",597,28,80597,64099,34198,1451,244,410
lam,Latn,lam_Latn,Lamba,u,Ll,LATIN SMALL LETTER U,150616,8,"2013,2014,2017,2018,2019,2020,2021,2022",145,5,64937,54766,29049,1117,225,372
lam,Latn,lam_Latn,Lamba,l,Ll,LATIN SMALL LETTER L,122143,8,"2013,2014,2017,2018,2019,2020,2021,2022",417,11,53892,43325,23135,950,185,228
lam,Latn,lam_Latn,Lamba,e,Ll,LATIN SMALL LETTER E,121466,8,"2013,2014,2017,2018,2019,2020,2021,2022",1120,14,57349,39949,21620,918,231,265
lam,Latn,lam_Latn,Lamba,k,Ll,LATIN SMALL LETTER K,98348,8,"2013,2014,2017,2018,2019,2020,2021,2022",419,3,43518,34466,18931,685,128,198
lam,Latn,lam_Latn,Lamba,n,Ll,LATIN SMALL LETTER N,94164,8,"2013,2014,2017,2018,2019,2020,2021,2022",793,27,44091,31210,17003,752,105,183
lam,Latn,lam_Latn,Lamba,b,Ll,LATIN SMALL LETTER B,89247,7,"2013,2017,2018,2019,2020,2021,2022",5,0,39217,32844,16344,728,69,40
lam,Latn,lam_Latn,Lamba,o,Ll,LATIN SMALL LETTER O,68726,8,"2013,2014,2017,2018,2019,2020,2021,2022",240,1,29982,24397,13261,563,112,170
lam,Latn,lam_Latn,Lamba,m,Ll,LATIN SMALL LETTER M,64544,8,"2013,2014,2017,2018,2019,2020,2021,2022",326,3,29611,22139,11688,507,105,165
lam,Latn,lam_Latn,Lamba,s,Ll,LATIN SMALL LETTER S,60923,8,"2013,2014,2017,2018,2019,2020,2021,2022",631,12,28926,20049,10663,408,99,135
lam,Latn,lam_Latn,Lamba,t,Ll,LATIN SMALL LETTER T,55565,8,"2013,2014,2017,2018,2019,2020,2021,2022",553,13,25850,18872,9680,430,50,117
lam,Latn,lam_Latn,Lamba,w,Ll,LATIN SMALL LETTER W,51421,8,"2013,2014,2017,2018,2019,2020,2021,2022",312,5,23965,17150,9405,358,84,142
lam,Latn,lam_Latn,Lamba,p,Ll,LATIN SMALL LETTER P,35683,8,"2013,2014,2017,2018,2019,2020,2021,2022",209,6,15995,12365,6685,314,19,90
lam,Latn,lam_Latn,Lamba,f,Ll,LATIN SMALL LETTER F,33759,8,"2013,2014,2017,2018,2019,2020,2021,2022",71,2,14390,12356,6532,270,80,58
lam,Latn,lam_Latn,Lamba,y,Ll,LATIN SMALL LETTER Y,33228,7,"2013,2017,2018,2019,2020,2021,2022",93,0,14694,11386,6604,262,94,95
lam,Latn,lam_Latn,Lamba,h,Ll,LATIN SMALL LETTER H,27744,7,"2013,2014,2017,2018,2019,2020,2021",98,4,12464,10107,4826,184,61,0
lam,Latn,lam_Latn,Lamba,.,Po,FULL STOP,22326,8,"2013,2014,2017,2018,2019,2020,2021,2022",239,5,10298,7439,4120,150,45,30
lam,Latn,lam_Latn,Lamba,c,Ll,LATIN SMALL LETTER C,20715,8,"2013,2014,2017,2018,2019,2020,2021,2022",86,3,9320,7244,3818,173,11,60
lam,Latn,lam_Latn,Lamba,",",Po,COMMA,18019,8,"2013,2014,2017,2018,2019,2020,2021,2022",280,5,8973,5492,3073,96,48,52
lam,Latn,lam_Latn,Lamba,g,Ll,LATIN SMALL LETTER G,17450,7,"2014,2017,2018,2019,2020,2021,2022",0,2,7447,6559,3270,153,9,10
lam,Latn,lam_Latn,Lamba,d,Ll,LATIN SMALL LETTER D,11116,7,"2013,2017,2018,2019,2020,2021,2022",25,0,4928,3908,2137,80,22,16
lam,Latn,lam_Latn,Lamba,1,Nd,DIGIT ONE,9094,8,"2013,2014,2017,2018,2019,2020,2021,2022",61,4,3966,3255,1733,41,20,14
lam,Latn,lam_Latn,Lamba,A,Lu,LATIN CAPITAL LETTER A,8452,8,"2013,2014,2017,2018,2019,2020,2021,2022",165,4,4135,2757,1307,62,21,1
lam,Latn,lam_Latn,Lamba,I,Lu,LATIN CAPITAL LETTER I,7550,8,"2013,2014,2017,2018,2019,2020,2021,2022",17,1,3336,2819,1305,64,4,4
lam,Latn,lam_Latn,Lamba,B,Lu,LATIN CAPITAL LETTER B,7290,6,"2013,2017,2018,2019,2020,2021",5,0,3478,2589,1155,53,10,0
lam,Latn,lam_Latn,Lamba,Y,Lu,LATIN CAPITAL LETTER Y,7168,8,"2013,2014,2017,2018,2019,2020,2021,2022",53,1,3392,2354,1278,47,33,10
lam,Latn,lam_Latn,Lamba,:,Po,COLON,6925,8,"2013,2014,2017,2018,2019,2020,2021,2022",28,1,3143,2364,1332,46,3,8
lam,Latn,lam_Latn,Lamba,K,Lu,LATIN CAPITAL LETTER K,6852,8,"2013,2014,2017,2018,2019,2020,2021,2022",24,1,2942,2512,1279,80,9,5
lam,Latn,lam_Latn,Lamba,L,Lu,LATIN CAPITAL LETTER L,6484,8,"2013,2014,2017,2018,2019,2020,2021,2022",11,1,2819,2368,1224,36,9,16
lam,Latn,lam_Latn,Lamba,’,Pf,RIGHT SINGLE QUOTATION MARK,5729,4,"2017,2018,2019,2020",0,0,2368,2157,1166,38,0,0
lam,Latn,lam_Latn,Lamba,U,Lu,LATIN CAPITAL LETTER U,5209,7,"2013,2017,2018,2019,2020,2021,2022",2,0,2413,1848,887,31,12,16
lam,Latn,lam_Latn,Lamba,M,Lu,LATIN CAPITAL LETTER M,5178,8,"2013,2014,2017,2018,2019,2020,2021,2022",45,1,2605,1572,898,23,14,20
lam,Latn,lam_Latn,Lamba,r,Ll,LATIN SMALL LETTER R,4956,6,"2013,2014,2017,2018,2019,2020",523,12,3915,329,130,47,0,0
lam,Latn,lam_Latn,Lamba,N,Lu,LATIN CAPITAL LETTER N,4883,7,"2013,2017,2018,2019,2020,2021,2022",29,0,2328,1569,917,26,4,10
