iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2022_frequency,year_2023_frequency
aso,Latn,aso_Latn,Dano, ,Zs,SPACE,391406,6,"2017,2018,2019,2020,2022,2023",24526,302430,4506,18557,11238,30149
aso,Latn,aso_Latn,Dano,e,Ll,LATIN SMALL LETTER E,294825,6,"2017,2018,2019,2020,2022,2023",19121,225868,3624,14301,8042,23869
aso,Latn,aso_Latn,Dano,i,Ll,LATIN SMALL LETTER I,262363,6,"2017,2018,2019,2020,2022,2023",16862,198730,3056,12898,8479,22338
aso,Latn,aso_Latn,Dano,n,Ll,LATIN SMALL LETTER N,229759,6,"2017,2018,2019,2020,2022,2023",14818,175057,2735,11323,6726,19100
aso,Latn,aso_Latn,Dano,o,Ll,LATIN SMALL LETTER O,208606,6,"2017,2018,2019,2020,2022,2023",13570,158430,2461,10383,5966,17796
aso,Latn,aso_Latn,Dano,a,Ll,LATIN SMALL LETTER A,157699,6,"2017,2018,2019,2020,2022,2023",9796,122363,1829,7584,4588,11539
aso,Latn,aso_Latn,Dano,l,Ll,LATIN SMALL LETTER L,128995,6,"2017,2018,2019,2020,2022,2023",8331,97558,1590,6667,3941,10908
aso,Latn,aso_Latn,Dano,m,Ll,LATIN SMALL LETTER M,118975,6,"2017,2018,2019,2020,2022,2023",7980,89303,1555,5940,3525,10672
aso,Latn,aso_Latn,Dano,',Po,APOSTROPHE,118887,2,"2018,2020",0,118176,0,711,0,0
aso,Latn,aso_Latn,Dano,g,Ll,LATIN SMALL LETTER G,75138,6,"2017,2018,2019,2020,2022,2023",4984,56628,922,3825,2314,6465
aso,Latn,aso_Latn,Dano,v,Ll,LATIN SMALL LETTER V,70400,6,"2017,2018,2019,2020,2022,2023",4800,53579,815,3574,2108,5524
aso,Latn,aso_Latn,Dano,u,Ll,LATIN SMALL LETTER U,64797,6,"2017,2018,2019,2020,2022,2023",4917,48675,773,3573,2030,4829
aso,Latn,aso_Latn,Dano,s,Ll,LATIN SMALL LETTER S,63135,6,"2017,2018,2019,2020,2022,2023",3350,51108,635,2578,1591,3873
aso,Latn,aso_Latn,Dano,t,Ll,LATIN SMALL LETTER T,47157,6,"2017,2018,2019,2020,2022,2023",2427,38328,463,1902,1179,2858
aso,Latn,aso_Latn,Dano,z,Ll,LATIN SMALL LETTER Z,42374,6,"2017,2018,2019,2020,2022,2023",3058,31529,573,2307,1495,3412
aso,Latn,aso_Latn,Dano,d,Ll,LATIN SMALL LETTER D,41479,6,"2017,2018,2019,2020,2022,2023",2458,32252,396,1785,984,3604
aso,Latn,aso_Latn,Dano,ꞌ,Ll,LATIN SMALL LETTER SALTILLO,40187,5,"2017,2019,2020,2022,2023",11657,0,2031,7751,4741,14007
aso,Latn,aso_Latn,Dano,h,Ll,LATIN SMALL LETTER H,36809,6,"2017,2018,2019,2020,2022,2023",1875,29951,374,1353,833,2423
aso,Latn,aso_Latn,Dano,k,Ll,LATIN SMALL LETTER K,25219,6,"2017,2018,2019,2020,2022,2023",1628,19518,236,1120,716,2001
