iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
kik,Latn,kik_Latn,Kikuyu, ,Zs,SPACE,636083,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",629,1336,57,6163,320587,120843,32793,22529,5977,78998,46171
kik,Latn,kik_Latn,Kikuyu,i,Ll,LATIN SMALL LETTER I,603063,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",715,1102,39,3155,313851,118053,31057,19628,5001,69958,40504
kik,Latn,kik_Latn,Kikuyu,a,Ll,LATIN SMALL LETTER A,601030,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",494,1220,40,5860,303432,114410,31061,20936,5427,74409,43741
kik,Latn,kik_Latn,Kikuyu,u,Ll,LATIN SMALL LETTER U,294060,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",209,537,7,1056,151215,56891,15206,9988,2442,35709,20800
kik,Latn,kik_Latn,Kikuyu,r,Ll,LATIN SMALL LETTER R,288452,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",184,445,17,2462,146348,55243,14810,9812,2534,35854,20743
kik,Latn,kik_Latn,Kikuyu,n,Ll,LATIN SMALL LETTER N,280324,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",264,568,24,2924,144134,53485,14334,9499,2544,33269,19279
kik,Latn,kik_Latn,Kikuyu,t,Ll,LATIN SMALL LETTER T,192475,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",236,386,26,1841,97389,36466,9734,6633,1733,24112,13919
kik,Latn,kik_Latn,Kikuyu,m,Ll,LATIN SMALL LETTER M,169957,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",185,372,10,1565,84656,32547,9121,6428,1576,21010,12487
kik,Latn,kik_Latn,Kikuyu,e,Ll,LATIN SMALL LETTER E,166722,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",227,353,12,1657,81963,30435,8464,6108,1649,22615,13239
kik,Latn,kik_Latn,Kikuyu,k,Ll,LATIN SMALL LETTER K,158158,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",141,362,20,1457,80415,30859,8020,5413,1467,18976,11028
kik,Latn,kik_Latn,Kikuyu,o,Ll,LATIN SMALL LETTER O,157707,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",186,359,14,1629,82098,31121,8475,5092,1425,17426,9882
kik,Latn,kik_Latn,Kikuyu,g,Ll,LATIN SMALL LETTER G,147966,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",130,338,13,1633,76544,28712,7712,5106,1314,16804,9660
kik,Latn,kik_Latn,Kikuyu,w,Ll,LATIN SMALL LETTER W,113782,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",94,215,15,1014,56259,20964,5830,4221,1024,15226,8920
kik,Latn,kik_Latn,Kikuyu,h,Ll,LATIN SMALL LETTER H,105483,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",433,247,14,1166,57935,21807,5526,2984,805,9325,5241
kik,Latn,kik_Latn,Kikuyu,y,Ll,LATIN SMALL LETTER Y,63216,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",83,105,10,495,32056,12098,3389,2294,552,7811,4323
kik,Latn,kik_Latn,Kikuyu,c,Ll,LATIN SMALL LETTER C,46002,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",40,81,2,448,21858,8548,2589,1825,435,6327,3849
kik,Latn,kik_Latn,Kikuyu,b,Ll,LATIN SMALL LETTER B,44073,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",38,95,2,323,23757,8839,2100,1173,299,4901,2546
kik,Latn,kik_Latn,Kikuyu,d,Ll,LATIN SMALL LETTER D,36947,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",50,99,4,523,18166,6703,1976,1433,436,4893,2664
