iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2017_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
cbu,Latn,cbu_Latn,Candoshi-Shapra,a,Ll,LATIN SMALL LETTER A,429188,8,"2013,2014,2017,2019,2020,2021,2022,2023",2191,1749,1251,877,411,215220,171477,36012
cbu,Latn,cbu_Latn,Candoshi-Shapra, ,Zs,SPACE,247625,8,"2013,2014,2017,2019,2020,2021,2022,2023",1263,1031,727,472,336,121337,102094,20365
cbu,Latn,cbu_Latn,Candoshi-Shapra,i,Ll,LATIN SMALL LETTER I,182323,8,"2013,2014,2017,2019,2020,2021,2022,2023",1266,759,757,328,150,89971,74268,14824
cbu,Latn,cbu_Latn,Candoshi-Shapra,n,Ll,LATIN SMALL LETTER N,173154,8,"2013,2014,2017,2019,2020,2021,2022,2023",626,789,425,364,211,86710,69250,14779
cbu,Latn,cbu_Latn,Candoshi-Shapra,s,Ll,LATIN SMALL LETTER S,148344,8,"2013,2014,2017,2019,2020,2021,2022,2023",679,542,413,235,139,72755,61659,11922
cbu,Latn,cbu_Latn,Candoshi-Shapra,t,Ll,LATIN SMALL LETTER T,125656,8,"2013,2014,2017,2019,2020,2021,2022,2023",950,580,526,289,154,62412,50756,9989
cbu,Latn,cbu_Latn,Candoshi-Shapra,u,Ll,LATIN SMALL LETTER U,124158,8,"2013,2014,2017,2019,2020,2021,2022,2023",13,534,47,226,135,62539,50234,10430
cbu,Latn,cbu_Latn,Candoshi-Shapra,r,Ll,LATIN SMALL LETTER R,106891,8,"2013,2014,2017,2019,2020,2021,2022,2023",502,418,296,231,125,53735,43112,8472
cbu,Latn,cbu_Latn,Candoshi-Shapra,h,Ll,LATIN SMALL LETTER H,105550,8,"2013,2014,2017,2019,2020,2021,2022,2023",518,391,293,204,75,52274,42910,8885
cbu,Latn,cbu_Latn,Candoshi-Shapra,m,Ll,LATIN SMALL LETTER M,69181,8,"2013,2014,2017,2019,2020,2021,2022,2023",324,272,152,166,59,34762,27699,5747
cbu,Latn,cbu_Latn,Candoshi-Shapra,p,Ll,LATIN SMALL LETTER P,67976,8,"2013,2014,2017,2019,2020,2021,2022,2023",520,328,274,151,66,34126,27014,5497
cbu,Latn,cbu_Latn,Candoshi-Shapra,y,Ll,LATIN SMALL LETTER Y,63080,8,"2013,2014,2017,2019,2020,2021,2022,2023",245,252,181,98,78,31760,25456,5010
cbu,Latn,cbu_Latn,Candoshi-Shapra,e,Ll,LATIN SMALL LETTER E,56880,8,"2013,2014,2017,2019,2020,2021,2022,2023",37,237,31,86,95,28890,22801,4703
cbu,Latn,cbu_Latn,Candoshi-Shapra,k,Ll,LATIN SMALL LETTER K,53683,8,"2013,2014,2017,2019,2020,2021,2022,2023",260,151,162,73,52,27253,21301,4431
cbu,Latn,cbu_Latn,Candoshi-Shapra,g,Ll,LATIN SMALL LETTER G,46850,8,"2013,2014,2017,2019,2020,2021,2022,2023",169,213,121,133,56,23301,18826,4031
cbu,Latn,cbu_Latn,Candoshi-Shapra,c,Ll,LATIN SMALL LETTER C,45074,8,"2013,2014,2017,2019,2020,2021,2022,2023",336,161,176,93,40,22577,17919,3772
cbu,Latn,cbu_Latn,Candoshi-Shapra,",",Po,COMMA,41120,8,"2013,2014,2017,2019,2020,2021,2022,2023",142,173,77,79,36,20442,16454,3717
cbu,Latn,cbu_Latn,Candoshi-Shapra,l,Ll,LATIN SMALL LETTER L,34100,8,"2013,2014,2017,2019,2020,2021,2022,2023",88,169,51,98,64,18037,12488,3105
cbu,Latn,cbu_Latn,Candoshi-Shapra,w,Ll,LATIN SMALL LETTER W,33650,7,"2014,2017,2019,2020,2021,2022,2023",0,144,11,56,29,16750,13663,2997
cbu,Latn,cbu_Latn,Candoshi-Shapra,.,Po,FULL STOP,32331,8,"2013,2014,2017,2019,2020,2021,2022,2023",244,154,123,71,39,16410,12688,2602
cbu,Latn,cbu_Latn,Candoshi-Shapra,o,Ll,LATIN SMALL LETTER O,26791,8,"2013,2014,2017,2019,2020,2021,2022,2023",713,100,398,43,89,12859,10763,1826
cbu,Latn,cbu_Latn,Candoshi-Shapra,A,Lu,LATIN CAPITAL LETTER A,20069,8,"2013,2014,2017,2019,2020,2021,2022,2023",51,93,33,43,17,10027,8209,1596
cbu,Latn,cbu_Latn,Candoshi-Shapra,z,Ll,LATIN SMALL LETTER Z,17012,8,"2013,2014,2017,2019,2020,2021,2022,2023",93,53,47,48,18,8646,6587,1520
cbu,Latn,cbu_Latn,Candoshi-Shapra,d,Ll,LATIN SMALL LETTER D,14010,8,"2013,2014,2017,2019,2020,2021,2022,2023",78,58,32,12,25,7236,5234,1335
cbu,Latn,cbu_Latn,Candoshi-Shapra,á,Ll,LATIN SMALL LETTER A WITH ACUTE,11251,8,"2013,2014,2017,2019,2020,2021,2022,2023",47,105,27,37,9,5595,4665,766
