iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2018_frequency,year_2019_frequency,year_2021_frequency,year_2024_frequency
ppo,Latn,ppo_Latn,Folopa, ,Zs,SPACE,250971,6,"2013,2014,2018,2019,2021,2024",460,415,232257,1079,14809,1951
ppo,Latn,ppo_Latn,Folopa,a,Ll,LATIN SMALL LETTER A,179963,6,"2013,2014,2018,2019,2021,2024",348,326,165901,766,11063,1559
ppo,Latn,ppo_Latn,Folopa,e,Ll,LATIN SMALL LETTER E,147831,6,"2013,2014,2018,2019,2021,2024",252,242,137005,650,8558,1124
ppo,Latn,ppo_Latn,Folopa,i,Ll,LATIN SMALL LETTER I,81262,6,"2013,2014,2018,2019,2021,2024",150,104,75270,372,4735,631
ppo,Latn,ppo_Latn,Folopa,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,79114,6,"2013,2014,2018,2019,2021,2024",150,152,72308,244,5566,694
ppo,Latn,ppo_Latn,Folopa,t,Ll,LATIN SMALL LETTER T,76058,6,"2013,2014,2018,2019,2021,2024",119,124,70338,322,4532,623
ppo,Latn,ppo_Latn,Folopa,l,Ll,LATIN SMALL LETTER L,69380,6,"2013,2014,2018,2019,2021,2024",116,104,64027,294,4317,522
ppo,Latn,ppo_Latn,Folopa,o,Ll,LATIN SMALL LETTER O,67316,6,"2013,2014,2018,2019,2021,2024",131,96,62564,323,3724,478
ppo,Latn,ppo_Latn,Folopa,r,Ll,LATIN SMALL LETTER R,58496,6,"2013,2014,2018,2019,2021,2024",94,81,54454,290,3201,376
ppo,Latn,ppo_Latn,Folopa,s,Ll,LATIN SMALL LETTER S,44287,6,"2013,2014,2018,2019,2021,2024",69,62,41563,229,2107,257
ppo,Latn,ppo_Latn,Folopa,p,Ll,LATIN SMALL LETTER P,41983,6,"2013,2014,2018,2019,2021,2024",86,65,38790,140,2411,491
ppo,Latn,ppo_Latn,Folopa,m,Ll,LATIN SMALL LETTER M,41890,6,"2013,2014,2018,2019,2021,2024",84,68,38604,177,2590,367
ppo,Latn,ppo_Latn,Folopa,n,Ll,LATIN SMALL LETTER N,36738,6,"2013,2014,2018,2019,2021,2024",55,47,34530,198,1700,208
ppo,Latn,ppo_Latn,Folopa,u,Ll,LATIN SMALL LETTER U,36134,6,"2013,2014,2018,2019,2021,2024",58,50,33373,121,2211,321
ppo,Latn,ppo_Latn,Folopa,̧,Mn,COMBINING CEDILLA,35501,6,"2013,2014,2018,2019,2021,2024",75,65,32605,118,2308,330
ppo,Latn,ppo_Latn,Folopa,k,Ll,LATIN SMALL LETTER K,34943,6,"2013,2014,2018,2019,2021,2024",48,48,32288,154,2165,240
ppo,Latn,ppo_Latn,Folopa,d,Ll,LATIN SMALL LETTER D,30265,6,"2013,2014,2018,2019,2021,2024",61,43,28216,145,1643,157
ppo,Latn,ppo_Latn,Folopa,é,Ll,LATIN SMALL LETTER E WITH ACUTE,29216,6,"2013,2014,2018,2019,2021,2024",53,51,26825,114,1948,225
