iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
vep,Latn,vep_Latn,Veps, ,Zs,SPACE,1371344,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",2952,12458,15011,9754,29448,241189,177897,290080,167688,125009,232378,67480
vep,Latn,vep_Latn,Veps,a,Ll,LATIN SMALL LETTER A,907763,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1962,7936,9729,6974,18048,142082,121703,191217,110780,89111,161802,46419
vep,Latn,vep_Latn,Veps,i,Ll,LATIN SMALL LETTER I,863754,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",2112,8481,10773,6678,17755,103789,121054,194209,109033,87545,158786,43539
vep,Latn,vep_Latn,Veps,e,Ll,LATIN SMALL LETTER E,741898,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",2016,8033,9893,5889,15301,109474,97978,161054,89985,72962,131864,37449
vep,Latn,vep_Latn,Veps,n,Ll,LATIN SMALL LETTER N,595737,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1377,5010,6582,4641,12444,95130,82341,122991,71150,58447,106376,29248
vep,Latn,vep_Latn,Veps,o,Ll,LATIN SMALL LETTER O,498407,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1012,3960,4813,3317,8736,133120,59897,91431,52782,42257,75790,21292
vep,Latn,vep_Latn,Veps,d,Ll,LATIN SMALL LETTER D,480975,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1276,4767,6063,4392,11124,51692,68071,103205,62274,52121,91896,24094
vep,Latn,vep_Latn,Veps,t,Ll,LATIN SMALL LETTER T,446085,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",970,4219,5574,3243,8477,79906,56200,92453,53260,41850,76633,23300
vep,Latn,vep_Latn,Veps,l,Ll,LATIN SMALL LETTER L,382007,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1024,3806,4559,2988,7902,63059,52362,80830,45293,36867,65660,17657
vep,Latn,vep_Latn,Veps,s,Ll,LATIN SMALL LETTER S,377104,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",766,3325,4239,2762,7189,69612,48905,75732,44783,35218,65356,19217
vep,Latn,vep_Latn,Veps,u,Ll,LATIN SMALL LETTER U,345655,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",821,3267,4309,2984,7369,49264,46995,71695,43171,34941,64152,16687
