iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency
aai,Latn,aai_Latn,Arifama-Miniafia,a,Ll,LATIN SMALL LETTER A,407488,5,"2016,2017,2018,2019,2020",176294,25369,125775,67011,13039
aai,Latn,aai_Latn,Arifama-Miniafia, ,Zs,SPACE,392020,5,"2016,2017,2018,2019,2020",150937,22700,129567,74343,14473
aai,Latn,aai_Latn,Arifama-Miniafia,i,Ll,LATIN SMALL LETTER I,233946,5,"2016,2017,2018,2019,2020",99672,14321,72746,39591,7616
aai,Latn,aai_Latn,Arifama-Miniafia,n,Ll,LATIN SMALL LETTER N,183723,5,"2016,2017,2018,2019,2020",75768,11173,58356,32282,6144
aai,Latn,aai_Latn,Arifama-Miniafia,t,Ll,LATIN SMALL LETTER T,119522,5,"2016,2017,2018,2019,2020",46598,6684,38918,22806,4516
aai,Latn,aai_Latn,Arifama-Miniafia,o,Ll,LATIN SMALL LETTER O,118253,5,"2016,2017,2018,2019,2020",44300,6565,38127,24511,4750
aai,Latn,aai_Latn,Arifama-Miniafia,e,Ll,LATIN SMALL LETTER E,112957,5,"2016,2017,2018,2019,2020",35874,5352,40160,26172,5399
aai,Latn,aai_Latn,Arifama-Miniafia,r,Ll,LATIN SMALL LETTER R,104986,5,"2016,2017,2018,2019,2020",37525,5494,34973,22475,4519
aai,Latn,aai_Latn,Arifama-Miniafia,u,Ll,LATIN SMALL LETTER U,99332,5,"2016,2017,2018,2019,2020",42860,6655,30024,16680,3113
aai,Latn,aai_Latn,Arifama-Miniafia,b,Ll,LATIN SMALL LETTER B,97090,5,"2016,2017,2018,2019,2020",41797,6022,29900,16187,3184
aai,Latn,aai_Latn,Arifama-Miniafia,m,Ll,LATIN SMALL LETTER M,89151,5,"2016,2017,2018,2019,2020",37073,5169,27314,16438,3157
aai,Latn,aai_Latn,Arifama-Miniafia,s,Ll,LATIN SMALL LETTER S,75640,5,"2016,2017,2018,2019,2020",25433,3838,27038,16039,3292
aai,Latn,aai_Latn,Arifama-Miniafia,w,Ll,LATIN SMALL LETTER W,71248,5,"2016,2017,2018,2019,2020",30338,4323,22155,11918,2514
aai,Latn,aai_Latn,Arifama-Miniafia,h,Ll,LATIN SMALL LETTER H,67290,5,"2016,2017,2018,2019,2020",23834,3608,23036,14130,2682
aai,Latn,aai_Latn,Arifama-Miniafia,y,Ll,LATIN SMALL LETTER Y,48667,5,"2016,2017,2018,2019,2020",21026,3048,15200,7829,1564
aai,Latn,aai_Latn,Arifama-Miniafia,k,Ll,LATIN SMALL LETTER K,44859,5,"2016,2017,2018,2019,2020",19076,2603,13867,7651,1662
aai,Latn,aai_Latn,Arifama-Miniafia,f,Ll,LATIN SMALL LETTER F,35626,5,"2016,2017,2018,2019,2020",14786,2099,11412,6208,1121
aai,Latn,aai_Latn,Arifama-Miniafia,’,Pf,RIGHT SINGLE QUOTATION MARK,35017,5,"2016,2017,2018,2019,2020",15958,2212,10441,5468,938
aai,Latn,aai_Latn,Arifama-Miniafia,",",Po,COMMA,26314,5,"2016,2017,2018,2019,2020",10489,1495,8477,4902,951
aai,Latn,aai_Latn,Arifama-Miniafia,.,Po,FULL STOP,21734,5,"2016,2017,2018,2019,2020",8498,1442,7250,3807,737
aai,Latn,aai_Latn,Arifama-Miniafia,d,Ll,LATIN SMALL LETTER D,16981,5,"2016,2017,2018,2019,2020",3801,559,6313,5194,1114
aai,Latn,aai_Latn,Arifama-Miniafia,g,Ll,LATIN SMALL LETTER G,16367,5,"2016,2017,2018,2019,2020",5135,748,4894,4576,1014
aai,Latn,aai_Latn,Arifama-Miniafia,l,Ll,LATIN SMALL LETTER L,13575,5,"2016,2017,2018,2019,2020",1656,327,4815,5576,1201
aai,Latn,aai_Latn,Arifama-Miniafia,1,Nd,DIGIT ONE,9608,5,"2016,2017,2018,2019,2020",3518,796,2781,2103,410
aai,Latn,aai_Latn,Arifama-Miniafia,c,Ll,LATIN SMALL LETTER C,7742,5,"2016,2017,2018,2019,2020",267,63,3367,3320,725
aai,Latn,aai_Latn,Arifama-Miniafia,A,Lu,LATIN CAPITAL LETTER A,7194,5,"2016,2017,2018,2019,2020",3036,455,2312,1159,232
aai,Latn,aai_Latn,Arifama-Miniafia,G,Lu,LATIN CAPITAL LETTER G,7114,5,"2016,2017,2018,2019,2020",2587,398,2212,1577,340
aai,Latn,aai_Latn,Arifama-Miniafia,J,Lu,LATIN CAPITAL LETTER J,7091,5,"2016,2017,2018,2019,2020",2322,535,2180,1783,271
aai,Latn,aai_Latn,Arifama-Miniafia,T,Lu,LATIN CAPITAL LETTER T,6440,5,"2016,2017,2018,2019,2020",1240,294,2741,1756,409
aai,Latn,aai_Latn,Arifama-Miniafia,N,Lu,LATIN CAPITAL LETTER N,6059,5,"2016,2017,2018,2019,2020",1871,312,2115,1478,283
aai,Latn,aai_Latn,Arifama-Miniafia,v,Ll,LATIN SMALL LETTER V,5870,5,"2016,2017,2018,2019,2020",1203,161,2423,1731,352
aai,Latn,aai_Latn,Arifama-Miniafia,2,Nd,DIGIT TWO,5747,5,"2016,2017,2018,2019,2020",2438,494,1654,976,185
aai,Latn,aai_Latn,Arifama-Miniafia,B,Lu,LATIN CAPITAL LETTER B,5707,5,"2016,2017,2018,2019,2020",2150,323,1790,1236,208
aai,Latn,aai_Latn,Arifama-Miniafia,I,Lu,LATIN CAPITAL LETTER I,5610,5,"2016,2017,2018,2019,2020",1870,284,2158,1071,227
aai,Latn,aai_Latn,Arifama-Miniafia,K,Lu,LATIN CAPITAL LETTER K,5572,5,"2016,2017,2018,2019,2020",1843,323,1785,1321,300
aai,Latn,aai_Latn,Arifama-Miniafia,S,Lu,LATIN CAPITAL LETTER S,4869,5,"2016,2017,2018,2019,2020",1059,121,2154,1276,259
aai,Latn,aai_Latn,Arifama-Miniafia,p,Ll,LATIN SMALL LETTER P,4792,5,"2016,2017,2018,2019,2020",475,72,1909,1918,418
aai,Latn,aai_Latn,Arifama-Miniafia,V,Lu,LATIN CAPITAL LETTER V,3972,5,"2016,2017,2018,2019,2020",114,17,2005,1506,330
aai,Latn,aai_Latn,Arifama-Miniafia,E,Lu,LATIN CAPITAL LETTER E,3936,5,"2016,2017,2018,2019,2020",412,81,1698,1430,315
aai,Latn,aai_Latn,Arifama-Miniafia,3,Nd,DIGIT THREE,3624,5,"2016,2017,2018,2019,2020",1600,290,1018,626,90
aai,Latn,aai_Latn,Arifama-Miniafia,“,Pi,LEFT DOUBLE QUOTATION MARK,3439,5,"2016,2017,2018,2019,2020",1444,271,1059,599,66
aai,Latn,aai_Latn,Arifama-Miniafia,-,Pd,HYPHEN-MINUS,3313,5,"2016,2017,2018,2019,2020",2595,90,325,252,51
aai,Latn,aai_Latn,Arifama-Miniafia,',Po,APOSTROPHE,3050,4,"2016,2018,2019,2020",2,0,1920,924,204
aai,Latn,aai_Latn,Arifama-Miniafia,”,Pf,RIGHT DOUBLE QUOTATION MARK,3045,5,"2016,2017,2018,2019,2020",1278,222,923,557,65
aai,Latn,aai_Latn,Arifama-Miniafia,H,Lu,LATIN CAPITAL LETTER H,2813,5,"2016,2017,2018,2019,2020",397,66,1236,931,183
aai,Latn,aai_Latn,Arifama-Miniafia,4,Nd,DIGIT FOUR,2683,5,"2016,2017,2018,2019,2020",1191,242,767,425,58
aai,Latn,aai_Latn,Arifama-Miniafia,P,Lu,LATIN CAPITAL LETTER P,2548,5,"2016,2017,2018,2019,2020",827,158,1007,485,71
aai,Latn,aai_Latn,Arifama-Miniafia,C,Lu,LATIN CAPITAL LETTER C,2512,5,"2016,2017,2018,2019,2020",177,52,598,1381,304
aai,Latn,aai_Latn,Arifama-Miniafia,R,Lu,LATIN CAPITAL LETTER R,2417,5,"2016,2017,2018,2019,2020",926,166,765,447,113
aai,Latn,aai_Latn,Arifama-Miniafia,x,Ll,LATIN SMALL LETTER X,2257,5,"2016,2017,2018,2019,2020",45,6,1158,860,188
aai,Latn,aai_Latn,Arifama-Miniafia,M,Lu,LATIN CAPITAL LETTER M,2254,5,"2016,2017,2018,2019,2020",940,161,665,411,77
aai,Latn,aai_Latn,Arifama-Miniafia,0,Nd,DIGIT ZERO,2185,5,"2016,2017,2018,2019,2020",892,135,664,412,82
aai,Latn,aai_Latn,Arifama-Miniafia,5,Nd,DIGIT FIVE,2160,5,"2016,2017,2018,2019,2020",922,187,574,412,65
aai,Latn,aai_Latn,Arifama-Miniafia,O,Lu,LATIN CAPITAL LETTER O,1935,5,"2016,2017,2018,2019,2020",855,151,583,314,32
aai,Latn,aai_Latn,Arifama-Miniafia,6,Nd,DIGIT SIX,1789,5,"2016,2017,2018,2019,2020",783,179,496,285,46
aai,Latn,aai_Latn,Arifama-Miniafia,8,Nd,DIGIT EIGHT,1693,5,"2016,2017,2018,2019,2020",686,126,598,242,41
aai,Latn,aai_Latn,Arifama-Miniafia,7,Nd,DIGIT SEVEN,1612,5,"2016,2017,2018,2019,2020",702,151,469,247,43
aai,Latn,aai_Latn,Arifama-Miniafia,U,Lu,LATIN CAPITAL LETTER U,1561,5,"2016,2017,2018,2019,2020",181,21,743,511,105
aai,Latn,aai_Latn,Arifama-Miniafia,9,Nd,DIGIT NINE,1539,5,"2016,2017,2018,2019,2020",648,135,409,310,37
aai,Latn,aai_Latn,Arifama-Miniafia,?,Po,QUESTION MARK,1292,5,"2016,2017,2018,2019,2020",606,87,378,202,19
aai,Latn,aai_Latn,Arifama-Miniafia,L,Lu,LATIN CAPITAL LETTER L,1192,5,"2016,2017,2018,2019,2020",190,12,268,594,128
aai,Latn,aai_Latn,Arifama-Miniafia,),Pe,RIGHT PARENTHESIS,938,5,"2016,2017,2018,2019,2020",197,78,180,397,86
aai,Latn,aai_Latn,Arifama-Miniafia,(,Ps,LEFT PARENTHESIS,937,5,"2016,2017,2018,2019,2020",196,78,180,397,86
aai,Latn,aai_Latn,Arifama-Miniafia,D,Lu,LATIN CAPITAL LETTER D,930,5,"2016,2017,2018,2019,2020",193,38,449,211,39
aai,Latn,aai_Latn,Arifama-Miniafia,Y,Lu,LATIN CAPITAL LETTER Y,862,5,"2016,2017,2018,2019,2020",269,39,339,185,30
aai,Latn,aai_Latn,Arifama-Miniafia,!,Po,EXCLAMATION MARK,837,5,"2016,2017,2018,2019,2020",383,40,251,136,27
aai,Latn,aai_Latn,Arifama-Miniafia,F,Lu,LATIN CAPITAL LETTER F,773,5,"2016,2017,2018,2019,2020",222,45,306,164,36
aai,Latn,aai_Latn,Arifama-Miniafia,W,Lu,LATIN CAPITAL LETTER W,677,5,"2016,2017,2018,2019,2020",112,26,392,120,27
aai,Latn,aai_Latn,Arifama-Miniafia,‘,Pi,LEFT SINGLE QUOTATION MARK,557,5,"2016,2017,2018,2019,2020",251,48,166,90,2
aai,Latn,aai_Latn,Arifama-Miniafia,:,Po,COLON,403,5,"2016,2017,2018,2019,2020",80,54,166,86,17
aai,Latn,aai_Latn,Arifama-Miniafia,q,Ll,LATIN SMALL LETTER Q,401,4,"2016,2018,2019,2020",11,0,189,164,37
aai,Latn,aai_Latn,Arifama-Miniafia,+,Sm,PLUS SIGN,371,3,"2017,2019,2020",0,183,0,154,34
aai,Latn,aai_Latn,Arifama-Miniafia,;,Po,SEMICOLON,272,5,"2016,2017,2018,2019,2020",111,55,48,57,1
aai,Latn,aai_Latn,Arifama-Miniafia,`,Sk,GRAVE ACCENT,257,3,"2018,2019,2020",0,0,160,77,20
aai,Latn,aai_Latn,Arifama-Miniafia,©,So,COPYRIGHT SIGN,254,3,"2018,2019,2020",0,0,160,77,17
aai,Latn,aai_Latn,Arifama-Miniafia,&,Po,AMPERSAND,254,3,"2018,2019,2020",0,0,160,77,17
aai,Latn,aai_Latn,Arifama-Miniafia,✡,So,STAR OF DAVID,207,2,"2017,2019",0,137,0,70,0
aai,Latn,aai_Latn,Arifama-Miniafia,j,Ll,LATIN SMALL LETTER J,206,5,"2016,2017,2018,2019,2020",29,12,107,50,8
aai,Latn,aai_Latn,Arifama-Miniafia,▼,So,BLACK DOWN-POINTING TRIANGLE,182,3,"2018,2019,2020",0,0,123,47,12
aai,Latn,aai_Latn,Arifama-Miniafia,z,Ll,LATIN SMALL LETTER Z,178,4,"2016,2017,2018,2019",78,23,55,22,0
aai,Latn,aai_Latn,Arifama-Miniafia,*,Po,ASTERISK,177,3,"2016,2017,2019",157,14,0,6,0
aai,Latn,aai_Latn,Arifama-Miniafia,Z,Lu,LATIN CAPITAL LETTER Z,117,4,"2016,2017,2018,2019",46,20,40,11,0
aai,Latn,aai_Latn,Arifama-Miniafia,Q,Lu,LATIN CAPITAL LETTER Q,99,4,"2016,2018,2019,2020",2,0,2,78,17
aai,Latn,aai_Latn,Arifama-Miniafia,–,Pd,EN DASH,82,3,"2016,2017,2018",56,25,1,0,0
aai,Latn,aai_Latn,Arifama-Miniafia,†,Po,DAGGER,11,2,"2017,2019",0,7,0,4,0
aai,Latn,aai_Latn,Arifama-Miniafia,‡,Po,DOUBLE DAGGER,5,1,2017,0,5,0,0,0
aai,Latn,aai_Latn,Arifama-Miniafia,‐,Pd,HYPHEN,3,3,"2016,2017,2019",1,1,0,1,0
aai,Latn,aai_Latn,Arifama-Miniafia,§,Po,SECTION SIGN,3,1,2017,0,3,0,0,0
