iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2018_frequency,year_2023_frequency
mxq,Latn,mxq_Latn,Juquila Mixe, ,Zs,SPACE,203520,4,"2013,2014,2018,2023",190127,9013,415,3965
mxq,Latn,mxq_Latn,Juquila Mixe,ʉ,Ll,LATIN SMALL LETTER U BAR,153840,4,"2013,2014,2018,2023",143533,6828,322,3157
mxq,Latn,mxq_Latn,Juquila Mixe,a,Ll,LATIN SMALL LETTER A,120927,4,"2013,2014,2018,2023",113159,5116,323,2329
mxq,Latn,mxq_Latn,Juquila Mixe,y,Ll,LATIN SMALL LETTER Y,101886,4,"2013,2014,2018,2023",95276,4511,210,1889
mxq,Latn,mxq_Latn,Juquila Mixe,t,Ll,LATIN SMALL LETTER T,93845,4,"2013,2014,2018,2023",87612,4109,274,1850
mxq,Latn,mxq_Latn,Juquila Mixe,j,Ll,LATIN SMALL LETTER J,75841,4,"2013,2014,2018,2023",70797,3379,151,1514
mxq,Latn,mxq_Latn,Juquila Mixe,',Po,APOSTROPHE,60384,2,"2013,2014",57960,2424,0,0
mxq,Latn,mxq_Latn,Juquila Mixe,n,Ll,LATIN SMALL LETTER N,57676,4,"2013,2014,2018,2023",53779,2613,81,1203
mxq,Latn,mxq_Latn,Juquila Mixe,i,Ll,LATIN SMALL LETTER I,56164,4,"2013,2014,2018,2023",52278,2531,172,1183
mxq,Latn,mxq_Latn,Juquila Mixe,s,Ll,LATIN SMALL LETTER S,48981,4,"2013,2014,2018,2023",45700,2193,92,996
mxq,Latn,mxq_Latn,Juquila Mixe,m,Ll,LATIN SMALL LETTER M,48942,4,"2013,2014,2018,2023",45608,2154,82,1098
mxq,Latn,mxq_Latn,Juquila Mixe,k,Ll,LATIN SMALL LETTER K,48665,4,"2013,2014,2018,2023",45516,2088,69,992
mxq,Latn,mxq_Latn,Juquila Mixe,̱,Mn,COMBINING MACRON BELOW,45969,4,"2013,2014,2018,2023",43208,1711,162,888
mxq,Latn,mxq_Latn,Juquila Mixe,d,Ll,LATIN SMALL LETTER D,44832,4,"2013,2014,2018,2023",41955,1940,86,851
mxq,Latn,mxq_Latn,Juquila Mixe,e,Ll,LATIN SMALL LETTER E,34782,4,"2013,2014,2018,2023",32400,1571,143,668
mxq,Latn,mxq_Latn,Juquila Mixe,o,Ll,LATIN SMALL LETTER O,32112,4,"2013,2014,2018,2023",30027,1383,63,639
mxq,Latn,mxq_Latn,Juquila Mixe,p,Ll,LATIN SMALL LETTER P,25279,4,"2013,2014,2018,2023",23683,1108,34,454
mxq,Latn,mxq_Latn,Juquila Mixe,x,Ll,LATIN SMALL LETTER X,25129,4,"2013,2014,2018,2023",23469,1133,42,485
mxq,Latn,mxq_Latn,Juquila Mixe,u,Ll,LATIN SMALL LETTER U,23590,4,"2013,2014,2018,2023",21912,1096,48,534
mxq,Latn,mxq_Latn,Juquila Mixe,b,Ll,LATIN SMALL LETTER B,14916,4,"2013,2014,2018,2023",13877,689,62,288
mxq,Latn,mxq_Latn,Juquila Mixe,",",Po,COMMA,14017,4,"2013,2014,2018,2023",13124,575,52,266
mxq,Latn,mxq_Latn,Juquila Mixe,g,Ll,LATIN SMALL LETTER G,12956,4,"2013,2014,2018,2023",12119,559,14,264
mxq,Latn,mxq_Latn,Juquila Mixe,.,Po,FULL STOP,12316,4,"2013,2014,2018,2023",11467,595,25,229
mxq,Latn,mxq_Latn,Juquila Mixe,w,Ll,LATIN SMALL LETTER W,11276,4,"2013,2014,2018,2023",10591,486,10,189
mxq,Latn,mxq_Latn,Juquila Mixe,ñ,Ll,LATIN SMALL LETTER N WITH TILDE,8652,4,"2013,2014,2018,2023",8142,361,15,134
mxq,Latn,mxq_Latn,Juquila Mixe,r,Ll,LATIN SMALL LETTER R,7312,4,"2013,2014,2018,2023",6837,282,39,154
mxq,Latn,mxq_Latn,Juquila Mixe,á,Ll,LATIN SMALL LETTER A WITH ACUTE,5840,4,"2013,2014,2018,2023",5460,253,11,116
mxq,Latn,mxq_Latn,Juquila Mixe,D,Lu,LATIN CAPITAL LETTER D,5172,4,"2013,2014,2018,2023",4801,214,11,146
mxq,Latn,mxq_Latn,Juquila Mixe,J,Lu,LATIN CAPITAL LETTER J,4494,4,"2013,2014,2018,2023",4174,223,25,72
mxq,Latn,mxq_Latn,Juquila Mixe,1,Nd,DIGIT ONE,4139,4,"2013,2014,2018,2023",3845,199,14,81
mxq,Latn,mxq_Latn,Juquila Mixe,E,Lu,LATIN CAPITAL LETTER E,3969,4,"2013,2014,2018,2023",3700,180,12,77
mxq,Latn,mxq_Latn,Juquila Mixe,l,Ll,LATIN SMALL LETTER L,3495,4,"2013,2014,2018,2023",3260,142,18,75
mxq,Latn,mxq_Latn,Juquila Mixe,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,3478,4,"2013,2014,2018,2023",3243,192,4,39
mxq,Latn,mxq_Latn,Juquila Mixe,é,Ll,LATIN SMALL LETTER E WITH ACUTE,3382,4,"2013,2014,2018,2023",3148,152,6,76
mxq,Latn,mxq_Latn,Juquila Mixe,N,Lu,LATIN CAPITAL LETTER N,3122,4,"2013,2014,2018,2023",2877,167,3,75
mxq,Latn,mxq_Latn,Juquila Mixe,P,Lu,LATIN CAPITAL LETTER P,3073,4,"2013,2014,2018,2023",2901,124,2,46
mxq,Latn,mxq_Latn,Juquila Mixe,2,Nd,DIGIT TWO,3054,4,"2013,2014,2018,2023",2859,142,9,44
mxq,Latn,mxq_Latn,Juquila Mixe,í,Ll,LATIN SMALL LETTER I WITH ACUTE,3013,4,"2013,2014,2018,2023",2840,124,2,47
mxq,Latn,mxq_Latn,Juquila Mixe,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,2909,4,"2013,2014,2018,2023",2744,95,9,61
mxq,Latn,mxq_Latn,Juquila Mixe,T,Lu,LATIN CAPITAL LETTER T,2820,4,"2013,2014,2018,2023",2595,169,5,51
mxq,Latn,mxq_Latn,Juquila Mixe,:,Po,COLON,2630,4,"2013,2014,2018,2023",2430,172,2,26
mxq,Latn,mxq_Latn,Juquila Mixe,K,Lu,LATIN CAPITAL LETTER K,2272,4,"2013,2014,2018,2023",2134,104,5,29
mxq,Latn,mxq_Latn,Juquila Mixe,́,Mn,COMBINING ACUTE ACCENT,2179,3,"2013,2014,2023",2048,106,0,25
mxq,Latn,mxq_Latn,Juquila Mixe,3,Nd,DIGIT THREE,2121,4,"2013,2014,2018,2023",1982,106,3,30
mxq,Latn,mxq_Latn,Juquila Mixe,M,Lu,LATIN CAPITAL LETTER M,1772,4,"2013,2014,2018,2023",1637,88,12,35
mxq,Latn,mxq_Latn,Juquila Mixe,ꞌ,Ll,LATIN SMALL LETTER SALTILLO,1772,3,"2014,2018,2023",0,275,174,1323
mxq,Latn,mxq_Latn,Juquila Mixe,—,Pd,EM DASH,1700,4,"2013,2014,2018,2023",1563,125,1,11
mxq,Latn,mxq_Latn,Juquila Mixe,4,Nd,DIGIT FOUR,1546,4,"2013,2014,2018,2023",1431,81,3,31
