iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2019_frequency,year_2020_frequency
bom,Latn,bom_Latn,Berom, ,Zs,SPACE,1297,3,"2017,2019,2020",366,834,97
bom,Latn,bom_Latn,Berom,a,Ll,LATIN SMALL LETTER A,542,3,"2017,2019,2020",139,362,41
bom,Latn,bom_Latn,Berom,n,Ll,LATIN SMALL LETTER N,435,3,"2017,2019,2020",122,290,23
bom,Latn,bom_Latn,Berom,e,Ll,LATIN SMALL LETTER E,382,3,"2017,2019,2020",99,233,50
bom,Latn,bom_Latn,Berom,y,Ll,LATIN SMALL LETTER Y,262,3,"2017,2019,2020",68,179,15
bom,Latn,bom_Latn,Berom,g,Ll,LATIN SMALL LETTER G,214,3,"2017,2019,2020",70,131,13
bom,Latn,bom_Latn,Berom,i,Ll,LATIN SMALL LETTER I,191,3,"2017,2019,2020",70,114,7
bom,Latn,bom_Latn,Berom,o,Ll,LATIN SMALL LETTER O,179,3,"2017,2019,2020",52,107,20
bom,Latn,bom_Latn,Berom,t,Ll,LATIN SMALL LETTER T,146,3,"2017,2019,2020",40,89,17
bom,Latn,bom_Latn,Berom,w,Ll,LATIN SMALL LETTER W,139,3,"2017,2019,2020",38,81,20
bom,Latn,bom_Latn,Berom,r,Ll,LATIN SMALL LETTER R,126,3,"2017,2019,2020",22,92,12
bom,Latn,bom_Latn,Berom,s,Ll,LATIN SMALL LETTER S,124,3,"2017,2019,2020",39,74,11
bom,Latn,bom_Latn,Berom,ɛ,Ll,LATIN SMALL LETTER OPEN E,113,2,"2017,2019",39,74,0
bom,Latn,bom_Latn,Berom,",",Po,COMMA,113,3,"2017,2019,2020",22,86,5
bom,Latn,bom_Latn,Berom,k,Ll,LATIN SMALL LETTER K,112,3,"2017,2019,2020",33,72,7
bom,Latn,bom_Latn,Berom,m,Ll,LATIN SMALL LETTER M,98,3,"2017,2019,2020",43,38,17
bom,Latn,bom_Latn,Berom,d,Ll,LATIN SMALL LETTER D,96,3,"2017,2019,2020",40,53,3
bom,Latn,bom_Latn,Berom,h,Ll,LATIN SMALL LETTER H,83,3,"2017,2019,2020",19,54,10
