iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency
aha,Latn,aha_Latn,Ahanta, ,Zs,SPACE,109,1,2017,109
aha,Latn,aha_Latn,Ahanta,ɩ,Ll,LATIN SMALL LETTER IOTA,62,1,2017,62
aha,Latn,aha_Latn,Ahanta,ɛ,Ll,LATIN SMALL LETTER OPEN E,51,1,2017,51
aha,Latn,aha_Latn,Ahanta,a,Ll,LATIN SMALL LETTER A,47,1,2017,47
aha,Latn,aha_Latn,Ahanta,y,Ll,LATIN SMALL LETTER Y,46,1,2017,46
aha,Latn,aha_Latn,Ahanta,n,Ll,LATIN SMALL LETTER N,39,1,2017,39
aha,Latn,aha_Latn,Ahanta,l,Ll,LATIN SMALL LETTER L,33,1,2017,33
aha,Latn,aha_Latn,Ahanta,m,Ll,LATIN SMALL LETTER M,28,1,2017,28
aha,Latn,aha_Latn,Ahanta,ʋ,Ll,LATIN SMALL LETTER V WITH HOOK,21,1,2017,21
aha,Latn,aha_Latn,Ahanta,i,Ll,LATIN SMALL LETTER I,18,1,2017,18
aha,Latn,aha_Latn,Ahanta,ɔ,Ll,LATIN SMALL LETTER OPEN O,18,1,2017,18
aha,Latn,aha_Latn,Ahanta,u,Ll,LATIN SMALL LETTER U,18,1,2017,18
aha,Latn,aha_Latn,Ahanta,b,Ll,LATIN SMALL LETTER B,15,1,2017,15
aha,Latn,aha_Latn,Ahanta,s,Ll,LATIN SMALL LETTER S,14,1,2017,14
aha,Latn,aha_Latn,Ahanta,w,Ll,LATIN SMALL LETTER W,13,1,2017,13
aha,Latn,aha_Latn,Ahanta,e,Ll,LATIN SMALL LETTER E,13,1,2017,13
aha,Latn,aha_Latn,Ahanta,k,Ll,LATIN SMALL LETTER K,13,1,2017,13
aha,Latn,aha_Latn,Ahanta,d,Ll,LATIN SMALL LETTER D,11,1,2017,11
aha,Latn,aha_Latn,Ahanta,o,Ll,LATIN SMALL LETTER O,9,1,2017,9
aha,Latn,aha_Latn,Ahanta,̃,Mn,COMBINING TILDE,8,1,2017,8
aha,Latn,aha_Latn,Ahanta,.,Po,FULL STOP,8,1,2017,8
aha,Latn,aha_Latn,Ahanta,z,Ll,LATIN SMALL LETTER Z,7,1,2017,7
aha,Latn,aha_Latn,Ahanta,t,Ll,LATIN SMALL LETTER T,6,1,2017,6
aha,Latn,aha_Latn,Ahanta,h,Ll,LATIN SMALL LETTER H,6,1,2017,6
aha,Latn,aha_Latn,Ahanta,",",Po,COMMA,5,1,2017,5
aha,Latn,aha_Latn,Ahanta,B,Lu,LATIN CAPITAL LETTER B,5,1,2017,5
aha,Latn,aha_Latn,Ahanta,f,Ll,LATIN SMALL LETTER F,4,1,2017,4
aha,Latn,aha_Latn,Ahanta,v,Ll,LATIN SMALL LETTER V,4,1,2017,4
aha,Latn,aha_Latn,Ahanta,G,Lu,LATIN CAPITAL LETTER G,4,1,2017,4
aha,Latn,aha_Latn,Ahanta,N,Lu,LATIN CAPITAL LETTER N,3,1,2017,3
aha,Latn,aha_Latn,Ahanta,Y,Lu,LATIN CAPITAL LETTER Y,3,1,2017,3
aha,Latn,aha_Latn,Ahanta,p,Ll,LATIN SMALL LETTER P,2,1,2017,2
aha,Latn,aha_Latn,Ahanta,K,Lu,LATIN CAPITAL LETTER K,2,1,2017,2
aha,Latn,aha_Latn,Ahanta,ĩ,Ll,LATIN SMALL LETTER I WITH TILDE,2,1,2017,2
aha,Latn,aha_Latn,Ahanta,W,Lu,LATIN CAPITAL LETTER W,1,1,2017,1
aha,Latn,aha_Latn,Ahanta,A,Lu,LATIN CAPITAL LETTER A,1,1,2017,1
aha,Latn,aha_Latn,Ahanta,I,Lu,LATIN CAPITAL LETTER I,1,1,2017,1
aha,Latn,aha_Latn,Ahanta,ã,Ll,LATIN SMALL LETTER A WITH TILDE,1,1,2017,1
aha,Latn,aha_Latn,Ahanta,D,Lu,LATIN CAPITAL LETTER D,1,1,2017,1
aha,Latn,aha_Latn,Ahanta,P,Lu,LATIN CAPITAL LETTER P,1,1,2017,1
aha,Latn,aha_Latn,Ahanta,g,Ll,LATIN SMALL LETTER G,1,1,2017,1
aha,Latn,aha_Latn,Ahanta,S,Lu,LATIN CAPITAL LETTER S,1,1,2017,1
