iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,a,Ll,LATIN SMALL LETTER A,348780,7,"2013,2014,2016,2017,2019,2021,2022",277906,8218,4028,3753,1690,17939,35246
tpt,Latn,tpt_Latn,Tlachichilco Tepehua, ,Zs,SPACE,261923,7,"2013,2014,2016,2017,2019,2021,2022",208851,6188,2892,2973,1426,13310,26283
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,n,Ll,LATIN SMALL LETTER N,151659,7,"2013,2014,2016,2017,2019,2021,2022",120681,3652,1708,1597,809,7790,15422
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,i,Ll,LATIN SMALL LETTER I,140564,7,"2013,2014,2016,2017,2019,2021,2022",111390,3345,1639,1529,865,7439,14357
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,u,Ll,LATIN SMALL LETTER U,113365,7,"2013,2014,2016,2017,2019,2021,2022",89993,2760,1256,1303,632,5793,11628
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,t,Ll,LATIN SMALL LETTER T,111870,7,"2013,2014,2016,2017,2019,2021,2022",89034,2604,1290,1242,569,5895,11236
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,k,Ll,LATIN SMALL LETTER K,91075,7,"2013,2014,2016,2017,2019,2021,2022",71615,2112,1148,838,391,5095,9876
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,l,Ll,LATIN SMALL LETTER L,90203,7,"2013,2014,2016,2017,2019,2021,2022",72429,2145,1038,1098,556,4279,8658
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,ʼ,Lm,MODIFIER LETTER APOSTROPHE,68826,4,"2013,2014,2016,2017",65229,1796,966,835,0,0,0
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,h,Ll,LATIN SMALL LETTER H,67183,7,"2013,2014,2016,2017,2019,2021,2022",53633,1607,820,746,349,3266,6762
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,y,Ll,LATIN SMALL LETTER Y,57708,7,"2013,2014,2016,2017,2019,2021,2022",45316,1455,647,625,226,3212,6227
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,c,Ll,LATIN SMALL LETTER C,50266,7,"2013,2014,2016,2017,2019,2021,2022",40218,1153,631,562,251,2439,5012
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,s,Ll,LATIN SMALL LETTER S,45885,7,"2013,2014,2016,2017,2019,2021,2022",36246,1171,500,494,349,2519,4606
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,x,Ll,LATIN SMALL LETTER X,41008,7,"2013,2014,2016,2017,2019,2021,2022",33184,941,478,546,202,1870,3787
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,o,Ll,LATIN SMALL LETTER O,35100,7,"2013,2014,2016,2017,2019,2021,2022",27879,855,369,399,179,2153,3266
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,m,Ll,LATIN SMALL LETTER M,33133,7,"2013,2014,2016,2017,2019,2021,2022",26113,862,357,335,176,1733,3557
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,j,Ll,LATIN SMALL LETTER J,33001,7,"2013,2014,2016,2017,2019,2021,2022",26361,769,355,351,168,1619,3378
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,p,Ll,LATIN SMALL LETTER P,32154,7,"2013,2014,2016,2017,2019,2021,2022",25497,747,353,385,138,1879,3155
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,q,Ll,LATIN SMALL LETTER Q,30552,7,"2013,2014,2016,2017,2019,2021,2022",24346,764,388,390,147,1430,3087
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,v,Ll,LATIN SMALL LETTER V,23366,7,"2013,2014,2016,2017,2019,2021,2022",18855,529,291,238,127,1156,2170
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,.,Po,FULL STOP,21930,7,"2013,2014,2016,2017,2019,2021,2022",17465,502,256,230,137,1127,2213
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,e,Ll,LATIN SMALL LETTER E,20082,7,"2013,2014,2016,2017,2019,2021,2022",16230,459,207,273,158,907,1848
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,r,Ll,LATIN SMALL LETTER R,13949,7,"2013,2014,2016,2017,2019,2021,2022",11086,332,144,166,97,819,1305
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,ꞌ,Ll,LATIN SMALL LETTER SALTILLO,13217,3,"2019,2021,2022",0,0,0,0,360,4187,8670
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,",",Po,COMMA,10861,7,"2013,2014,2016,2017,2019,2021,2022",8888,254,140,96,68,497,918
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,J,Lu,LATIN CAPITAL LETTER J,6540,7,"2013,2014,2016,2017,2019,2021,2022",5161,142,68,67,81,364,657
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,D,Lu,LATIN CAPITAL LETTER D,5590,7,"2013,2014,2016,2017,2019,2021,2022",4317,135,63,50,37,437,551
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,1,Nd,DIGIT ONE,5312,7,"2013,2014,2016,2017,2019,2021,2022",4163,137,60,53,38,296,565
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,E,Lu,LATIN CAPITAL LETTER E,5018,7,"2013,2014,2016,2017,2019,2021,2022",4197,129,59,83,45,148,357
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,2,Nd,DIGIT TWO,3864,7,"2013,2014,2016,2017,2019,2021,2022",3088,99,48,43,27,170,389
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,V,Lu,LATIN CAPITAL LETTER V,3589,7,"2013,2014,2016,2017,2019,2021,2022",2874,94,44,34,17,189,337
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,P,Lu,LATIN CAPITAL LETTER P,2970,7,"2013,2014,2016,2017,2019,2021,2022",2391,46,29,27,12,161,304
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,C,Lu,LATIN CAPITAL LETTER C,2870,7,"2013,2014,2016,2017,2019,2021,2022",2234,79,44,21,19,211,262
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,:,Po,COLON,2867,7,"2013,2014,2016,2017,2019,2021,2022",2402,57,33,32,38,39,266
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,T,Lu,LATIN CAPITAL LETTER T,2811,7,"2013,2014,2016,2017,2019,2021,2022",2270,54,31,33,21,144,258
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,K,Lu,LATIN CAPITAL LETTER K,2754,7,"2013,2014,2016,2017,2019,2021,2022",2103,37,33,26,12,192,351
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,2682,7,"2013,2014,2016,2017,2019,2021,2022",2193,61,33,36,20,48,291
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,3,Nd,DIGIT THREE,2574,7,"2013,2014,2016,2017,2019,2021,2022",2097,70,32,34,23,80,238
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,N,Lu,LATIN CAPITAL LETTER N,2301,7,"2013,2014,2016,2017,2019,2021,2022",1751,47,17,23,39,141,283
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,Y,Lu,LATIN CAPITAL LETTER Y,2295,7,"2013,2014,2016,2017,2019,2021,2022",1778,59,22,24,15,143,254
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,—,Pd,EM DASH,2002,7,"2013,2014,2016,2017,2019,2021,2022",1690,36,22,29,27,23,175
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,A,Lu,LATIN CAPITAL LETTER A,1975,7,"2013,2014,2016,2017,2019,2021,2022",1711,46,9,12,32,58,107
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,4,Nd,DIGIT FOUR,1906,7,"2013,2014,2016,2017,2019,2021,2022",1538,31,14,24,18,72,209
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,d,Ll,LATIN SMALL LETTER D,1737,7,"2013,2014,2016,2017,2019,2021,2022",1505,25,12,18,28,60,89
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,S,Lu,LATIN CAPITAL LETTER S,1678,7,"2013,2014,2016,2017,2019,2021,2022",1415,44,6,26,25,55,107
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,5,Nd,DIGIT FIVE,1497,7,"2013,2014,2016,2017,2019,2021,2022",1188,34,14,14,11,70,166
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,b,Ll,LATIN SMALL LETTER B,1452,7,"2013,2014,2016,2017,2019,2021,2022",1183,29,6,11,28,87,108
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,I,Lu,LATIN CAPITAL LETTER I,1303,7,"2013,2014,2016,2017,2019,2021,2022",1048,30,22,20,9,60,114
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,6,Nd,DIGIT SIX,1297,7,"2013,2014,2016,2017,2019,2021,2022",1021,30,14,17,7,66,142
tpt,Latn,tpt_Latn,Tlachichilco Tepehua,7,Nd,DIGIT SEVEN,1186,7,"2013,2014,2016,2017,2019,2021,2022",938,26,13,14,10,65,120
