iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
kpe,Latn,kpe_Latn,Kpelle, ,Zs,SPACE,80410,9,"2013,2014,2017,2018,2019,2020,2022,2023,2024",3138,401,228,4551,65303,1480,1490,1581,2238
kpe,Latn,kpe_Latn,Kpelle,a,Ll,LATIN SMALL LETTER A,41298,9,"2013,2014,2017,2018,2019,2020,2022,2023,2024",1737,213,124,2281,33174,813,783,921,1252
kpe,Latn,kpe_Latn,Kpelle,i,Ll,LATIN SMALL LETTER I,29194,9,"2013,2014,2017,2018,2019,2020,2022,2023,2024",1149,115,80,1592,23459,627,553,594,1025
kpe,Latn,kpe_Latn,Kpelle,ɛ,Ll,LATIN SMALL LETTER OPEN E,24704,9,"2013,2014,2017,2018,2019,2020,2022,2023,2024",799,105,47,1468,20281,432,498,443,631
kpe,Latn,kpe_Latn,Kpelle,l,Ll,LATIN SMALL LETTER L,18368,9,"2013,2014,2017,2018,2019,2020,2022,2023,2024",884,92,56,1092,14668,344,384,399,449
kpe,Latn,kpe_Latn,Kpelle,k,Ll,LATIN SMALL LETTER K,15138,9,"2013,2014,2017,2018,2019,2020,2022,2023,2024",611,39,60,978,12345,279,206,281,339
kpe,Latn,kpe_Latn,Kpelle,ɔ,Ll,LATIN SMALL LETTER OPEN O,14889,9,"2013,2014,2017,2018,2019,2020,2022,2023,2024",764,103,46,774,11980,323,187,325,387
kpe,Latn,kpe_Latn,Kpelle,n,Ll,LATIN SMALL LETTER N,12131,9,"2013,2014,2017,2018,2019,2020,2022,2023,2024",794,57,35,606,9646,234,260,192,307
kpe,Latn,kpe_Latn,Kpelle,ŋ,Ll,LATIN SMALL LETTER ENG,11202,9,"2013,2014,2017,2018,2019,2020,2022,2023,2024",159,93,21,583,9574,213,53,212,294
kpe,Latn,kpe_Latn,Kpelle,e,Ll,LATIN SMALL LETTER E,10461,9,"2013,2014,2017,2018,2019,2020,2022,2023,2024",477,50,56,546,8477,190,90,254,321
kpe,Latn,kpe_Latn,Kpelle,-,Pd,HYPHEN-MINUS,10016,9,"2013,2014,2017,2018,2019,2020,2022,2023,2024",64,74,31,505,8379,250,7,300,406
kpe,Latn,kpe_Latn,Kpelle,m,Ll,LATIN SMALL LETTER M,9157,9,"2013,2014,2017,2018,2019,2020,2022,2023,2024",336,48,25,497,7641,131,107,132,240
