iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2019_frequency,year_2020_frequency
kqy,Ethi,kqy_Ethi,Koorete, ,Zs,SPACE,1727,3,"2017,2019,2020",482,369,876
kqy,Ethi,kqy_Ethi,Koorete,ን,Lo,ETHIOPIC SYLLABLE NE,250,3,"2017,2019,2020",80,26,144
kqy,Ethi,kqy_Ethi,Koorete,ይ,Lo,ETHIOPIC SYLLABLE YE,243,3,"2017,2019,2020",69,79,95
kqy,Ethi,kqy_Ethi,Koorete,ዬ,Lo,ETHIOPIC SYLLABLE YEE,202,3,"2017,2019,2020",59,74,69
kqy,Ethi,kqy_Ethi,Koorete,ኤ,Lo,ETHIOPIC SYLLABLE GLOTTAL EE,181,3,"2017,2019,2020",68,38,75
kqy,Ethi,kqy_Ethi,Koorete,ድ,Lo,ETHIOPIC SYLLABLE DE,129,3,"2017,2019,2020",50,21,58
kqy,Ethi,kqy_Ethi,Koorete,አ,Lo,ETHIOPIC SYLLABLE GLOTTAL A,122,3,"2017,2019,2020",23,47,52
kqy,Ethi,kqy_Ethi,Koorete,ሴ,Lo,ETHIOPIC SYLLABLE SEE,119,3,"2017,2019,2020",41,25,53
kqy,Ethi,kqy_Ethi,Koorete,ስ,Lo,ETHIOPIC SYLLABLE SE,116,3,"2017,2019,2020",42,20,54
kqy,Ethi,kqy_Ethi,Koorete,ረ,Lo,ETHIOPIC SYLLABLE RA,113,3,"2017,2019,2020",31,26,56
kqy,Ethi,kqy_Ethi,Koorete,።,Po,ETHIOPIC FULL STOP,103,3,"2017,2019,2020",31,18,54
kqy,Ethi,kqy_Ethi,Koorete,ኡ,Lo,ETHIOPIC SYLLABLE GLOTTAL U,102,3,"2017,2019,2020",25,9,68
kqy,Ethi,kqy_Ethi,Koorete,ነ,Lo,ETHIOPIC SYLLABLE NA,97,3,"2017,2019,2020",24,14,59
kqy,Ethi,kqy_Ethi,Koorete,፥,Po,ETHIOPIC COLON,83,3,"2017,2019,2020",8,38,37
kqy,Ethi,kqy_Ethi,Koorete,የ,Lo,ETHIOPIC SYLLABLE YA,81,3,"2017,2019,2020",25,22,34
kqy,Ethi,kqy_Ethi,Koorete,ዎ,Lo,ETHIOPIC SYLLABLE WO,80,3,"2017,2019,2020",23,11,46
kqy,Ethi,kqy_Ethi,Koorete,ቶ,Lo,ETHIOPIC SYLLABLE TO,79,3,"2017,2019,2020",12,13,54
kqy,Ethi,kqy_Ethi,Koorete,ኔ,Lo,ETHIOPIC SYLLABLE NEE,78,3,"2017,2019,2020",15,27,36
kqy,Ethi,kqy_Ethi,Koorete,ሀ,Lo,ETHIOPIC SYLLABLE HA,77,3,"2017,2019,2020",22,5,50
kqy,Ethi,kqy_Ethi,Koorete,ቴ,Lo,ETHIOPIC SYLLABLE TEE,74,3,"2017,2019,2020",30,18,26
kqy,Ethi,kqy_Ethi,Koorete,ህ,Lo,ETHIOPIC SYLLABLE HE,74,3,"2017,2019,2020",14,11,49
kqy,Ethi,kqy_Ethi,Koorete,ተ,Lo,ETHIOPIC SYLLABLE TA,70,3,"2017,2019,2020",21,6,43
kqy,Ethi,kqy_Ethi,Koorete,ቤ,Lo,ETHIOPIC SYLLABLE BEE,69,3,"2017,2019,2020",29,19,21
kqy,Ethi,kqy_Ethi,Koorete,ዴ,Lo,ETHIOPIC SYLLABLE DEE,64,3,"2017,2019,2020",34,6,24
kqy,Ethi,kqy_Ethi,Koorete,ዶ,Lo,ETHIOPIC SYLLABLE DO,64,3,"2017,2019,2020",29,11,24
kqy,Ethi,kqy_Ethi,Koorete,ሎ,Lo,ETHIOPIC SYLLABLE LO,63,3,"2017,2019,2020",6,48,9
kqy,Ethi,kqy_Ethi,Koorete,ኮ,Lo,ETHIOPIC SYLLABLE KO,63,3,"2017,2019,2020",13,11,39
kqy,Ethi,kqy_Ethi,Koorete,ሰ,Lo,ETHIOPIC SYLLABLE SA,62,3,"2017,2019,2020",13,21,28
kqy,Ethi,kqy_Ethi,Koorete,ማ,Lo,ETHIOPIC SYLLABLE MAA,61,3,"2017,2019,2020",19,15,27
kqy,Ethi,kqy_Ethi,Koorete,ሱ,Lo,ETHIOPIC SYLLABLE SU,53,3,"2017,2019,2020",11,12,30
kqy,Ethi,kqy_Ethi,Koorete,ት,Lo,ETHIOPIC SYLLABLE TE,50,3,"2017,2019,2020",15,9,26
kqy,Ethi,kqy_Ethi,Koorete,ወ,Lo,ETHIOPIC SYLLABLE WA,48,3,"2017,2019,2020",18,3,27
kqy,Ethi,kqy_Ethi,Koorete,ሮ,Lo,ETHIOPIC SYLLABLE RO,46,3,"2017,2019,2020",21,8,17
kqy,Ethi,kqy_Ethi,Koorete,ዮ,Lo,ETHIOPIC SYLLABLE YO,44,3,"2017,2019,2020",11,24,9
kqy,Ethi,kqy_Ethi,Koorete,ኬ,Lo,ETHIOPIC SYLLABLE KEE,44,3,"2017,2019,2020",20,3,21
kqy,Ethi,kqy_Ethi,Koorete,1,Nd,DIGIT ONE,43,3,"2017,2019,2020",13,15,15
kqy,Ethi,kqy_Ethi,Koorete,ብ,Lo,ETHIOPIC SYLLABLE BE,43,3,"2017,2019,2020",8,11,24
