iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
kgp,Latn,kgp_Latn,Kaingang, ,Zs,SPACE,158027,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",1864,4643,3067,943,60483,140,3988,191,25524,56413,771
kgp,Latn,kgp_Latn,Kaingang,t,Ll,LATIN SMALL LETTER T,39362,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",447,1453,1120,366,15134,16,912,17,6341,13356,200
kgp,Latn,kgp_Latn,Kaingang,n,Ll,LATIN SMALL LETTER N,36842,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",498,1193,1076,355,14557,33,752,78,5477,12581,242
kgp,Latn,kgp_Latn,Kaingang,a,Ll,LATIN SMALL LETTER A,34268,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",448,1600,1816,620,15918,42,688,17,4058,8760,301
kgp,Latn,kgp_Latn,Kaingang,g,Ll,LATIN SMALL LETTER G,33350,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",460,462,123,30,14698,32,673,17,5308,11395,152
kgp,Latn,kgp_Latn,Kaingang,k,Ll,LATIN SMALL LETTER K,28897,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",365,1600,1807,633,11590,22,537,36,3808,8409,90
kgp,Latn,kgp_Latn,Kaingang,r,Ll,LATIN SMALL LETTER R,26871,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",339,1099,1115,382,11901,38,510,30,3355,7941,161
kgp,Latn,kgp_Latn,Kaingang,ỹ,Ll,LATIN SMALL LETTER Y WITH TILDE,24513,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",338,339,0,0,10445,20,658,13,3871,8742,87
kgp,Latn,kgp_Latn,Kaingang,i,Ll,LATIN SMALL LETTER I,19356,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",209,825,681,232,7406,18,660,34,2928,6206,157
kgp,Latn,kgp_Latn,Kaingang,e,Ll,LATIN SMALL LETTER E,19282,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",201,1595,1723,571,6790,13,426,31,2378,5336,218
kgp,Latn,kgp_Latn,Kaingang,h,Ll,LATIN SMALL LETTER H,17421,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",198,707,593,229,5795,16,465,24,3034,6263,97
kgp,Latn,kgp_Latn,Kaingang,m,Ll,LATIN SMALL LETTER M,16425,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",201,533,284,83,6516,27,460,12,2440,5794,75
kgp,Latn,kgp_Latn,Kaingang,ĩ,Ll,LATIN SMALL LETTER I WITH TILDE,16048,8,"2013,2014,2017,2018,2019,2020,2021,2022",136,197,0,0,6562,9,319,16,2702,6107,0
kgp,Latn,kgp_Latn,Kaingang,ã,Ll,LATIN SMALL LETTER A WITH TILDE,15825,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",184,225,0,0,6686,13,348,41,2710,5552,66
kgp,Latn,kgp_Latn,Kaingang,ẽ,Ll,LATIN SMALL LETTER E WITH TILDE,14984,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",209,273,0,0,5709,8,385,15,2544,5796,45
kgp,Latn,kgp_Latn,Kaingang,v,Ll,LATIN SMALL LETTER V,12884,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",171,408,367,124,5819,20,319,49,1709,3829,69
kgp,Latn,kgp_Latn,Kaingang,o,Ll,LATIN SMALL LETTER O,12358,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",153,908,993,339,4240,4,251,10,1633,3642,185
