iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
lew,Latn,lew_Latn,Ledo Kaili,a,Ll,LATIN SMALL LETTER A,40729,8,"2017,2018,2019,2020,2021,2022,2023,2024",472,8403,18020,8652,1730,992,2196,264
lew,Latn,lew_Latn,Ledo Kaili, ,Zs,SPACE,34649,8,"2017,2018,2019,2020,2021,2022,2023,2024",501,6937,15315,7265,1560,892,1946,233
lew,Latn,lew_Latn,Ledo Kaili,n,Ll,LATIN SMALL LETTER N,16351,8,"2017,2018,2019,2020,2021,2022,2023,2024",196,3155,7345,3673,667,343,878,94
lew,Latn,lew_Latn,Ledo Kaili,i,Ll,LATIN SMALL LETTER I,14966,8,"2017,2018,2019,2020,2021,2022,2023,2024",302,2858,6722,3118,567,392,890,117
lew,Latn,lew_Latn,Ledo Kaili,o,Ll,LATIN SMALL LETTER O,11025,8,"2017,2018,2019,2020,2021,2022,2023,2024",150,2324,4620,2367,558,308,631,67
lew,Latn,lew_Latn,Ledo Kaili,u,Ll,LATIN SMALL LETTER U,10653,8,"2017,2018,2019,2020,2021,2022,2023,2024",162,2297,4530,2154,540,313,584,73
lew,Latn,lew_Latn,Ledo Kaili,e,Ll,LATIN SMALL LETTER E,10297,8,"2017,2018,2019,2020,2021,2022,2023,2024",94,2204,4399,2200,497,293,525,85
lew,Latn,lew_Latn,Ledo Kaili,r,Ll,LATIN SMALL LETTER R,9391,8,"2017,2018,2019,2020,2021,2022,2023,2024",73,1914,4261,1919,418,232,512,62
lew,Latn,lew_Latn,Ledo Kaili,m,Ll,LATIN SMALL LETTER M,8313,8,"2017,2018,2019,2020,2021,2022,2023,2024",128,1879,3361,1752,437,261,439,56
lew,Latn,lew_Latn,Ledo Kaili,t,Ll,LATIN SMALL LETTER T,7948,8,"2017,2018,2019,2020,2021,2022,2023,2024",78,1426,3691,1812,265,197,441,38
lew,Latn,lew_Latn,Ledo Kaili,p,Ll,LATIN SMALL LETTER P,6079,8,"2017,2018,2019,2020,2021,2022,2023,2024",61,1230,2616,1295,319,201,315,42
lew,Latn,lew_Latn,Ledo Kaili,k,Ll,LATIN SMALL LETTER K,5980,8,"2017,2018,2019,2020,2021,2022,2023,2024",88,1110,2784,1235,237,157,324,45
lew,Latn,lew_Latn,Ledo Kaili,g,Ll,LATIN SMALL LETTER G,5870,8,"2017,2018,2019,2020,2021,2022,2023,2024",39,1276,2543,1309,235,125,304,39
lew,Latn,lew_Latn,Ledo Kaili,l,Ll,LATIN SMALL LETTER L,5795,8,"2017,2018,2019,2020,2021,2022,2023,2024",107,974,2607,1342,216,152,355,42
lew,Latn,lew_Latn,Ledo Kaili,s,Ll,LATIN SMALL LETTER S,5539,8,"2017,2018,2019,2020,2021,2022,2023,2024",82,1085,2466,1185,265,157,266,33
lew,Latn,lew_Latn,Ledo Kaili,d,Ll,LATIN SMALL LETTER D,4040,8,"2017,2018,2019,2020,2021,2022,2023,2024",39,905,1691,875,167,103,229,31
lew,Latn,lew_Latn,Ledo Kaili,b,Ll,LATIN SMALL LETTER B,3525,8,"2017,2018,2019,2020,2021,2022,2023,2024",50,758,1412,824,163,95,200,23
lew,Latn,lew_Latn,Ledo Kaili,",",Po,COMMA,2797,8,"2017,2018,2019,2020,2021,2022,2023,2024",53,593,1305,521,103,57,143,22
lew,Latn,lew_Latn,Ledo Kaili,h,Ll,LATIN SMALL LETTER H,2486,8,"2017,2018,2019,2020,2021,2022,2023,2024",34,468,1128,485,105,59,191,16
lew,Latn,lew_Latn,Ledo Kaili,.,Po,FULL STOP,2229,8,"2017,2018,2019,2020,2021,2022,2023,2024",20,402,944,548,116,58,126,15
lew,Latn,lew_Latn,Ledo Kaili,v,Ll,LATIN SMALL LETTER V,2149,8,"2017,2018,2019,2020,2021,2022,2023,2024",8,571,957,320,128,54,90,21
lew,Latn,lew_Latn,Ledo Kaili,P,Lu,LATIN CAPITAL LETTER P,1469,8,"2017,2018,2019,2020,2021,2022,2023,2024",2,97,717,453,58,39,84,19
lew,Latn,lew_Latn,Ledo Kaili,A,Lu,LATIN CAPITAL LETTER A,1185,8,"2017,2018,2019,2020,2021,2022,2023,2024",23,138,601,298,37,14,70,4
