iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
iso,Latn,iso_Latn,Isoko, ,Zs,SPACE,1840007,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",108,347563,397325,308509,37572,244889,80430,18817,404794
iso,Latn,iso_Latn,Isoko,a,Ll,LATIN SMALL LETTER A,594020,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",28,112842,128216,100807,11766,78792,24784,6161,130624
iso,Latn,iso_Latn,Isoko,e,Ll,LATIN SMALL LETTER E,569539,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",53,106918,122475,94149,12142,77498,24953,5760,125591
iso,Latn,iso_Latn,Isoko,ọ,Ll,LATIN SMALL LETTER O WITH DOT BELOW,527576,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,100151,114628,88304,10401,70687,22741,5301,115363
iso,Latn,iso_Latn,Isoko,o,Ll,LATIN SMALL LETTER O,495705,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",47,94930,108165,83664,9980,65116,21596,5117,107090
iso,Latn,iso_Latn,Isoko,r,Ll,LATIN SMALL LETTER R,400680,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",35,74349,86026,67071,7958,54947,18307,4408,87579
iso,Latn,iso_Latn,Isoko,i,Ll,LATIN SMALL LETTER I,386329,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",197,73210,82406,63951,7692,52479,17150,4112,85132
iso,Latn,iso_Latn,Isoko,ẹ,Ll,LATIN SMALL LETTER E WITH DOT BELOW,354205,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,66080,75467,58434,7796,46619,16305,3486,80018
iso,Latn,iso_Latn,Isoko,n,Ll,LATIN SMALL LETTER N,298270,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",20,57735,65537,50455,5535,38070,12169,3096,65653
iso,Latn,iso_Latn,Isoko,h,Ll,LATIN SMALL LETTER H,269077,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",200,49867,57302,43960,5020,37917,12613,2996,59202
iso,Latn,iso_Latn,Isoko,u,Ll,LATIN SMALL LETTER U,256939,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",19,49880,57664,44722,4483,32926,10606,2576,54063
iso,Latn,iso_Latn,Isoko,k,Ll,LATIN SMALL LETTER K,187670,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",4,36134,41217,31214,3841,24677,8264,1710,40609
iso,Latn,iso_Latn,Isoko,w,Ll,LATIN SMALL LETTER W,168644,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",10,31087,36291,28522,3177,23050,7622,1942,36943
iso,Latn,iso_Latn,Isoko,b,Ll,LATIN SMALL LETTER B,156680,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",15,29779,33776,26004,3358,20824,6998,1538,34388
