iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2017_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
dig,Latn,dig_Latn,Digo,a,Ll,LATIN SMALL LETTER A,436916,7,"2013,2014,2017,2019,2021,2022,2023",659,140,292,494,261800,172569,962
dig,Latn,dig_Latn,Digo, ,Zs,SPACE,398900,7,"2013,2014,2017,2019,2021,2022,2023",598,250,257,429,237605,158729,1032
dig,Latn,dig_Latn,Digo,i,Ll,LATIN SMALL LETTER I,213313,7,"2013,2014,2017,2019,2021,2022,2023",352,76,149,248,126437,85463,588
dig,Latn,dig_Latn,Digo,n,Ll,LATIN SMALL LETTER N,157520,7,"2013,2014,2017,2019,2021,2022,2023",195,80,91,129,93874,62616,535
dig,Latn,dig_Latn,Digo,u,Ll,LATIN SMALL LETTER U,154462,7,"2013,2014,2017,2019,2021,2022,2023",188,56,117,133,92190,61349,429
dig,Latn,dig_Latn,Digo,e,Ll,LATIN SMALL LETTER E,107248,7,"2013,2014,2017,2019,2021,2022,2023",194,96,42,121,64262,42201,332
dig,Latn,dig_Latn,Digo,m,Ll,LATIN SMALL LETTER M,100550,7,"2013,2014,2017,2019,2021,2022,2023",108,32,83,83,59955,40044,245
dig,Latn,dig_Latn,Digo,h,Ll,LATIN SMALL LETTER H,97565,7,"2013,2014,2017,2019,2021,2022,2023",170,44,47,110,57349,39605,240
dig,Latn,dig_Latn,Digo,k,Ll,LATIN SMALL LETTER K,86986,7,"2013,2014,2017,2019,2021,2022,2023",103,44,47,77,51464,34994,257
dig,Latn,dig_Latn,Digo,o,Ll,LATIN SMALL LETTER O,84043,7,"2013,2014,2017,2019,2021,2022,2023",126,62,55,72,49689,33770,269
dig,Latn,dig_Latn,Digo,l,Ll,LATIN SMALL LETTER L,70992,7,"2013,2014,2017,2019,2021,2022,2023",141,18,27,110,43247,27300,149
dig,Latn,dig_Latn,Digo,w,Ll,LATIN SMALL LETTER W,70116,7,"2013,2014,2017,2019,2021,2022,2023",117,6,27,89,42046,27637,194
dig,Latn,dig_Latn,Digo,y,Ll,LATIN SMALL LETTER Y,64053,7,"2013,2014,2017,2019,2021,2022,2023",127,6,28,91,37602,25987,212
dig,Latn,dig_Latn,Digo,r,Ll,LATIN SMALL LETTER R,59973,7,"2013,2014,2017,2019,2021,2022,2023",80,74,50,45,34977,24571,176
dig,Latn,dig_Latn,Digo,d,Ll,LATIN SMALL LETTER D,50901,7,"2013,2014,2017,2019,2021,2022,2023",95,10,51,56,29539,21037,113
dig,Latn,dig_Latn,Digo,s,Ll,LATIN SMALL LETTER S,50247,7,"2013,2014,2017,2019,2021,2022,2023",66,34,37,50,30020,19911,129
dig,Latn,dig_Latn,Digo,g,Ll,LATIN SMALL LETTER G,47075,7,"2013,2014,2017,2019,2021,2022,2023",42,22,22,34,27553,19245,157
dig,Latn,dig_Latn,Digo,z,Ll,LATIN SMALL LETTER Z,46112,7,"2013,2014,2017,2019,2021,2022,2023",50,24,34,38,26854,18981,131
dig,Latn,dig_Latn,Digo,t,Ll,LATIN SMALL LETTER T,40306,7,"2013,2014,2017,2019,2021,2022,2023",45,48,44,18,23883,16168,100
dig,Latn,dig_Latn,Digo,b,Ll,LATIN SMALL LETTER B,36836,7,"2013,2014,2017,2019,2021,2022,2023",63,6,26,47,22022,14586,86
dig,Latn,dig_Latn,Digo,p,Ll,LATIN SMALL LETTER P,35708,7,"2013,2014,2017,2019,2021,2022,2023",61,12,20,28,20676,14804,107
dig,Latn,dig_Latn,Digo,",",Po,COMMA,29941,7,"2013,2014,2017,2019,2021,2022,2023",59,18,20,46,18198,11520,80
dig,Latn,dig_Latn,Digo,c,Ll,LATIN SMALL LETTER C,26384,7,"2013,2014,2017,2019,2021,2022,2023",55,28,15,39,14867,11299,81
