iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
ita,Latn,ita_Latn,Italian, ,Zs,SPACE,117379357246,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",744557454,722053547,499434808,2150183202,9331042880,10401848411,13364842791,16499406642,23559265748,15397985182,18373261517,6335475064
ita,Latn,ita_Latn,Italian,i,Ll,LATIN SMALL LETTER I,70413598018,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",445924203,433064587,299269945,1302560190,5512400196,6159326775,7932862698,9816337003,14291721851,9228508063,11096699199,3894923308
ita,Latn,ita_Latn,Italian,e,Ll,LATIN SMALL LETTER E,70036634036,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",449300203,435522700,300967415,1309201438,5533969265,6141446408,7968242369,9810833968,13795597475,9258813518,11140715322,3892023955
ita,Latn,ita_Latn,Italian,a,Ll,LATIN SMALL LETTER A,65737504019,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",413325187,403638878,278767910,1197022024,5172673416,5756355265,7464475824,9250103779,13396492007,8617403373,10246839076,3540407280
ita,Latn,ita_Latn,Italian,o,Ll,LATIN SMALL LETTER O,57152053855,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",360204393,354644291,243613505,1049844630,4463650216,4961264150,6486436411,8046760821,11765251077,7443190408,8899792058,3077401895
ita,Latn,ita_Latn,Italian,n,Ll,LATIN SMALL LETTER N,44926096362,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",279813875,272331296,187206032,822357961,3474673141,3892843384,5061211351,6303728400,9435829131,5827044767,6947225476,2421831548
ita,Latn,ita_Latn,Italian,t,Ll,LATIN SMALL LETTER T,42453755577,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",269483069,264475389,182934269,793323478,3337491780,3694422835,4787852352,5926724210,8532738574,5607785079,6715572423,2340952119
ita,Latn,ita_Latn,Italian,r,Ll,LATIN SMALL LETTER R,40994636962,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",255504835,248616898,172658590,761117255,3177630233,3555630428,4619701683,5759537367,8506392230,5339188080,6376727630,2221931733
ita,Latn,ita_Latn,Italian,l,Ll,LATIN SMALL LETTER L,36219708757,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",238943890,229879893,159333771,671794230,2920569074,3219515669,4166938876,5018165047,6897512321,4852340711,5815180439,2029534836
ita,Latn,ita_Latn,Italian,s,Ll,LATIN SMALL LETTER S,30840472688,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",192060229,185294692,129895069,559241235,2381700813,2656664877,3485990664,4398151110,6390012471,3993245961,4793710053,1674505514
ita,Latn,ita_Latn,Italian,c,Ll,LATIN SMALL LETTER C,26466175987,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",162134976,158526689,108241301,479950758,2034205378,2276318944,2949882592,3701090302,5691104053,3411812100,4079316114,1413592780
ita,Latn,ita_Latn,Italian,d,Ll,LATIN SMALL LETTER D,22015325203,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",142859945,136616852,93620317,405045132,1753037242,1956841066,2518137577,3101937610,4236619566,2938569755,3506868090,1225172051
ita,Latn,ita_Latn,Italian,u,Ll,LATIN SMALL LETTER U,18087050088,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",114358284,111124257,76980478,332732181,1419769406,1576961791,2049143522,2539608509,3547475302,2410831551,2896904072,1011160735
ita,Latn,ita_Latn,Italian,p,Ll,LATIN SMALL LETTER P,17341300998,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",109181929,106743867,73593267,317552490,1352101778,1514006852,1970729289,2450439061,3420488812,2295260006,2766184410,965019237
