iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2023_frequency
byr,Latn,byr_Latn,Baruya,a,Ll,LATIN SMALL LETTER A,952360,8,"2013,2014,2017,2018,2019,2020,2021,2023",471,148153,32526,391921,196427,174521,5038,3303
byr,Latn,byr_Latn,Baruya, ,Zs,SPACE,539953,8,"2013,2014,2017,2018,2019,2020,2021,2023",230,80341,15321,227358,125703,87145,2172,1683
byr,Latn,byr_Latn,Baruya,ɨ,Ll,LATIN SMALL LETTER I WITH STROKE,447674,8,"2013,2014,2017,2018,2019,2020,2021,2023",146,71383,16053,183714,89489,82789,2459,1641
byr,Latn,byr_Latn,Baruya,n,Ll,LATIN SMALL LETTER N,302774,8,"2013,2014,2017,2018,2019,2020,2021,2023",134,45463,9882,125606,66127,53102,1514,946
byr,Latn,byr_Latn,Baruya,y,Ll,LATIN SMALL LETTER Y,237574,8,"2013,2014,2017,2018,2019,2020,2021,2023",68,38695,8802,96863,49152,41887,1320,787
byr,Latn,byr_Latn,Baruya,e,Ll,LATIN SMALL LETTER E,216659,8,"2013,2014,2017,2018,2019,2020,2021,2023",92,29432,5846,91545,56324,32009,859,552
byr,Latn,byr_Latn,Baruya,r,Ll,LATIN SMALL LETTER R,187648,8,"2013,2014,2017,2018,2019,2020,2021,2023",47,26506,5232,77740,46784,29981,848,510
byr,Latn,byr_Latn,Baruya,w,Ll,LATIN SMALL LETTER W,150763,8,"2013,2014,2017,2018,2019,2020,2021,2023",50,22942,4920,62428,31599,27593,726,505
byr,Latn,byr_Latn,Baruya,m,Ll,LATIN SMALL LETTER M,134530,8,"2013,2014,2017,2018,2019,2020,2021,2023",71,19332,4267,54975,31258,23581,613,433
byr,Latn,byr_Latn,Baruya,i,Ll,LATIN SMALL LETTER I,133851,8,"2013,2014,2017,2018,2019,2020,2021,2023",30,19319,4095,54941,32477,21963,624,402
byr,Latn,byr_Latn,Baruya,ꞌ,Ll,LATIN SMALL LETTER SALTILLO,126414,8,"2013,2014,2017,2018,2019,2020,2021,2023",74,20706,4401,53591,25875,20625,688,454
byr,Latn,byr_Latn,Baruya,d,Ll,LATIN SMALL LETTER D,110566,8,"2013,2014,2017,2018,2019,2020,2021,2023",28,15438,3253,45907,25901,19192,525,322
byr,Latn,byr_Latn,Baruya,k,Ll,LATIN SMALL LETTER K,106341,8,"2013,2014,2017,2018,2019,2020,2021,2023",43,16057,3220,43794,22133,20218,484,392
byr,Latn,byr_Latn,Baruya,s,Ll,LATIN SMALL LETTER S,99182,8,"2013,2014,2017,2018,2019,2020,2021,2023",21,12938,2385,43863,26621,12805,344,205
byr,Latn,byr_Latn,Baruya,g,Ll,LATIN SMALL LETTER G,94134,8,"2013,2014,2017,2018,2019,2020,2021,2023",66,13617,3147,37654,21761,17138,461,290
byr,Latn,byr_Latn,Baruya,l,Ll,LATIN SMALL LETTER L,89826,8,"2013,2014,2017,2018,2019,2020,2021,2023",39,12986,2615,35706,23309,14512,389,270
byr,Latn,byr_Latn,Baruya,t,Ll,LATIN SMALL LETTER T,73058,8,"2013,2014,2017,2018,2019,2020,2021,2023",12,8908,1780,30856,21289,9794,258,161
byr,Latn,byr_Latn,Baruya,v,Ll,LATIN SMALL LETTER V,69458,8,"2013,2014,2017,2018,2019,2020,2021,2023",33,10887,2207,28586,14683,12546,327,189
byr,Latn,byr_Latn,Baruya,o,Ll,LATIN SMALL LETTER O,63112,8,"2013,2014,2017,2018,2019,2020,2021,2023",12,7058,966,25566,22234,7026,116,134
byr,Latn,byr_Latn,Baruya,h,Ll,LATIN SMALL LETTER H,54484,8,"2013,2014,2017,2018,2019,2020,2021,2023",9,5758,1305,23657,16296,7039,289,131
byr,Latn,byr_Latn,Baruya,u,Ll,LATIN SMALL LETTER U,52211,8,"2013,2014,2017,2018,2019,2020,2021,2023",8,7847,1752,21255,12855,8118,239,137
