iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2024_frequency
plw,Latn,plw_Latn,Brooke's Point Palawano, ,Zs,SPACE,11626,5,"2017,2018,2019,2020,2024",2516,546,2395,936,5233
plw,Latn,plw_Latn,Brooke's Point Palawano,e,Ll,LATIN SMALL LETTER E,7638,5,"2017,2018,2019,2020,2024",2091,244,1543,764,2996
plw,Latn,plw_Latn,Brooke's Point Palawano,a,Ll,LATIN SMALL LETTER A,7267,5,"2017,2018,2019,2020,2024",1565,366,1575,517,3244
plw,Latn,plw_Latn,Brooke's Point Palawano,n,Ll,LATIN SMALL LETTER N,6609,5,"2017,2018,2019,2020,2024",1381,202,1239,588,3199
plw,Latn,plw_Latn,Brooke's Point Palawano,u,Ll,LATIN SMALL LETTER U,4190,5,"2017,2018,2019,2020,2024",794,128,669,333,2266
plw,Latn,plw_Latn,Brooke's Point Palawano,i,Ll,LATIN SMALL LETTER I,4158,5,"2017,2018,2019,2020,2024",778,238,930,336,1876
plw,Latn,plw_Latn,Brooke's Point Palawano,g,Ll,LATIN SMALL LETTER G,3822,5,"2017,2018,2019,2020,2024",915,99,641,344,1823
plw,Latn,plw_Latn,Brooke's Point Palawano,t,Ll,LATIN SMALL LETTER T,2966,5,"2017,2018,2019,2020,2024",881,127,709,348,901
plw,Latn,plw_Latn,Brooke's Point Palawano,s,Ll,LATIN SMALL LETTER S,2951,5,"2017,2018,2019,2020,2024",575,144,631,236,1365
plw,Latn,plw_Latn,Brooke's Point Palawano,m,Ll,LATIN SMALL LETTER M,2153,5,"2017,2018,2019,2020,2024",570,106,401,154,922
plw,Latn,plw_Latn,Brooke's Point Palawano,k,Ll,LATIN SMALL LETTER K,1945,5,"2017,2018,2019,2020,2024",507,73,383,138,844
plw,Latn,plw_Latn,Brooke's Point Palawano,d,Ll,LATIN SMALL LETTER D,1700,5,"2017,2018,2019,2020,2024",301,56,305,174,864
