iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
kwn,Latn,kwn_Latn,Kwangali, ,Zs,SPACE,647279,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2395,1226,2905,58858,86321,380080,21289,37169,18017,21342,17677
kwn,Latn,kwn_Latn,Kwangali,a,Ll,LATIN SMALL LETTER A,599360,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2614,1212,3313,61306,85045,328640,21933,35255,18724,22644,18674
kwn,Latn,kwn_Latn,Kwangali,n,Ll,LATIN SMALL LETTER N,310680,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1323,699,1637,32411,44760,168218,11681,18358,9813,11895,9885
kwn,Latn,kwn_Latn,Kwangali,o,Ll,LATIN SMALL LETTER O,297800,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1268,519,1474,30710,42007,163538,10967,17995,9534,11045,8743
kwn,Latn,kwn_Latn,Kwangali,e,Ll,LATIN SMALL LETTER E,297713,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1269,584,1412,28699,41481,171070,9627,17626,8078,9761,8106
kwn,Latn,kwn_Latn,Kwangali,i,Ll,LATIN SMALL LETTER I,276212,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1045,549,1256,27258,39735,155664,9417,15653,8129,9696,7810
kwn,Latn,kwn_Latn,Kwangali,u,Ll,LATIN SMALL LETTER U,272879,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1184,552,1280,26954,35540,155316,9995,16123,7991,9915,8029
kwn,Latn,kwn_Latn,Kwangali,k,Ll,LATIN SMALL LETTER K,215454,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1004,424,1133,22254,29583,118977,8194,12049,6679,8463,6694
kwn,Latn,kwn_Latn,Kwangali,r,Ll,LATIN SMALL LETTER R,184049,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",727,358,850,17414,25430,107771,6161,8740,5284,6205,5109
kwn,Latn,kwn_Latn,Kwangali,m,Ll,LATIN SMALL LETTER M,151083,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",705,258,816,16040,21790,80087,6043,9399,5013,6004,4928
kwn,Latn,kwn_Latn,Kwangali,g,Ll,LATIN SMALL LETTER G,138090,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",597,237,630,13493,18883,79232,4572,7624,3982,4771,4069
kwn,Latn,kwn_Latn,Kwangali,t,Ll,LATIN SMALL LETTER T,116219,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",477,268,575,11316,17440,64333,4124,6712,3424,4090,3460
kwn,Latn,kwn_Latn,Kwangali,s,Ll,LATIN SMALL LETTER S,112178,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",418,230,554,10677,17168,60891,4185,6688,3706,4338,3323
