iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
kac,Latn,kac_Latn,Kachin, ,Zs,SPACE,5209343,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",79821,48317,25113,109886,733567,358826,787379,1607354,456320,197799,488948,316013
kac,Latn,kac_Latn,Kachin,a,Ll,LATIN SMALL LETTER A,4248427,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",65221,38210,19954,88703,598503,292293,644615,1279954,376646,167226,412147,264955
kac,Latn,kac_Latn,Kachin,n,Ll,LATIN SMALL LETTER N,1979763,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",32481,19777,9561,44039,291161,142594,302064,582364,180736,76374,181488,117124
kac,Latn,kac_Latn,Kachin,i,Ll,LATIN SMALL LETTER I,1583673,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",22290,13306,6824,30241,209607,103194,225444,538900,139275,58365,144068,92159
kac,Latn,kac_Latn,Kachin,g,Ll,LATIN SMALL LETTER G,1171739,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",18129,11153,5334,25086,166490,84472,171442,369915,104909,43667,104753,66389
kac,Latn,kac_Latn,Kachin,h,Ll,LATIN SMALL LETTER H,1158695,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",16903,10249,4941,23064,163871,83440,184826,344746,104232,44967,108351,69105
kac,Latn,kac_Latn,Kachin,u,Ll,LATIN SMALL LETTER U,903385,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",14049,8425,3765,19654,130910,63857,138822,280151,78059,33943,80998,50752
kac,Latn,kac_Latn,Kachin,m,Ll,LATIN SMALL LETTER M,829385,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",14100,8381,4043,19183,127932,61699,128637,219464,73866,34261,84363,53456
kac,Latn,kac_Latn,Kachin,t,Ll,LATIN SMALL LETTER T,804199,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",11480,6878,3373,15585,105570,50492,114580,278504,69619,28685,72701,46732
kac,Latn,kac_Latn,Kachin,e,Ll,LATIN SMALL LETTER E,794050,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",10542,6995,3223,14285,94036,42106,108335,319659,66361,24917,62223,41368
