iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
mer,Latn,mer_Latn,Meru, ,Zs,SPACE,63624,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",981,2589,16543,12170,5799,18432,2205,3775,1130
mer,Latn,mer_Latn,Meru,a,Ll,LATIN SMALL LETTER A,62209,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",758,2544,16023,12021,5736,18247,2233,3636,1011
mer,Latn,mer_Latn,Meru,i,Ll,LATIN SMALL LETTER I,49647,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",642,1034,13662,10348,4132,14089,1738,2948,1054
mer,Latn,mer_Latn,Meru,u,Ll,LATIN SMALL LETTER U,28468,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",515,464,7690,5925,2462,8306,990,1509,607
mer,Latn,mer_Latn,Meru,n,Ll,LATIN SMALL LETTER N,27325,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",460,1143,7322,5404,2404,7348,1003,1784,457
mer,Latn,mer_Latn,Meru,r,Ll,LATIN SMALL LETTER R,26077,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",345,1113,7026,5244,2289,6965,894,1635,566
mer,Latn,mer_Latn,Meru,t,Ll,LATIN SMALL LETTER T,20730,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",275,750,5503,3972,1890,6069,750,1167,354
mer,Latn,mer_Latn,Meru,e,Ll,LATIN SMALL LETTER E,20678,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",276,861,6003,4150,1561,5700,703,1105,319
mer,Latn,mer_Latn,Meru,k,Ll,LATIN SMALL LETTER K,17625,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",224,727,4294,3588,1629,5294,645,944,280
mer,Latn,mer_Latn,Meru,g,Ll,LATIN SMALL LETTER G,13986,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",183,640,3744,2503,1244,4206,404,813,249
