iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
lua,Latn,lua_Latn,Luba-Lulua, ,Zs,SPACE,2238623,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",4743,7352,1046462,576524,46485,38276,20827,354581,131295,12078
lua,Latn,lua_Latn,Luba-Lulua,a,Ll,LATIN SMALL LETTER A,1804480,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",3734,3641,834713,462691,33753,29108,15683,303502,107264,10391
lua,Latn,lua_Latn,Luba-Lulua,u,Ll,LATIN SMALL LETTER U,1513642,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",2837,2556,715664,397968,26999,21673,10436,239099,88953,7457
lua,Latn,lua_Latn,Luba-Lulua,i,Ll,LATIN SMALL LETTER I,1055017,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",2371,2656,480119,263428,21476,19205,10335,178156,70660,6611
lua,Latn,lua_Latn,Luba-Lulua,e,Ll,LATIN SMALL LETTER E,938787,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",1523,3810,445053,245357,19055,12670,6561,149019,52018,3721
lua,Latn,lua_Latn,Luba-Lulua,n,Ll,LATIN SMALL LETTER N,849143,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",1871,2809,394450,216727,16936,13849,7303,140630,49965,4603
lua,Latn,lua_Latn,Luba-Lulua,b,Ll,LATIN SMALL LETTER B,732510,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",1319,912,342544,187466,12215,11003,5224,123689,44512,3626
lua,Latn,lua_Latn,Luba-Lulua,m,Ll,LATIN SMALL LETTER M,669405,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",1274,1166,319056,175469,12342,9998,5152,103057,38196,3695
lua,Latn,lua_Latn,Luba-Lulua,k,Ll,LATIN SMALL LETTER K,576021,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",1337,727,261430,146034,9964,8397,3619,105203,36546,2764
lua,Latn,lua_Latn,Luba-Lulua,l,Ll,LATIN SMALL LETTER L,463050,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",866,1587,215258,120111,9763,7662,4223,74292,26808,2480
