iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
kkc,Latn,kkc_Latn,Odoodee,o,Ll,LATIN SMALL LETTER O,322469,6,"2017,2018,2021,2022,2023,2024",12008,274093,486,207,6833,28842
kkc,Latn,kkc_Latn,Odoodee, ,Zs,SPACE,285848,6,"2017,2018,2021,2022,2023,2024",9915,244781,410,200,5836,24706
kkc,Latn,kkc_Latn,Odoodee,e,Ll,LATIN SMALL LETTER E,191959,6,"2017,2018,2021,2022,2023,2024",6531,164135,281,106,3774,17132
kkc,Latn,kkc_Latn,Odoodee,a,Ll,LATIN SMALL LETTER A,136548,6,"2017,2018,2021,2022,2023,2024",4507,117654,218,5,2561,11603
kkc,Latn,kkc_Latn,Odoodee,i,Ll,LATIN SMALL LETTER I,105385,6,"2017,2018,2021,2022,2023,2024",3502,90572,156,2,2053,9100
kkc,Latn,kkc_Latn,Odoodee,s,Ll,LATIN SMALL LETTER S,102161,6,"2017,2018,2021,2022,2023,2024",3195,88885,143,111,1779,8048
kkc,Latn,kkc_Latn,Odoodee,l,Ll,LATIN SMALL LETTER L,74146,6,"2017,2018,2021,2022,2023,2024",2840,62966,124,3,1562,6651
kkc,Latn,kkc_Latn,Odoodee,d,Ll,LATIN SMALL LETTER D,72426,6,"2017,2018,2021,2022,2023,2024",2639,61630,118,90,1474,6475
kkc,Latn,kkc_Latn,Odoodee,m,Ll,LATIN SMALL LETTER M,60018,6,"2017,2018,2021,2022,2023,2024",1748,52180,72,83,1129,4806
kkc,Latn,kkc_Latn,Odoodee,g,Ll,LATIN SMALL LETTER G,58221,6,"2017,2018,2021,2022,2023,2024",2129,48902,98,2,1324,5766
kkc,Latn,kkc_Latn,Odoodee,t,Ll,LATIN SMALL LETTER T,38322,6,"2017,2018,2021,2022,2023,2024",1324,33029,63,6,792,3108
kkc,Latn,kkc_Latn,Odoodee,b,Ll,LATIN SMALL LETTER B,38110,6,"2017,2018,2021,2022,2023,2024",1318,32686,61,82,768,3195
kkc,Latn,kkc_Latn,Odoodee,u,Ll,LATIN SMALL LETTER U,34564,6,"2017,2018,2021,2022,2023,2024",1139,29764,58,6,773,2824
kkc,Latn,kkc_Latn,Odoodee,n,Ll,LATIN SMALL LETTER N,29546,6,"2017,2018,2021,2022,2023,2024",1033,25613,47,9,484,2360
kkc,Latn,kkc_Latn,Odoodee,y,Ll,LATIN SMALL LETTER Y,29394,6,"2017,2018,2021,2022,2023,2024",1256,24723,47,69,625,2674
kkc,Latn,kkc_Latn,Odoodee,p,Ll,LATIN SMALL LETTER P,27207,6,"2017,2018,2021,2022,2023,2024",830,23693,40,1,495,2148
kkc,Latn,kkc_Latn,Odoodee,k,Ll,LATIN SMALL LETTER K,25653,5,"2017,2018,2021,2023,2024",870,21824,43,0,575,2341
kkc,Latn,kkc_Latn,Odoodee,",",Po,COMMA,19664,5,"2017,2018,2021,2023,2024",565,17108,26,0,349,1616
kkc,Latn,kkc_Latn,Odoodee,h,Ll,LATIN SMALL LETTER H,19029,6,"2017,2018,2021,2022,2023,2024",553,16850,19,4,345,1258
kkc,Latn,kkc_Latn,Odoodee,.,Po,FULL STOP,18326,6,"2017,2018,2021,2022,2023,2024",658,15661,27,1,353,1626
kkc,Latn,kkc_Latn,Odoodee,w,Ll,LATIN SMALL LETTER W,13249,6,"2017,2018,2021,2022,2023,2024",379,11683,13,2,155,1017
kkc,Latn,kkc_Latn,Odoodee,E,Lu,LATIN CAPITAL LETTER E,10218,5,"2017,2018,2021,2023,2024",272,8902,8,0,144,892
kkc,Latn,kkc_Latn,Odoodee,Y,Lu,LATIN CAPITAL LETTER Y,7364,5,"2017,2018,2021,2023,2024",177,6578,10,0,145,454
kkc,Latn,kkc_Latn,Odoodee,r,Ll,LATIN SMALL LETTER R,6114,4,"2017,2018,2022,2023",131,5972,0,7,4,0
kkc,Latn,kkc_Latn,Odoodee,G,Lu,LATIN CAPITAL LETTER G,5074,5,"2017,2018,2021,2023,2024",265,3948,15,0,174,672
kkc,Latn,kkc_Latn,Odoodee,1,Nd,DIGIT ONE,5029,6,"2017,2018,2021,2022,2023,2024",150,4131,5,1,214,528
kkc,Latn,kkc_Latn,Odoodee,O,Lu,LATIN CAPITAL LETTER O,4870,5,"2017,2018,2021,2023,2024",203,4121,9,0,90,447
kkc,Latn,kkc_Latn,Odoodee,2,Nd,DIGIT TWO,3826,5,"2017,2018,2021,2023,2024",83,3251,2,0,113,377
kkc,Latn,kkc_Latn,Odoodee,“,Pi,LEFT DOUBLE QUOTATION MARK,2708,4,"2017,2018,2023,2024",26,2504,0,0,12,166
kkc,Latn,kkc_Latn,Odoodee,”,Pf,RIGHT DOUBLE QUOTATION MARK,2671,4,"2017,2018,2023,2024",26,2467,0,0,12,166
kkc,Latn,kkc_Latn,Odoodee,3,Nd,DIGIT THREE,2630,6,"2017,2018,2021,2022,2023,2024",50,2294,1,1,49,235
kkc,Latn,kkc_Latn,Odoodee,B,Lu,LATIN CAPITAL LETTER B,2359,5,"2017,2018,2021,2023,2024",85,2010,3,0,43,218
kkc,Latn,kkc_Latn,Odoodee,P,Lu,LATIN CAPITAL LETTER P,2126,5,"2017,2018,2021,2023,2024",50,1982,1,0,52,41
kkc,Latn,kkc_Latn,Odoodee,N,Lu,LATIN CAPITAL LETTER N,1981,6,"2017,2018,2021,2022,2023,2024",20,1849,2,1,16,93
kkc,Latn,kkc_Latn,Odoodee,4,Nd,DIGIT FOUR,1968,5,"2017,2018,2021,2023,2024",44,1710,1,0,50,163
kkc,Latn,kkc_Latn,Odoodee,S,Lu,LATIN CAPITAL LETTER S,1958,5,"2017,2018,2021,2023,2024",45,1855,1,0,19,38
kkc,Latn,kkc_Latn,Odoodee,T,Lu,LATIN CAPITAL LETTER T,1950,5,"2017,2018,2021,2023,2024",66,1739,4,0,52,89
kkc,Latn,kkc_Latn,Odoodee,c,Ll,LATIN SMALL LETTER C,1904,4,"2017,2018,2022,2023",106,1791,0,3,4,0
kkc,Latn,kkc_Latn,Odoodee,K,Lu,LATIN CAPITAL LETTER K,1566,5,"2017,2018,2021,2023,2024",73,1274,5,0,45,169
kkc,Latn,kkc_Latn,Odoodee,D,Lu,LATIN CAPITAL LETTER D,1565,4,"2017,2018,2023,2024",44,1361,0,0,59,101
kkc,Latn,kkc_Latn,Odoodee,M,Lu,LATIN CAPITAL LETTER M,1524,5,"2017,2018,2021,2023,2024",60,1334,2,0,48,80
kkc,Latn,kkc_Latn,Odoodee,0,Nd,DIGIT ZERO,1505,5,"2017,2018,2021,2023,2024",26,1320,1,0,37,121
kkc,Latn,kkc_Latn,Odoodee,5,Nd,DIGIT FIVE,1487,5,"2017,2018,2021,2023,2024",43,1266,1,0,41,136
kkc,Latn,kkc_Latn,Odoodee,H,Lu,LATIN CAPITAL LETTER H,1287,4,"2017,2018,2023,2024",12,1188,0,0,11,76
kkc,Latn,kkc_Latn,Odoodee,v,Ll,LATIN SMALL LETTER V,1212,3,"2017,2018,2023",288,920,0,0,4,0
kkc,Latn,kkc_Latn,Odoodee,6,Nd,DIGIT SIX,1176,5,"2017,2018,2021,2023,2024",41,976,1,0,43,115
kkc,Latn,kkc_Latn,Odoodee,I,Lu,LATIN CAPITAL LETTER I,1157,5,"2017,2018,2021,2023,2024",26,1055,1,0,13,62
kkc,Latn,kkc_Latn,Odoodee,8,Nd,DIGIT EIGHT,1110,6,"2017,2018,2021,2022,2023,2024",28,952,1,1,27,101
