iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency
pir,Latn,pir_Latn,Piratapuyo, ,Zs,SPACE,273474,6,"2013,2014,2016,2017,2018,2019",244429,12374,2004,3619,5659,5389
pir,Latn,pir_Latn,Piratapuyo,a,Ll,LATIN SMALL LETTER A,196052,6,"2013,2014,2016,2017,2018,2019",175415,8824,1431,2413,4081,3888
pir,Latn,pir_Latn,Piratapuyo,i,Ll,LATIN SMALL LETTER I,170700,6,"2013,2014,2016,2017,2018,2019",152792,7638,1264,2485,3482,3039
pir,Latn,pir_Latn,Piratapuyo,e,Ll,LATIN SMALL LETTER E,150712,6,"2013,2014,2016,2017,2018,2019",134907,6633,1057,1974,3108,3033
pir,Latn,pir_Latn,Piratapuyo,r,Ll,LATIN SMALL LETTER R,109363,6,"2013,2014,2016,2017,2018,2019",97695,4796,890,1674,2163,2145
pir,Latn,pir_Latn,Piratapuyo,o,Ll,LATIN SMALL LETTER O,97688,6,"2013,2014,2016,2017,2018,2019",87198,4355,756,1370,1916,2093
pir,Latn,pir_Latn,Piratapuyo,h,Ll,LATIN SMALL LETTER H,97152,6,"2013,2014,2016,2017,2018,2019",87107,4094,679,1244,2035,1993
pir,Latn,pir_Latn,Piratapuyo,ʉ,Ll,LATIN SMALL LETTER U BAR,82625,6,"2013,2014,2016,2017,2018,2019",73615,3981,574,1092,1656,1707
pir,Latn,pir_Latn,Piratapuyo,u,Ll,LATIN SMALL LETTER U,81964,6,"2013,2014,2016,2017,2018,2019",73563,3406,552,1149,1713,1581
pir,Latn,pir_Latn,Piratapuyo,n,Ll,LATIN SMALL LETTER N,70946,6,"2013,2014,2016,2017,2018,2019",63534,3263,488,878,1400,1383
pir,Latn,pir_Latn,Piratapuyo,t,Ll,LATIN SMALL LETTER T,65895,6,"2013,2014,2016,2017,2018,2019",59087,2844,485,929,1318,1232
pir,Latn,pir_Latn,Piratapuyo,y,Ll,LATIN SMALL LETTER Y,56821,6,"2013,2014,2016,2017,2018,2019",50724,2504,359,646,1295,1293
pir,Latn,pir_Latn,Piratapuyo,s,Ll,LATIN SMALL LETTER S,45653,6,"2013,2014,2016,2017,2018,2019",40754,2185,339,544,984,847
pir,Latn,pir_Latn,Piratapuyo,q,Ll,LATIN SMALL LETTER Q,40857,6,"2013,2014,2016,2017,2018,2019",36761,1708,250,564,802,772
pir,Latn,pir_Latn,Piratapuyo,m,Ll,LATIN SMALL LETTER M,37354,6,"2013,2014,2016,2017,2018,2019",33358,1855,308,399,663,771
