iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2019_frequency,year_2021_frequency,year_2024_frequency
omb,Latn,omb_Latn,East Ambae, ,Zs,SPACE,5833,4,"2017,2019,2021,2024",135,557,2639,2502
omb,Latn,omb_Latn,East Ambae,a,Ll,LATIN SMALL LETTER A,4482,4,"2017,2019,2021,2024",108,338,2223,1813
omb,Latn,omb_Latn,East Ambae,i,Ll,LATIN SMALL LETTER I,2531,4,"2017,2019,2021,2024",69,232,1100,1130
omb,Latn,omb_Latn,East Ambae,e,Ll,LATIN SMALL LETTER E,2122,4,"2017,2019,2021,2024",57,231,647,1187
omb,Latn,omb_Latn,East Ambae,o,Ll,LATIN SMALL LETTER O,1957,4,"2017,2019,2021,2024",54,227,719,957
omb,Latn,omb_Latn,East Ambae,n,Ll,LATIN SMALL LETTER N,1802,4,"2017,2019,2021,2024",53,133,799,817
omb,Latn,omb_Latn,East Ambae,u,Ll,LATIN SMALL LETTER U,1641,4,"2017,2019,2021,2024",29,78,837,697
omb,Latn,omb_Latn,East Ambae,r,Ll,LATIN SMALL LETTER R,1339,4,"2017,2019,2021,2024",20,98,509,712
omb,Latn,omb_Latn,East Ambae,l,Ll,LATIN SMALL LETTER L,1120,4,"2017,2019,2021,2024",25,58,540,497
omb,Latn,omb_Latn,East Ambae,t,Ll,LATIN SMALL LETTER T,1039,4,"2017,2019,2021,2024",20,59,454,506
omb,Latn,omb_Latn,East Ambae,g,Ll,LATIN SMALL LETTER G,998,4,"2017,2019,2021,2024",47,92,193,666
omb,Latn,omb_Latn,East Ambae,h,Ll,LATIN SMALL LETTER H,879,4,"2017,2019,2021,2024",25,60,418,376
omb,Latn,omb_Latn,East Ambae,m,Ll,LATIN SMALL LETTER M,796,4,"2017,2019,2021,2024",29,109,210,448
omb,Latn,omb_Latn,East Ambae,v,Ll,LATIN SMALL LETTER V,788,4,"2017,2019,2021,2024",15,115,323,335
omb,Latn,omb_Latn,East Ambae,k,Ll,LATIN SMALL LETTER K,635,4,"2017,2019,2021,2024",2,51,551,31
omb,Latn,omb_Latn,East Ambae,s,Ll,LATIN SMALL LETTER S,438,4,"2017,2019,2021,2024",9,74,170,185
