iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
agx,Cyrl,agx_Cyrl,Aghul,а,Ll,CYRILLIC SMALL LETTER A,250432,8,"2017,2018,2019,2020,2021,2022,2023,2024",19284,2804,42648,44410,78164,26288,21219,15615
agx,Cyrl,agx_Cyrl,Aghul, ,Zs,SPACE,235691,8,"2017,2018,2019,2020,2021,2022,2023,2024",19840,2538,41361,40410,72527,24860,19406,14749
agx,Cyrl,agx_Cyrl,Aghul,и,Ll,CYRILLIC SMALL LETTER I,129438,8,"2017,2018,2019,2020,2021,2022,2023,2024",9799,1274,21935,21598,40487,14508,11148,8689
agx,Cyrl,agx_Cyrl,Aghul,р,Ll,CYRILLIC SMALL LETTER ER,93675,8,"2017,2018,2019,2020,2021,2022,2023,2024",5418,1112,15926,16575,30061,10322,8233,6028
agx,Cyrl,agx_Cyrl,Aghul,у,Ll,CYRILLIC SMALL LETTER U,89477,8,"2017,2018,2019,2020,2021,2022,2023,2024",7457,999,15033,16002,27492,9413,7424,5657
agx,Cyrl,agx_Cyrl,Aghul,н,Ll,CYRILLIC SMALL LETTER EN,81862,8,"2017,2018,2019,2020,2021,2022,2023,2024",6780,792,14213,13672,25115,8850,7053,5387
agx,Cyrl,agx_Cyrl,Aghul,е,Ll,CYRILLIC SMALL LETTER IE,73251,8,"2017,2018,2019,2020,2021,2022,2023,2024",5218,797,12481,12982,22827,8054,6265,4627
agx,Cyrl,agx_Cyrl,Aghul,к,Ll,CYRILLIC SMALL LETTER KA,57264,8,"2017,2018,2019,2020,2021,2022,2023,2024",3902,573,9938,10108,18293,6082,4762,3606
agx,Cyrl,agx_Cyrl,Aghul,д,Ll,CYRILLIC SMALL LETTER DE,50535,8,"2017,2018,2019,2020,2021,2022,2023,2024",3582,576,8537,8961,15477,5620,4403,3379
agx,Cyrl,agx_Cyrl,Aghul,ь,Ll,CYRILLIC SMALL LETTER SOFT SIGN,49442,8,"2017,2018,2019,2020,2021,2022,2023,2024",4105,489,8515,8712,15357,4981,4169,3114
agx,Cyrl,agx_Cyrl,Aghul,т,Ll,CYRILLIC SMALL LETTER TE,49210,8,"2017,2018,2019,2020,2021,2022,2023,2024",2922,481,8364,8910,15695,5554,4026,3258
agx,Cyrl,agx_Cyrl,Aghul,с,Ll,CYRILLIC SMALL LETTER ES,49202,8,"2017,2018,2019,2020,2021,2022,2023,2024",4787,503,8739,7935,14966,5215,3942,3115
agx,Cyrl,agx_Cyrl,Aghul,х,Ll,CYRILLIC SMALL LETTER HA,47171,8,"2017,2018,2019,2020,2021,2022,2023,2024",3405,538,7805,8261,14873,5182,3976,3131
agx,Cyrl,agx_Cyrl,Aghul,л,Ll,CYRILLIC SMALL LETTER EL,43190,8,"2017,2018,2019,2020,2021,2022,2023,2024",3685,423,7464,7840,12726,4500,3846,2706
agx,Cyrl,agx_Cyrl,Aghul,г,Ll,CYRILLIC SMALL LETTER GHE,42529,8,"2017,2018,2019,2020,2021,2022,2023,2024",4239,496,7703,7616,12487,4059,3555,2374
agx,Cyrl,agx_Cyrl,Aghul,I,Lu,LATIN CAPITAL LETTER I,36262,7,"2018,2019,2020,2021,2022,2023,2024",0,483,6369,6814,12662,4251,3325,2358
agx,Cyrl,agx_Cyrl,Aghul,ъ,Ll,CYRILLIC SMALL LETTER HARD SIGN,34096,8,"2017,2018,2019,2020,2021,2022,2023,2024",2516,388,5747,6410,10645,3462,2872,2056
agx,Cyrl,agx_Cyrl,Aghul,в,Ll,CYRILLIC SMALL LETTER VE,32707,8,"2017,2018,2019,2020,2021,2022,2023,2024",2195,438,5920,5861,9996,3494,2758,2045
agx,Cyrl,agx_Cyrl,Aghul,м,Ll,CYRILLIC SMALL LETTER EM,28606,8,"2017,2018,2019,2020,2021,2022,2023,2024",1373,284,4464,5018,9515,3153,2826,1973
agx,Cyrl,agx_Cyrl,Aghul,й,Ll,CYRILLIC SMALL LETTER SHORT I,27401,8,"2017,2018,2019,2020,2021,2022,2023,2024",2239,260,4905,4677,8507,3022,2074,1717
agx,Cyrl,agx_Cyrl,Aghul,б,Ll,CYRILLIC SMALL LETTER BE,23538,8,"2017,2018,2019,2020,2021,2022,2023,2024",1417,214,3956,4011,7440,2709,2143,1648
agx,Cyrl,agx_Cyrl,Aghul,.,Po,FULL STOP,22622,8,"2017,2018,2019,2020,2021,2022,2023,2024",1370,222,3795,4112,7391,2459,1855,1418
agx,Cyrl,agx_Cyrl,Aghul,",",Po,COMMA,21722,8,"2017,2018,2019,2020,2021,2022,2023,2024",2290,219,3406,3879,6521,2269,1782,1356
agx,Cyrl,agx_Cyrl,Aghul,ч,Ll,CYRILLIC SMALL LETTER CHE,18657,8,"2017,2018,2019,2020,2021,2022,2023,2024",1759,236,3202,3266,5598,1798,1581,1217
agx,Cyrl,agx_Cyrl,Aghul,я,Ll,CYRILLIC SMALL LETTER YA,18144,8,"2017,2018,2019,2020,2021,2022,2023,2024",2089,170,2898,3176,5695,1771,1353,992
agx,Cyrl,agx_Cyrl,Aghul,п,Ll,CYRILLIC SMALL LETTER PE,17053,8,"2017,2018,2019,2020,2021,2022,2023,2024",1118,179,3126,2904,5360,1845,1443,1078
agx,Cyrl,agx_Cyrl,Aghul,ш,Ll,CYRILLIC SMALL LETTER SHA,13533,8,"2017,2018,2019,2020,2021,2022,2023,2024",933,141,2050,2435,4443,1400,1173,958
agx,Cyrl,agx_Cyrl,Aghul,ф,Ll,CYRILLIC SMALL LETTER EF,12977,8,"2017,2018,2019,2020,2021,2022,2023,2024",1073,157,2337,2328,3993,1317,995,777
agx,Cyrl,agx_Cyrl,Aghul,з,Ll,CYRILLIC SMALL LETTER ZE,10024,8,"2017,2018,2019,2020,2021,2022,2023,2024",581,123,1784,1612,3138,1276,897,613
agx,Cyrl,agx_Cyrl,Aghul,о,Ll,CYRILLIC SMALL LETTER O,9478,8,"2017,2018,2019,2020,2021,2022,2023,2024",65,107,2377,1006,2940,1447,882,654
agx,Cyrl,agx_Cyrl,Aghul,ж,Ll,CYRILLIC SMALL LETTER ZHE,7164,8,"2017,2018,2019,2020,2021,2022,2023,2024",462,66,1205,1346,2271,722,620,472
agx,Cyrl,agx_Cyrl,Aghul,ц,Ll,CYRILLIC SMALL LETTER TSE,5857,8,"2017,2018,2019,2020,2021,2022,2023,2024",250,53,989,1077,1987,716,462,323
agx,Cyrl,agx_Cyrl,Aghul,э,Ll,CYRILLIC SMALL LETTER E,4518,8,"2017,2018,2019,2020,2021,2022,2023,2024",363,65,790,742,1406,428,408,316
agx,Cyrl,agx_Cyrl,Aghul,М,Lu,CYRILLIC CAPITAL LETTER EM,3994,8,"2017,2018,2019,2020,2021,2022,2023,2024",213,37,668,584,1251,510,407,324
agx,Cyrl,agx_Cyrl,Aghul,Г,Lu,CYRILLIC CAPITAL LETTER GHE,3813,8,"2017,2018,2019,2020,2021,2022,2023,2024",469,34,655,576,1098,427,330,224
agx,Cyrl,agx_Cyrl,Aghul,І,Lu,CYRILLIC CAPITAL LETTER BYELORUSSIAN-UKRAINIAN I,3704,3,"2017,2019,2023",3568,0,135,0,0,0,1,0
agx,Cyrl,agx_Cyrl,Aghul,А,Lu,CYRILLIC CAPITAL LETTER A,3574,8,"2017,2018,2019,2020,2021,2022,2023,2024",362,26,616,595,1099,372,263,241
agx,Cyrl,agx_Cyrl,Aghul,Х,Lu,CYRILLIC CAPITAL LETTER HA,3256,8,"2017,2018,2019,2020,2021,2022,2023,2024",154,43,518,624,1035,416,282,184
agx,Cyrl,agx_Cyrl,Aghul,С,Lu,CYRILLIC CAPITAL LETTER ES,2492,8,"2017,2018,2019,2020,2021,2022,2023,2024",160,13,402,397,790,317,238,175
agx,Cyrl,agx_Cyrl,Aghul,Д,Lu,CYRILLIC CAPITAL LETTER DE,2344,8,"2017,2018,2019,2020,2021,2022,2023,2024",125,8,438,345,691,307,241,189
agx,Cyrl,agx_Cyrl,Aghul,К,Lu,CYRILLIC CAPITAL LETTER KA,2154,8,"2017,2018,2019,2020,2021,2022,2023,2024",133,16,369,326,730,248,164,168
agx,Cyrl,agx_Cyrl,Aghul,-,Pd,HYPHEN-MINUS,2126,8,"2017,2018,2019,2020,2021,2022,2023,2024",70,29,441,380,519,320,194,173
agx,Cyrl,agx_Cyrl,Aghul,l,Ll,LATIN SMALL LETTER L,1820,7,"2018,2019,2020,2021,2022,2023,2024",0,33,415,847,206,64,212,43
agx,Cyrl,agx_Cyrl,Aghul,—,Pd,EM DASH,1615,7,"2018,2019,2020,2021,2022,2023,2024",0,8,302,325,585,143,96,156
agx,Cyrl,agx_Cyrl,Aghul,1,Nd,DIGIT ONE,1425,7,"2017,2019,2020,2021,2022,2023,2024",379,0,241,69,344,195,84,113
agx,Cyrl,agx_Cyrl,Aghul,:,Po,COLON,1312,8,"2017,2018,2019,2020,2021,2022,2023,2024",467,12,246,178,241,74,54,40
agx,Cyrl,agx_Cyrl,Aghul,З,Lu,CYRILLIC CAPITAL LETTER ZE,1225,8,"2017,2018,2019,2020,2021,2022,2023,2024",311,5,216,141,283,172,54,43
agx,Cyrl,agx_Cyrl,Aghul,Р,Lu,CYRILLIC CAPITAL LETTER ER,1196,8,"2017,2018,2019,2020,2021,2022,2023,2024",31,5,281,152,304,169,162,92
agx,Cyrl,agx_Cyrl,Aghul,»,Pf,RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK,1157,8,"2017,2018,2019,2020,2021,2022,2023,2024",149,8,335,108,273,155,76,53
agx,Cyrl,agx_Cyrl,Aghul,«,Pi,LEFT-POINTING DOUBLE ANGLE QUOTATION MARK,1127,8,"2017,2018,2019,2020,2021,2022,2023,2024",149,8,300,110,273,157,76,54
agx,Cyrl,agx_Cyrl,Aghul,П,Lu,CYRILLIC CAPITAL LETTER PE,1084,8,"2017,2018,2019,2020,2021,2022,2023,2024",148,7,215,147,312,122,70,63
agx,Cyrl,agx_Cyrl,Aghul,Б,Lu,CYRILLIC CAPITAL LETTER BE,1079,8,"2017,2018,2019,2020,2021,2022,2023,2024",43,9,182,148,345,174,110,68
agx,Cyrl,agx_Cyrl,Aghul,2,Nd,DIGIT TWO,1069,7,"2017,2019,2020,2021,2022,2023,2024",372,0,190,87,174,139,51,56
agx,Cyrl,agx_Cyrl,Aghul,Ф,Lu,CYRILLIC CAPITAL LETTER EF,1051,8,"2017,2018,2019,2020,2021,2022,2023,2024",104,2,149,199,324,111,86,76
agx,Cyrl,agx_Cyrl,Aghul,В,Lu,CYRILLIC CAPITAL LETTER VE,1018,8,"2017,2018,2019,2020,2021,2022,2023,2024",180,7,197,154,220,103,105,52
agx,Cyrl,agx_Cyrl,Aghul,И,Lu,CYRILLIC CAPITAL LETTER I,1017,8,"2017,2018,2019,2020,2021,2022,2023,2024",127,8,164,133,308,134,91,52
agx,Cyrl,agx_Cyrl,Aghul,ы,Ll,CYRILLIC SMALL LETTER YERU,991,7,"2018,2019,2020,2021,2022,2023,2024",0,8,314,127,265,141,71,65
agx,Cyrl,agx_Cyrl,Aghul,Т,Lu,CYRILLIC CAPITAL LETTER TE,936,8,"2017,2018,2019,2020,2021,2022,2023,2024",94,1,156,130,287,137,82,49
agx,Cyrl,agx_Cyrl,Aghul,–,Pd,EN DASH,869,8,"2017,2018,2019,2020,2021,2022,2023,2024",436,1,38,109,165,36,57,27
agx,Cyrl,agx_Cyrl,Aghul,У,Lu,CYRILLIC CAPITAL LETTER U,863,8,"2017,2018,2019,2020,2021,2022,2023,2024",144,10,130,139,208,96,78,58
