iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2021_frequency,year_2022_frequency
gum,Latn,gum_Latn,Guambiano, ,Zs,SPACE,456878,7,"2013,2014,2016,2017,2018,2021,2022",224099,4729,2350,208058,696,15024,1922
gum,Latn,gum_Latn,Guambiano,a,Ll,LATIN SMALL LETTER A,379046,7,"2013,2014,2016,2017,2018,2021,2022",181815,3932,1887,176853,545,12452,1562
gum,Latn,gum_Latn,Guambiano,i,Ll,LATIN SMALL LETTER I,267281,7,"2013,2014,2016,2017,2018,2021,2022",128868,2756,1391,123444,392,9316,1114
gum,Latn,gum_Latn,Guambiano,r,Ll,LATIN SMALL LETTER R,240064,7,"2013,2014,2016,2017,2018,2021,2022",115298,2378,1164,111907,287,7986,1044
gum,Latn,gum_Latn,Guambiano,n,Ll,LATIN SMALL LETTER N,235757,7,"2013,2014,2016,2017,2018,2021,2022",113876,2319,1234,109836,345,7304,843
gum,Latn,gum_Latn,Guambiano,e,Ll,LATIN SMALL LETTER E,197480,7,"2013,2014,2016,2017,2018,2021,2022",96382,2031,1058,91246,232,5810,721
gum,Latn,gum_Latn,Guambiano,ø,Ll,LATIN SMALL LETTER O WITH STROKE,189564,7,"2013,2014,2016,2017,2018,2021,2022",91157,1931,1018,87814,327,6396,921
gum,Latn,gum_Latn,Guambiano,u,Ll,LATIN SMALL LETTER U,170206,7,"2013,2014,2016,2017,2018,2021,2022",81278,1662,903,79555,245,5819,744
gum,Latn,gum_Latn,Guambiano,b,Ll,LATIN SMALL LETTER B,147352,7,"2013,2014,2016,2017,2018,2021,2022",72896,1567,760,67175,142,4485,327
gum,Latn,gum_Latn,Guambiano,m,Ll,LATIN SMALL LETTER M,145319,7,"2013,2014,2016,2017,2018,2021,2022",69845,1598,722,67347,174,4978,655
gum,Latn,gum_Latn,Guambiano,g,Ll,LATIN SMALL LETTER G,137832,7,"2013,2014,2016,2017,2018,2021,2022",72380,1605,764,57982,161,4495,445
gum,Latn,gum_Latn,Guambiano,t,Ll,LATIN SMALL LETTER T,104088,7,"2013,2014,2016,2017,2018,2021,2022",49550,1057,500,48690,189,3550,552
gum,Latn,gum_Latn,Guambiano,s,Ll,LATIN SMALL LETTER S,101553,7,"2013,2014,2016,2017,2018,2021,2022",49095,1024,572,46791,165,3436,470
gum,Latn,gum_Latn,Guambiano,k,Ll,LATIN SMALL LETTER K,94090,7,"2013,2014,2016,2017,2018,2021,2022",38736,767,403,49831,245,3457,651
gum,Latn,gum_Latn,Guambiano,h,Ll,LATIN SMALL LETTER H,78403,7,"2013,2014,2016,2017,2018,2021,2022",38427,782,422,36438,106,2018,210
gum,Latn,gum_Latn,Guambiano,c,Ll,LATIN SMALL LETTER C,67589,7,"2013,2014,2016,2017,2018,2021,2022",32819,644,357,31745,73,1761,190
gum,Latn,gum_Latn,Guambiano,l,Ll,LATIN SMALL LETTER L,59640,7,"2013,2014,2016,2017,2018,2021,2022",28842,677,299,27508,65,1938,311
gum,Latn,gum_Latn,Guambiano,w,Ll,LATIN SMALL LETTER W,58813,7,"2013,2014,2016,2017,2018,2021,2022",28435,602,313,27147,80,2037,199
gum,Latn,gum_Latn,Guambiano,",",Po,COMMA,48078,7,"2013,2014,2016,2017,2018,2021,2022",23612,502,262,21884,64,1514,240
gum,Latn,gum_Latn,Guambiano,p,Ll,LATIN SMALL LETTER P,40263,7,"2013,2014,2016,2017,2018,2021,2022",17729,385,209,20027,154,1327,432
gum,Latn,gum_Latn,Guambiano,y,Ll,LATIN SMALL LETTER Y,28601,7,"2013,2014,2016,2017,2018,2021,2022",13943,241,164,13218,36,834,165
gum,Latn,gum_Latn,Guambiano,d,Ll,LATIN SMALL LETTER D,27193,7,"2013,2014,2016,2017,2018,2021,2022",13932,263,150,11908,43,787,110
