iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
dtp,Latn,dtp_Latn,Kadazan Dusun, ,Zs,SPACE,662260,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",9377,4325,259462,130446,94919,35422,5754,5445,44147,59429,13534
dtp,Latn,dtp_Latn,Kadazan Dusun,a,Ll,LATIN SMALL LETTER A,569546,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",7333,2028,236790,108688,85490,22476,4273,4503,37337,49753,10875
dtp,Latn,dtp_Latn,Kadazan Dusun,o,Ll,LATIN SMALL LETTER O,474008,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",7159,3304,176963,92529,64513,28917,4629,4125,34815,47348,9706
dtp,Latn,dtp_Latn,Kadazan Dusun,n,Ll,LATIN SMALL LETTER N,402847,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",5815,1647,159066,77849,58033,18821,3299,3598,29278,37314,8127
dtp,Latn,dtp_Latn,Kadazan Dusun,i,Ll,LATIN SMALL LETTER I,385715,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",5211,2264,154227,74017,56437,17821,3162,3079,26594,34925,7978
dtp,Latn,dtp_Latn,Kadazan Dusun,u,Ll,LATIN SMALL LETTER U,239577,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",3247,1192,94713,48195,35183,12912,1996,2012,15831,19997,4299
dtp,Latn,dtp_Latn,Kadazan Dusun,m,Ll,LATIN SMALL LETTER M,175830,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2356,765,70939,32989,25644,7682,1520,1345,11718,17432,3440
dtp,Latn,dtp_Latn,Kadazan Dusun,t,Ll,LATIN SMALL LETTER T,166294,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2466,754,65911,32335,23309,9037,1528,1262,10790,15343,3559
dtp,Latn,dtp_Latn,Kadazan Dusun,d,Ll,LATIN SMALL LETTER D,162281,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2540,1611,61617,31600,22477,10983,1510,1482,11132,14205,3124
dtp,Latn,dtp_Latn,Kadazan Dusun,k,Ll,LATIN SMALL LETTER K,153143,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2164,652,60235,30326,21696,6402,1277,1355,11054,14890,3092
dtp,Latn,dtp_Latn,Kadazan Dusun,s,Ll,LATIN SMALL LETTER S,140351,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2053,734,58097,26844,20628,6653,1187,1026,8393,11954,2782
dtp,Latn,dtp_Latn,Kadazan Dusun,g,Ll,LATIN SMALL LETTER G,137843,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1972,561,52138,28098,19848,6683,1243,1240,10418,12733,2909
dtp,Latn,dtp_Latn,Kadazan Dusun,p,Ll,LATIN SMALL LETTER P,117461,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1623,493,45450,22182,16341,5312,1162,1030,9222,12068,2578
dtp,Latn,dtp_Latn,Kadazan Dusun,l,Ll,LATIN SMALL LETTER L,106716,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1363,466,44976,20863,15780,4395,922,865,6692,8339,2055
dtp,Latn,dtp_Latn,Kadazan Dusun,r,Ll,LATIN SMALL LETTER R,99282,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1413,518,39537,19759,14523,4334,846,840,6546,8861,2105
dtp,Latn,dtp_Latn,Kadazan Dusun,b,Ll,LATIN SMALL LETTER B,68825,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",926,217,29233,13068,10263,2477,506,571,4613,5747,1204
dtp,Latn,dtp_Latn,Kadazan Dusun,h,Ll,LATIN SMALL LETTER H,57634,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",872,275,24264,11220,8983,2917,339,402,3322,4073,967
