iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2018_frequency
kle,Deva,kle_Deva,Kulung (Nepal), ,Zs,SPACE,1028,1,2018,1028
kle,Deva,kle_Deva,Kulung (Nepal),ा,Mc,DEVANAGARI VOWEL SIGN AA,632,1,2018,632
kle,Deva,kle_Deva,Kulung (Nepal),्,Mn,DEVANAGARI SIGN VIRAMA,610,1,2018,610
kle,Deva,kle_Deva,Kulung (Nepal),म,Lo,DEVANAGARI LETTER MA,479,1,2018,479
kle,Deva,kle_Deva,Kulung (Nepal),ो,Mc,DEVANAGARI VOWEL SIGN O,380,1,2018,380
kle,Deva,kle_Deva,Kulung (Nepal),ी,Mc,DEVANAGARI VOWEL SIGN II,379,1,2018,379
kle,Deva,kle_Deva,Kulung (Nepal),न,Lo,DEVANAGARI LETTER NA,360,1,2018,360
kle,Deva,kle_Deva,Kulung (Nepal),क,Lo,DEVANAGARI LETTER KA,235,1,2018,235
kle,Deva,kle_Deva,Kulung (Nepal),प,Lo,DEVANAGARI LETTER PA,225,1,2018,225
kle,Deva,kle_Deva,Kulung (Nepal),ू,Mn,DEVANAGARI VOWEL SIGN UU,220,1,2018,220
kle,Deva,kle_Deva,Kulung (Nepal),स,Lo,DEVANAGARI LETTER SA,181,1,2018,181
kle,Deva,kle_Deva,Kulung (Nepal),त,Lo,DEVANAGARI LETTER TA,163,1,2018,163
kle,Deva,kle_Deva,Kulung (Nepal),ल,Lo,DEVANAGARI LETTER LA,155,1,2018,155
kle,Deva,kle_Deva,Kulung (Nepal),य,Lo,DEVANAGARI LETTER YA,144,1,2018,144
kle,Deva,kle_Deva,Kulung (Nepal),ङ,Lo,DEVANAGARI LETTER NGA,140,1,2018,140
kle,Deva,kle_Deva,Kulung (Nepal),ख,Lo,DEVANAGARI LETTER KHA,131,1,2018,131
kle,Deva,kle_Deva,Kulung (Nepal),आ,Lo,DEVANAGARI LETTER AA,122,1,2018,122
kle,Deva,kle_Deva,Kulung (Nepal),े,Mn,DEVANAGARI VOWEL SIGN E,122,1,2018,122
kle,Deva,kle_Deva,Kulung (Nepal),द,Lo,DEVANAGARI LETTER DA,110,1,2018,110
kle,Deva,kle_Deva,Kulung (Nepal),ई,Lo,DEVANAGARI LETTER II,102,1,2018,102
kle,Deva,kle_Deva,Kulung (Nepal),र,Lo,DEVANAGARI LETTER RA,101,1,2018,101
kle,Deva,kle_Deva,Kulung (Nepal),",",Po,COMMA,101,1,2018,101
kle,Deva,kle_Deva,Kulung (Nepal),च,Lo,DEVANAGARI LETTER CA,89,1,2018,89
kle,Deva,kle_Deva,Kulung (Nepal),व,Lo,DEVANAGARI LETTER VA,84,1,2018,84
kle,Deva,kle_Deva,Kulung (Nepal),।,Po,DEVANAGARI DANDA,72,1,2018,72
kle,Deva,kle_Deva,Kulung (Nepal),ब,Lo,DEVANAGARI LETTER BA,61,1,2018,61
kle,Deva,kle_Deva,Kulung (Nepal),छ,Lo,DEVANAGARI LETTER CHA,61,1,2018,61
kle,Deva,kle_Deva,Kulung (Nepal),ऊ,Lo,DEVANAGARI LETTER UU,56,1,2018,56
kle,Deva,kle_Deva,Kulung (Nepal),ह,Lo,DEVANAGARI LETTER HA,52,1,2018,52
kle,Deva,kle_Deva,Kulung (Nepal),ि,Mc,DEVANAGARI VOWEL SIGN I,39,1,2018,39
kle,Deva,kle_Deva,Kulung (Nepal),ग,Lo,DEVANAGARI LETTER GA,31,1,2018,31
kle,Deva,kle_Deva,Kulung (Nepal),1,Nd,DIGIT ONE,27,1,2018,27
kle,Deva,kle_Deva,Kulung (Nepal),2,Nd,DIGIT TWO,23,1,2018,23
kle,Deva,kle_Deva,Kulung (Nepal),ज,Lo,DEVANAGARI LETTER JA,22,1,2018,22
kle,Deva,kle_Deva,Kulung (Nepal),श,Lo,DEVANAGARI LETTER SHA,21,1,2018,21
kle,Deva,kle_Deva,Kulung (Nepal),अ,Lo,DEVANAGARI LETTER A,17,1,2018,17
kle,Deva,kle_Deva,Kulung (Nepal),ए,Lo,DEVANAGARI LETTER E,15,1,2018,15
kle,Deva,kle_Deva,Kulung (Nepal),“,Pi,LEFT DOUBLE QUOTATION MARK,13,1,2018,13
kle,Deva,kle_Deva,Kulung (Nepal),3,Nd,DIGIT THREE,12,1,2018,12
kle,Deva,kle_Deva,Kulung (Nepal),फ,Lo,DEVANAGARI LETTER PHA,12,1,2018,12
kle,Deva,kle_Deva,Kulung (Nepal),-,Pd,HYPHEN-MINUS,9,1,2018,9
kle,Deva,kle_Deva,Kulung (Nepal),थ,Lo,DEVANAGARI LETTER THA,9,1,2018,9
kle,Deva,kle_Deva,Kulung (Nepal),ओ,Lo,DEVANAGARI LETTER O,9,1,2018,9
kle,Deva,kle_Deva,Kulung (Nepal),?,Po,QUESTION MARK,8,1,2018,8
kle,Deva,kle_Deva,Kulung (Nepal),उ,Lo,DEVANAGARI LETTER U,7,1,2018,7
kle,Deva,kle_Deva,Kulung (Nepal),4,Nd,DIGIT FOUR,7,1,2018,7
kle,Deva,kle_Deva,Kulung (Nepal),‘,Pi,LEFT SINGLE QUOTATION MARK,6,1,2018,6
kle,Deva,kle_Deva,Kulung (Nepal),5,Nd,DIGIT FIVE,6,1,2018,6
kle,Deva,kle_Deva,Kulung (Nepal),’,Pf,RIGHT SINGLE QUOTATION MARK,6,1,2018,6
kle,Deva,kle_Deva,Kulung (Nepal),6,Nd,DIGIT SIX,5,1,2018,5
kle,Deva,kle_Deva,Kulung (Nepal),:,Po,COLON,5,1,2018,5
kle,Deva,kle_Deva,Kulung (Nepal),7,Nd,DIGIT SEVEN,5,1,2018,5
