iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2017_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2023_frequency,year_2024_frequency
yka,Latn,yka_Latn,Yakan, ,Zs,SPACE,48700,7,"2013,2017,2019,2020,2021,2023,2024",11955,472,2464,29776,2974,288,771
yka,Latn,yka_Latn,Yakan,a,Ll,LATIN SMALL LETTER A,46690,7,"2013,2017,2019,2020,2021,2023,2024",11671,469,2232,28549,2803,271,695
yka,Latn,yka_Latn,Yakan,n,Ll,LATIN SMALL LETTER N,26416,7,"2013,2017,2019,2020,2021,2023,2024",6291,248,1367,16072,1835,163,440
yka,Latn,yka_Latn,Yakan,i,Ll,LATIN SMALL LETTER I,22498,7,"2013,2017,2019,2020,2021,2023,2024",4785,165,1343,14360,1301,151,393
yka,Latn,yka_Latn,Yakan,e,Ll,LATIN SMALL LETTER E,16955,7,"2013,2017,2019,2020,2021,2023,2024",3755,168,881,10638,1167,113,233
yka,Latn,yka_Latn,Yakan,u,Ll,LATIN SMALL LETTER U,14449,7,"2013,2017,2019,2020,2021,2023,2024",3048,119,723,9191,1064,67,237
yka,Latn,yka_Latn,Yakan,s,Ll,LATIN SMALL LETTER S,13181,7,"2013,2017,2019,2020,2021,2023,2024",2734,129,733,8555,739,69,222
yka,Latn,yka_Latn,Yakan,k,Ll,LATIN SMALL LETTER K,10685,7,"2013,2017,2019,2020,2021,2023,2024",2308,93,457,6865,736,72,154
yka,Latn,yka_Latn,Yakan,m,Ll,LATIN SMALL LETTER M,10274,7,"2013,2017,2019,2020,2021,2023,2024",2463,99,502,6383,614,66,147
yka,Latn,yka_Latn,Yakan,ˈ,Lm,MODIFIER LETTER VERTICAL LINE,8925,5,"2013,2020,2021,2023,2024",806,0,0,7521,510,67,21
yka,Latn,yka_Latn,Yakan,g,Ll,LATIN SMALL LETTER G,8507,7,"2013,2017,2019,2020,2021,2023,2024",2263,94,359,5038,610,29,114
yka,Latn,yka_Latn,Yakan,l,Ll,LATIN SMALL LETTER L,8445,7,"2013,2017,2019,2020,2021,2023,2024",2378,86,349,4979,484,37,132
yka,Latn,yka_Latn,Yakan,t,Ll,LATIN SMALL LETTER T,8136,7,"2013,2017,2019,2020,2021,2023,2024",2072,103,354,4894,442,86,185
yka,Latn,yka_Latn,Yakan,b,Ll,LATIN SMALL LETTER B,7636,7,"2013,2017,2019,2020,2021,2023,2024",1973,92,376,4459,530,60,146
yka,Latn,yka_Latn,Yakan,h,Ll,LATIN SMALL LETTER H,7185,7,"2013,2017,2019,2020,2021,2023,2024",2291,113,234,4043,369,30,105
yka,Latn,yka_Latn,Yakan,d,Ll,LATIN SMALL LETTER D,6874,7,"2013,2017,2019,2020,2021,2023,2024",1706,79,300,4154,459,47,129
yka,Latn,yka_Latn,Yakan,p,Ll,LATIN SMALL LETTER P,6423,7,"2013,2017,2019,2020,2021,2023,2024",1456,43,422,3890,490,29,93
yka,Latn,yka_Latn,Yakan,y,Ll,LATIN SMALL LETTER Y,5585,7,"2013,2017,2019,2020,2021,2023,2024",1271,82,311,3475,347,25,74
yka,Latn,yka_Latn,Yakan,w,Ll,LATIN SMALL LETTER W,3954,7,"2013,2017,2019,2020,2021,2023,2024",948,30,188,2448,266,21,53
yka,Latn,yka_Latn,Yakan,.,Po,FULL STOP,3364,7,"2013,2017,2019,2020,2021,2023,2024",657,51,181,2173,236,20,46
yka,Latn,yka_Latn,Yakan,",",Po,COMMA,2386,7,"2013,2017,2019,2020,2021,2023,2024",576,41,187,1333,209,12,28
yka,Latn,yka_Latn,Yakan,o,Ll,LATIN SMALL LETTER O,2203,7,"2013,2017,2019,2020,2021,2023,2024",476,26,99,1321,213,29,39
yka,Latn,yka_Latn,Yakan,r,Ll,LATIN SMALL LETTER R,1940,7,"2013,2017,2019,2020,2021,2023,2024",807,21,113,865,94,21,19
yka,Latn,yka_Latn,Yakan,T,Lu,LATIN CAPITAL LETTER T,1242,7,"2013,2017,2019,2020,2021,2023,2024",161,6,54,911,76,12,22
yka,Latn,yka_Latn,Yakan,ꞌ,Ll,LATIN SMALL LETTER SALTILLO,1158,3,"2019,2020,2021",0,0,547,246,365,0,0
yka,Latn,yka_Latn,Yakan,A,Lu,LATIN CAPITAL LETTER A,1118,7,"2013,2017,2019,2020,2021,2023,2024",373,3,48,670,18,2,4
