iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
mgr,Latn,mgr_Latn,Mambwe-Lungu, ,Zs,SPACE,590637,8,"2014,2017,2018,2019,2020,2021,2022,2023",104,273365,90047,221780,3930,657,650,104
mgr,Latn,mgr_Latn,Mambwe-Lungu,a,Ll,LATIN SMALL LETTER A,575168,8,"2014,2017,2018,2019,2020,2021,2022,2023",97,266432,88200,215470,3753,513,593,110
mgr,Latn,mgr_Latn,Mambwe-Lungu,i,Ll,LATIN SMALL LETTER I,376545,8,"2014,2017,2018,2019,2020,2021,2022,2023",59,173715,57890,141372,2581,477,373,78
mgr,Latn,mgr_Latn,Mambwe-Lungu,u,Ll,LATIN SMALL LETTER U,317658,8,"2014,2017,2018,2019,2020,2021,2022,2023",42,147183,48146,119410,2109,400,310,58
mgr,Latn,mgr_Latn,Mambwe-Lungu,n,Ll,LATIN SMALL LETTER N,262764,8,"2014,2017,2018,2019,2020,2021,2022,2023",58,120127,39671,100477,1773,291,317,50
mgr,Latn,mgr_Latn,Mambwe-Lungu,l,Ll,LATIN SMALL LETTER L,211703,8,"2014,2017,2018,2019,2020,2021,2022,2023",23,99219,32028,78542,1444,205,202,40
mgr,Latn,mgr_Latn,Mambwe-Lungu,e,Ll,LATIN SMALL LETTER E,186732,8,"2014,2017,2018,2019,2020,2021,2022,2023",42,88068,29749,67329,1138,129,242,35
mgr,Latn,mgr_Latn,Mambwe-Lungu,k,Ll,LATIN SMALL LETTER K,176303,8,"2014,2017,2018,2019,2020,2021,2022,2023",27,80585,26955,67050,1267,227,161,31
mgr,Latn,mgr_Latn,Mambwe-Lungu,o,Ll,LATIN SMALL LETTER O,138603,8,"2014,2017,2018,2019,2020,2021,2022,2023",27,63936,21644,51676,1055,92,151,22
mgr,Latn,mgr_Latn,Mambwe-Lungu,y,Ll,LATIN SMALL LETTER Y,138371,8,"2014,2017,2018,2019,2020,2021,2022,2023",16,64593,20988,51714,856,69,102,33
mgr,Latn,mgr_Latn,Mambwe-Lungu,m,Ll,LATIN SMALL LETTER M,134131,8,"2014,2017,2018,2019,2020,2021,2022,2023",21,62371,20548,50106,801,126,135,23
mgr,Latn,mgr_Latn,Mambwe-Lungu,w,Ll,LATIN SMALL LETTER W,131237,8,"2014,2017,2018,2019,2020,2021,2022,2023",24,60865,20280,48891,867,51,238,21
mgr,Latn,mgr_Latn,Mambwe-Lungu,t,Ll,LATIN SMALL LETTER T,120767,8,"2014,2017,2018,2019,2020,2021,2022,2023",32,54572,18491,46686,761,90,113,22
mgr,Latn,mgr_Latn,Mambwe-Lungu,s,Ll,LATIN SMALL LETTER S,72880,8,"2014,2017,2018,2019,2020,2021,2022,2023",14,33716,11121,27446,441,42,85,15
mgr,Latn,mgr_Latn,Mambwe-Lungu,z,Ll,LATIN SMALL LETTER Z,63064,8,"2014,2017,2018,2019,2020,2021,2022,2023",7,28885,9544,24073,450,29,62,14
mgr,Latn,mgr_Latn,Mambwe-Lungu,p,Ll,LATIN SMALL LETTER P,61571,8,"2014,2017,2018,2019,2020,2021,2022,2023",17,28651,9550,22774,476,42,60,1
mgr,Latn,mgr_Latn,Mambwe-Lungu,v,Ll,LATIN SMALL LETTER V,55519,7,"2014,2017,2018,2019,2020,2022,2023",12,25070,8695,21159,508,0,56,19
mgr,Latn,mgr_Latn,Mambwe-Lungu,g,Ll,LATIN SMALL LETTER G,49189,8,"2014,2017,2018,2019,2020,2021,2022,2023",2,22216,7345,19101,376,97,42,10
mgr,Latn,mgr_Latn,Mambwe-Lungu,c,Ll,LATIN SMALL LETTER C,47789,7,"2014,2017,2018,2019,2020,2022,2023",5,22177,6978,18284,290,0,49,6
mgr,Latn,mgr_Latn,Mambwe-Lungu,.,Po,FULL STOP,44443,8,"2014,2017,2018,2019,2020,2021,2022,2023",8,20024,6739,17282,313,28,42,7
mgr,Latn,mgr_Latn,Mambwe-Lungu,d,Ll,LATIN SMALL LETTER D,37821,8,"2014,2017,2018,2019,2020,2021,2022,2023",9,17536,5606,14337,266,36,29,2
mgr,Latn,mgr_Latn,Mambwe-Lungu,",",Po,COMMA,29175,8,"2014,2017,2018,2019,2020,2021,2022,2023",4,14576,4612,9738,134,49,57,5
mgr,Latn,mgr_Latn,Mambwe-Lungu,b,Ll,LATIN SMALL LETTER B,26514,8,"2014,2017,2018,2019,2020,2021,2022,2023",8,12417,4199,9698,142,25,12,13
mgr,Latn,mgr_Latn,Mambwe-Lungu,Y,Lu,LATIN CAPITAL LETTER Y,18778,7,"2014,2017,2018,2019,2020,2022,2023",5,8859,3070,6692,133,0,16,3
mgr,Latn,mgr_Latn,Mambwe-Lungu,L,Lu,LATIN CAPITAL LETTER L,17037,7,"2014,2017,2018,2019,2020,2021,2022",4,7925,2824,6188,69,5,22,0
mgr,Latn,mgr_Latn,Mambwe-Lungu,1,Nd,DIGIT ONE,16652,7,"2017,2018,2019,2020,2021,2022,2023",0,7823,2416,6257,117,14,22,3
mgr,Latn,mgr_Latn,Mambwe-Lungu,U,Lu,LATIN CAPITAL LETTER U,16282,7,"2017,2018,2019,2020,2021,2022,2023",0,7230,2393,6533,113,2,10,1
mgr,Latn,mgr_Latn,Mambwe-Lungu,A,Lu,LATIN CAPITAL LETTER A,16163,7,"2014,2017,2018,2019,2020,2021,2022",1,7387,2375,6286,92,18,4,0
mgr,Latn,mgr_Latn,Mambwe-Lungu,N,Lu,LATIN CAPITAL LETTER N,14039,7,"2014,2017,2018,2019,2020,2021,2022",3,6251,2132,5564,75,6,8,0
mgr,Latn,mgr_Latn,Mambwe-Lungu,I,Lu,LATIN CAPITAL LETTER I,13630,8,"2014,2017,2018,2019,2020,2021,2022,2023",2,5961,2025,5535,89,11,2,5
mgr,Latn,mgr_Latn,Mambwe-Lungu,:,Po,COLON,12315,5,"2017,2018,2019,2020,2022",0,5609,1773,4847,79,0,7,0
mgr,Latn,mgr_Latn,Mambwe-Lungu,f,Ll,LATIN SMALL LETTER F,11645,8,"2014,2017,2018,2019,2020,2021,2022,2023",2,5597,2058,3921,50,1,11,5
mgr,Latn,mgr_Latn,Mambwe-Lungu,M,Lu,LATIN CAPITAL LETTER M,10909,7,"2017,2018,2019,2020,2021,2022,2023",0,4597,1458,4751,71,6,23,3
mgr,Latn,mgr_Latn,Mambwe-Lungu,2,Nd,DIGIT TWO,8669,6,"2017,2018,2019,2020,2021,2022",0,3983,1179,3412,64,12,19,0
mgr,Latn,mgr_Latn,Mambwe-Lungu,?,Po,QUESTION MARK,8276,6,"2017,2018,2019,2020,2021,2022",0,3822,1288,3097,62,1,6,0
mgr,Latn,mgr_Latn,Mambwe-Lungu,K,Lu,LATIN CAPITAL LETTER K,7510,7,"2014,2017,2018,2019,2020,2021,2022",3,3304,1080,3058,47,11,7,0
mgr,Latn,mgr_Latn,Mambwe-Lungu,(,Ps,LEFT PARENTHESIS,5876,5,"2017,2018,2019,2020,2022",0,2733,849,2245,48,0,1,0
mgr,Latn,mgr_Latn,Mambwe-Lungu,),Pe,RIGHT PARENTHESIS,5847,5,"2017,2018,2019,2020,2022",0,2716,837,2245,48,0,1,0
mgr,Latn,mgr_Latn,Mambwe-Lungu,W,Lu,LATIN CAPITAL LETTER W,5803,6,"2014,2017,2018,2019,2020,2022",3,2506,869,2365,46,0,14,0
mgr,Latn,mgr_Latn,Mambwe-Lungu,3,Nd,DIGIT THREE,5488,6,"2017,2018,2019,2020,2021,2022",0,2515,743,2178,35,3,14,0
mgr,Latn,mgr_Latn,Mambwe-Lungu,B,Lu,LATIN CAPITAL LETTER B,5221,6,"2014,2017,2018,2019,2020,2021",3,2351,833,1997,30,7,0,0
mgr,Latn,mgr_Latn,Mambwe-Lungu,E,Lu,LATIN CAPITAL LETTER E,4939,5,"2017,2018,2019,2020,2022",0,2191,781,1936,30,0,1,0
mgr,Latn,mgr_Latn,Mambwe-Lungu,T,Lu,LATIN CAPITAL LETTER T,4915,6,"2014,2017,2018,2019,2020,2023",1,2027,682,2178,26,0,0,1
mgr,Latn,mgr_Latn,Mambwe-Lungu,P,Lu,LATIN CAPITAL LETTER P,4829,7,"2014,2017,2018,2019,2020,2021,2022",1,2231,682,1864,31,13,7,0
mgr,Latn,mgr_Latn,Mambwe-Lungu,“,Pi,LEFT DOUBLE QUOTATION MARK,4692,6,"2017,2018,2019,2020,2021,2022",0,2244,609,1795,30,6,8,0
mgr,Latn,mgr_Latn,Mambwe-Lungu,”,Pf,RIGHT DOUBLE QUOTATION MARK,4656,6,"2017,2018,2019,2020,2021,2022",0,2231,605,1777,29,6,8,0
mgr,Latn,mgr_Latn,Mambwe-Lungu,4,Nd,DIGIT FOUR,4545,7,"2017,2018,2019,2020,2021,2022,2023",0,2130,665,1701,39,4,5,1
mgr,Latn,mgr_Latn,Mambwe-Lungu,0,Nd,DIGIT ZERO,4380,6,"2017,2018,2019,2020,2021,2022",0,2089,732,1526,26,2,5,0
mgr,Latn,mgr_Latn,Mambwe-Lungu,S,Lu,LATIN CAPITAL LETTER S,4129,7,"2014,2017,2018,2019,2020,2022,2023",3,2003,706,1396,18,0,2,1
mgr,Latn,mgr_Latn,Mambwe-Lungu,5,Nd,DIGIT FIVE,4085,6,"2017,2018,2019,2020,2021,2022",0,1928,607,1517,26,3,4,0
mgr,Latn,mgr_Latn,Mambwe-Lungu,6,Nd,DIGIT SIX,3218,6,"2017,2018,2019,2020,2021,2022",0,1454,493,1245,18,3,5,0
mgr,Latn,mgr_Latn,Mambwe-Lungu,C,Lu,LATIN CAPITAL LETTER C,3186,5,"2017,2018,2019,2020,2022",0,1320,484,1364,11,0,7,0
mgr,Latn,mgr_Latn,Mambwe-Lungu,9,Nd,DIGIT NINE,3068,7,"2017,2018,2019,2020,2021,2022,2023",0,1416,420,1202,22,2,5,1
mgr,Latn,mgr_Latn,Mambwe-Lungu,O,Lu,LATIN CAPITAL LETTER O,3024,4,"2017,2018,2019,2020",0,1203,407,1395,19,0,0,0
mgr,Latn,mgr_Latn,Mambwe-Lungu,’,Pf,RIGHT SINGLE QUOTATION MARK,2965,5,"2017,2018,2019,2020,2022",0,1392,571,979,22,0,1,0
mgr,Latn,mgr_Latn,Mambwe-Lungu,7,Nd,DIGIT SEVEN,2924,6,"2017,2018,2019,2020,2021,2022",0,1322,417,1159,18,3,5,0
mgr,Latn,mgr_Latn,Mambwe-Lungu,r,Ll,LATIN SMALL LETTER R,2852,6,"2017,2018,2019,2020,2021,2023",0,1173,468,1179,17,14,0,1
