iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
und,Orya,und_Orya,Undetermined, ,Zs,SPACE,169418,11,"2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",583,936,260,12362,17690,37958,39149,29318,16043,9991,5128
und,Orya,und_Orya,Undetermined,୧,Nd,ORIYA DIGIT ONE,83862,11,"2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",847,1386,385,5703,7075,16309,14369,12997,9205,10645,4941
und,Orya,und_Orya,Undetermined,୨,Nd,ORIYA DIGIT TWO,66643,11,"2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",275,450,125,3922,5165,12027,13068,10862,9148,8811,2790
und,Orya,und_Orya,Undetermined,୦,Nd,ORIYA DIGIT ZERO,64075,11,"2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",517,846,235,3657,5052,12582,13321,10730,7977,5818,3340
und,Orya,und_Orya,Undetermined,୍,Mn,ORIYA SIGN VIRAMA,54833,11,"2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",33,54,15,626,674,15729,18976,4582,8056,5400,688
und,Orya,und_Orya,Undetermined,୩,Nd,ORIYA DIGIT THREE,41766,11,"2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",110,180,50,3181,4429,10192,6072,5538,4759,6150,1105
und,Orya,und_Orya,Undetermined,୯,Nd,ORIYA DIGIT NINE,39170,11,"2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1001,1638,455,2421,3077,6677,4807,5092,4031,4815,5156
und,Orya,und_Orya,Undetermined,୪,Nd,ORIYA DIGIT FOUR,31825,11,"2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",110,180,50,2353,3112,7848,4682,4295,3761,4372,1062
und,Orya,und_Orya,Undetermined,୭,Nd,ORIYA DIGIT SEVEN,26718,11,"2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",187,306,85,2064,2748,5932,3942,3652,2963,3506,1333
und,Orya,und_Orya,Undetermined,୮,Nd,ORIYA DIGIT EIGHT,26537,11,"2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",198,324,90,1996,2586,5873,4019,3666,2877,3534,1374
und,Orya,und_Orya,Undetermined,୬,Nd,ORIYA DIGIT SIX,26440,11,"2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",220,360,100,2193,2740,6099,3616,3492,2703,3554,1363
und,Orya,und_Orya,Undetermined,୫,Nd,ORIYA DIGIT FIVE,26429,11,"2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",143,234,65,2206,2733,6194,3656,3549,2792,3729,1128
und,Orya,und_Orya,Undetermined,ର,Lo,ORIYA LETTER RA,15947,11,"2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",135,72,20,258,424,1502,4784,3141,2479,2362,770
und,Orya,und_Orya,Undetermined,",",Po,COMMA,12902,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",9,0,0,85,66,345,5409,3406,2395,1136,51
und,Orya,und_Orya,Undetermined,ା,Mc,ORIYA VOWEL SIGN AA,12238,11,"2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",55,90,25,235,367,898,2736,1965,1757,3219,891
und,Orya,und_Orya,Undetermined,ମ,Lo,ORIYA LETTER MA,11775,11,"2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",72,54,15,216,369,1736,3512,2085,1609,1547,560
und,Orya,und_Orya,Undetermined,ବ,Lo,ORIYA LETTER BA,11539,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",68,0,0,245,416,1594,3580,2042,1786,1662,146
und,Orya,und_Orya,Undetermined,a,Ll,LATIN SMALL LETTER A,10591,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",1,0,0,317,386,1385,3125,1979,1376,1973,49
und,Orya,und_Orya,Undetermined,|,Sm,VERTICAL LINE,10369,11,"2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",462,756,210,280,459,1558,944,1917,706,822,2255
und,Orya,und_Orya,Undetermined,ଐ,Lo,ORIYA LETTER AI,10222,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,0,0,26,26,10028,55,30,23,27,7
und,Orya,und_Orya,Undetermined,କ,Lo,ORIYA LETTER KA,10191,11,"2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",71,18,5,147,1916,1890,2240,1062,1106,1193,543
und,Orya,und_Orya,Undetermined,ନ,Lo,ORIYA LETTER NA,9752,11,"2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",56,54,15,250,355,1501,2366,1316,1386,1991,462
und,Orya,und_Orya,Undetermined,ଲ,Lo,ORIYA LETTER LA,9206,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",29,0,0,80,2003,1782,2070,1046,923,883,390
und,Orya,und_Orya,Undetermined,େ,Mc,ORIYA VOWEL SIGN E,8634,11,"2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",22,36,10,154,144,438,2723,2001,1439,1356,311
und,Orya,und_Orya,Undetermined,ି,Mn,ORIYA VOWEL SIGN I,8234,11,"2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",88,144,40,264,290,557,1317,1220,954,1938,1422
und,Orya,und_Orya,Undetermined,ସ,Lo,ORIYA LETTER SA,7644,11,"2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",132,72,20,202,245,1107,2051,963,1091,1300,461
und,Orya,und_Orya,Undetermined,ଇ,Lo,ORIYA LETTER I,7292,11,"2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",38,18,5,105,2012,975,1539,1085,750,697,68
und,Orya,und_Orya,Undetermined,ଟ,Lo,ORIYA LETTER TTA,7033,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,0,0,118,112,1159,2537,1115,1119,771,102
und,Orya,und_Orya,Undetermined,ପ,Lo,ORIYA LETTER PA,7025,11,"2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",79,54,15,161,198,1159,1962,881,980,1260,276
und,Orya,und_Orya,Undetermined,ଡ,Lo,ORIYA LETTER DDA,6837,11,"2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",49,54,15,105,97,1770,2195,643,952,654,303
und,Orya,und_Orya,Undetermined,o,Ll,LATIN SMALL LETTER O,6712,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",2,0,0,220,264,561,1774,1208,1052,1600,31
und,Orya,und_Orya,Undetermined,e,Ll,LATIN SMALL LETTER E,6678,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",1,0,0,350,401,841,1409,1050,920,1672,34
und,Orya,und_Orya,Undetermined,ୁ,Mn,ORIYA VOWEL SIGN U,6481,11,"2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",11,18,5,183,286,742,1747,1216,866,1049,358
und,Orya,und_Orya,Undetermined,t,Ll,LATIN SMALL LETTER T,6138,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,0,0,336,345,741,1352,937,850,1543,34
und,Orya,und_Orya,Undetermined,ଚ,Lo,ORIYA LETTER CA,5992,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,0,0,110,110,1048,1865,796,967,936,160
und,Orya,und_Orya,Undetermined,ଜ,Lo,ORIYA LETTER JA,5971,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",34,0,0,83,102,1003,2099,876,915,618,241
und,Orya,und_Orya,Undetermined,i,Ll,LATIN SMALL LETTER I,5563,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",1,0,0,170,217,568,1390,965,808,1425,19
und,Orya,und_Orya,Undetermined,s,Ll,LATIN SMALL LETTER S,5373,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",2,0,0,202,230,501,1522,1063,816,1009,28
und,Orya,und_Orya,Undetermined,n,Ll,LATIN SMALL LETTER N,5339,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,0,0,174,183,545,1581,1006,804,1024,22
und,Orya,und_Orya,Undetermined,ତ,Lo,ORIYA LETTER TA,5234,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,0,0,162,259,1073,1295,557,597,820,471
und,Orya,und_Orya,Undetermined,ଢ,Lo,ORIYA LETTER DDHA,5061,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,0,0,62,45,1732,1820,291,690,405,16
und,Orya,und_Orya,Undetermined,ଦ,Lo,ORIYA LETTER DA,5025,11,"2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",49,36,10,112,234,1009,1096,815,655,893,116
und,Orya,und_Orya,Undetermined,r,Ll,LATIN SMALL LETTER R,4968,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,0,0,132,154,420,1284,870,747,1338,23
und,Orya,und_Orya,Undetermined,ଧ,Lo,ORIYA LETTER DHA,4965,11,"2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",32,36,10,168,262,1373,1299,478,494,739,74
und,Orya,und_Orya,Undetermined,ଖ,Lo,ORIYA LETTER KHA,4904,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",7,0,0,182,245,1308,1262,498,515,820,67
und,Orya,und_Orya,Undetermined,ଗ,Lo,ORIYA LETTER GA,4365,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",11,0,0,75,92,1039,1329,393,582,689,155
und,Orya,und_Orya,Undetermined,ଆ,Lo,ORIYA LETTER AA,4295,11,"2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",76,72,20,88,86,253,1256,869,663,625,287
und,Orya,und_Orya,Undetermined,ଷ,Lo,ORIYA LETTER SSA,4211,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",6,0,0,101,114,1009,1257,407,586,622,109
und,Orya,und_Orya,Undetermined,ଫ,Lo,ORIYA LETTER PHA,4198,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",1,0,0,46,42,919,1568,546,632,407,37
