iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2019_frequency
gid,Latn,gid_Latn,Gidar, ,Zs,SPACE,837,1,2019,837
gid,Latn,gid_Latn,Gidar,a,Ll,LATIN SMALL LETTER A,728,1,2019,728
gid,Latn,gid_Latn,Gidar,ə,Ll,LATIN SMALL LETTER SCHWA,392,1,2019,392
gid,Latn,gid_Latn,Gidar,n,Ll,LATIN SMALL LETTER N,344,1,2019,344
gid,Latn,gid_Latn,Gidar,i,Ll,LATIN SMALL LETTER I,228,1,2019,228
gid,Latn,gid_Latn,Gidar,e,Ll,LATIN SMALL LETTER E,178,1,2019,178
gid,Latn,gid_Latn,Gidar,k,Ll,LATIN SMALL LETTER K,170,1,2019,170
gid,Latn,gid_Latn,Gidar,l,Ll,LATIN SMALL LETTER L,161,1,2019,161
gid,Latn,gid_Latn,Gidar,s,Ll,LATIN SMALL LETTER S,154,1,2019,154
gid,Latn,gid_Latn,Gidar,m,Ll,LATIN SMALL LETTER M,146,1,2019,146
gid,Latn,gid_Latn,Gidar,d,Ll,LATIN SMALL LETTER D,144,1,2019,144
gid,Latn,gid_Latn,Gidar,t,Ll,LATIN SMALL LETTER T,117,1,2019,117
gid,Latn,gid_Latn,Gidar,ŋ,Ll,LATIN SMALL LETTER ENG,102,1,2019,102
gid,Latn,gid_Latn,Gidar,w,Ll,LATIN SMALL LETTER W,91,1,2019,91
gid,Latn,gid_Latn,Gidar,g,Ll,LATIN SMALL LETTER G,91,1,2019,91
gid,Latn,gid_Latn,Gidar,y,Ll,LATIN SMALL LETTER Y,80,1,2019,80
gid,Latn,gid_Latn,Gidar,u,Ll,LATIN SMALL LETTER U,79,1,2019,79
gid,Latn,gid_Latn,Gidar,p,Ll,LATIN SMALL LETTER P,77,1,2019,77
gid,Latn,gid_Latn,Gidar,",",Po,COMMA,71,1,2019,71
gid,Latn,gid_Latn,Gidar,z,Ll,LATIN SMALL LETTER Z,64,1,2019,64
gid,Latn,gid_Latn,Gidar,ɗ,Ll,LATIN SMALL LETTER D WITH HOOK,62,1,2019,62
gid,Latn,gid_Latn,Gidar,.,Po,FULL STOP,62,1,2019,62
gid,Latn,gid_Latn,Gidar,r,Ll,LATIN SMALL LETTER R,61,1,2019,61
gid,Latn,gid_Latn,Gidar,b,Ll,LATIN SMALL LETTER B,56,1,2019,56
gid,Latn,gid_Latn,Gidar,v,Ll,LATIN SMALL LETTER V,53,1,2019,53
gid,Latn,gid_Latn,Gidar,o,Ll,LATIN SMALL LETTER O,50,1,2019,50
gid,Latn,gid_Latn,Gidar,ɓ,Ll,LATIN SMALL LETTER B WITH HOOK,48,1,2019,48
gid,Latn,gid_Latn,Gidar,M,Lu,LATIN CAPITAL LETTER M,37,1,2019,37
gid,Latn,gid_Latn,Gidar,Z,Lu,LATIN CAPITAL LETTER Z,36,1,2019,36
gid,Latn,gid_Latn,Gidar,h,Ll,LATIN SMALL LETTER H,33,1,2019,33
gid,Latn,gid_Latn,Gidar,:,Po,COLON,31,1,2019,31
gid,Latn,gid_Latn,Gidar,A,Lu,LATIN CAPITAL LETTER A,28,1,2019,28
gid,Latn,gid_Latn,Gidar,1,Nd,DIGIT ONE,23,1,2019,23
gid,Latn,gid_Latn,Gidar,f,Ll,LATIN SMALL LETTER F,22,1,2019,22
gid,Latn,gid_Latn,Gidar,3,Nd,DIGIT THREE,17,1,2019,17
