iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2019_frequency,year_2020_frequency,year_2022_frequency
kog,Latn,kog_Latn,Cogui,a,Ll,LATIN SMALL LETTER A,5044,3,"2019,2020,2022",1091,3570,383
kog,Latn,kog_Latn,Cogui, ,Zs,SPACE,3782,3,"2019,2020,2022",911,2628,243
kog,Latn,kog_Latn,Cogui,i,Ll,LATIN SMALL LETTER I,2195,3,"2019,2020,2022",451,1598,146
kog,Latn,kog_Latn,Cogui,e,Ll,LATIN SMALL LETTER E,1816,3,"2019,2020,2022",385,1290,141
kog,Latn,kog_Latn,Cogui,n,Ll,LATIN SMALL LETTER N,1701,3,"2019,2020,2022",230,1402,69
kog,Latn,kog_Latn,Cogui,k,Ll,LATIN SMALL LETTER K,1664,3,"2019,2020,2022",478,1044,142
kog,Latn,kog_Latn,Cogui,u,Ll,LATIN SMALL LETTER U,1360,3,"2019,2020,2022",308,950,102
kog,Latn,kog_Latn,Cogui,s,Ll,LATIN SMALL LETTER S,1129,3,"2019,2020,2022",323,717,89
kog,Latn,kog_Latn,Cogui,t,Ll,LATIN SMALL LETTER T,1094,3,"2019,2020,2022",274,760,60
kog,Latn,kog_Latn,Cogui,d,Ll,LATIN SMALL LETTER D,747,3,"2019,2020,2022",228,424,95
kog,Latn,kog_Latn,Cogui,l,Ll,LATIN SMALL LETTER L,720,3,"2019,2020,2022",250,389,81
kog,Latn,kog_Latn,Cogui,h,Ll,LATIN SMALL LETTER H,655,3,"2019,2020,2022",219,388,48
kog,Latn,kog_Latn,Cogui,o,Ll,LATIN SMALL LETTER O,636,3,"2019,2020,2022",46,532,58
kog,Latn,kog_Latn,Cogui,g,Ll,LATIN SMALL LETTER G,620,3,"2019,2020,2022",185,373,62
kog,Latn,kog_Latn,Cogui,m,Ll,LATIN SMALL LETTER M,619,3,"2019,2020,2022",129,457,33
kog,Latn,kog_Latn,Cogui,w,Ll,LATIN SMALL LETTER W,529,3,"2019,2020,2022",59,460,10
kog,Latn,kog_Latn,Cogui,j,Ll,LATIN SMALL LETTER J,523,3,"2019,2020,2022",91,396,36
kog,Latn,kog_Latn,Cogui,b,Ll,LATIN SMALL LETTER B,441,3,"2019,2020,2022",113,300,28
kog,Latn,kog_Latn,Cogui,y,Ll,LATIN SMALL LETTER Y,435,3,"2019,2020,2022",51,375,9
kog,Latn,kog_Latn,Cogui,x,Ll,LATIN SMALL LETTER X,433,3,"2019,2020,2022",102,292,39
kog,Latn,kog_Latn,Cogui,r,Ll,LATIN SMALL LETTER R,382,2,"2020,2022",0,364,18
kog,Latn,kog_Latn,Cogui,z,Ll,LATIN SMALL LETTER Z,362,3,"2019,2020,2022",90,235,37
kog,Latn,kog_Latn,Cogui,.,Po,FULL STOP,332,3,"2019,2020,2022",141,182,9
kog,Latn,kog_Latn,Cogui,p,Ll,LATIN SMALL LETTER P,304,3,"2019,2020,2022",24,270,10
kog,Latn,kog_Latn,Cogui,ñ,Ll,LATIN SMALL LETTER N WITH TILDE,302,3,"2019,2020,2022",140,136,26
kog,Latn,kog_Latn,Cogui,’,Pf,RIGHT SINGLE QUOTATION MARK,244,1,2020,0,244,0
kog,Latn,kog_Latn,Cogui,",",Po,COMMA,213,3,"2019,2020,2022",31,153,29
kog,Latn,kog_Latn,Cogui,á,Ll,LATIN SMALL LETTER A WITH ACUTE,191,3,"2019,2020,2022",110,80,1
kog,Latn,kog_Latn,Cogui,c,Ll,LATIN SMALL LETTER C,161,2,"2020,2022",0,147,14
