iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2020_frequency,year_2021_frequency
diu,Latn,diu_Latn,Diriku,a,Ll,LATIN SMALL LETTER A,4882,2,"2020,2021",1521,3361
diu,Latn,diu_Latn,Diriku, ,Zs,SPACE,4206,2,"2020,2021",1137,3069
diu,Latn,diu_Latn,Diriku,n,Ll,LATIN SMALL LETTER N,2239,2,"2020,2021",623,1616
diu,Latn,diu_Latn,Diriku,i,Ll,LATIN SMALL LETTER I,2148,2,"2020,2021",796,1352
diu,Latn,diu_Latn,Diriku,u,Ll,LATIN SMALL LETTER U,1943,2,"2020,2021",573,1370
diu,Latn,diu_Latn,Diriku,o,Ll,LATIN SMALL LETTER O,1692,2,"2020,2021",499,1193
diu,Latn,diu_Latn,Diriku,k,Ll,LATIN SMALL LETTER K,1635,2,"2020,2021",522,1113
diu,Latn,diu_Latn,Diriku,e,Ll,LATIN SMALL LETTER E,1315,2,"2020,2021",343,972
diu,Latn,diu_Latn,Diriku,m,Ll,LATIN SMALL LETTER M,1249,2,"2020,2021",391,858
diu,Latn,diu_Latn,Diriku,r,Ll,LATIN SMALL LETTER R,1157,2,"2020,2021",329,828
diu,Latn,diu_Latn,Diriku,h,Ll,LATIN SMALL LETTER H,998,2,"2020,2021",398,600
diu,Latn,diu_Latn,Diriku,v,Ll,LATIN SMALL LETTER V,916,2,"2020,2021",331,585
diu,Latn,diu_Latn,Diriku,t,Ll,LATIN SMALL LETTER T,779,2,"2020,2021",303,476
diu,Latn,diu_Latn,Diriku,g,Ll,LATIN SMALL LETTER G,713,2,"2020,2021",217,496
diu,Latn,diu_Latn,Diriku,y,Ll,LATIN SMALL LETTER Y,708,2,"2020,2021",199,509
diu,Latn,diu_Latn,Diriku,w,Ll,LATIN SMALL LETTER W,679,2,"2020,2021",219,460
diu,Latn,diu_Latn,Diriku,d,Ll,LATIN SMALL LETTER D,675,2,"2020,2021",182,493
diu,Latn,diu_Latn,Diriku,s,Ll,LATIN SMALL LETTER S,633,2,"2020,2021",270,363
diu,Latn,diu_Latn,Diriku,p,Ll,LATIN SMALL LETTER P,564,2,"2020,2021",159,405
diu,Latn,diu_Latn,Diriku,l,Ll,LATIN SMALL LETTER L,557,2,"2020,2021",195,362
diu,Latn,diu_Latn,Diriku,.,Po,FULL STOP,335,2,"2020,2021",47,288
diu,Latn,diu_Latn,Diriku,b,Ll,LATIN SMALL LETTER B,306,2,"2020,2021",93,213
