iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2023_frequency
apu,Latn,apu_Latn,Apurinã,i,Ll,LATIN SMALL LETTER I,114145,5,"2014,2017,2018,2019,2023",1225,13993,1105,12540,85282
apu,Latn,apu_Latn,Apurinã,a,Ll,LATIN SMALL LETTER A,107540,5,"2014,2017,2018,2019,2023",1156,12657,1049,11195,81483
apu,Latn,apu_Latn,Apurinã, ,Zs,SPACE,79171,5,"2014,2017,2018,2019,2023",848,9770,789,8502,59262
apu,Latn,apu_Latn,Apurinã,k,Ll,LATIN SMALL LETTER K,55900,5,"2014,2017,2018,2019,2023",523,6661,541,6284,41891
apu,Latn,apu_Latn,Apurinã,o,Ll,LATIN SMALL LETTER O,43893,5,"2014,2017,2018,2019,2023",482,5236,440,4335,33400
apu,Latn,apu_Latn,Apurinã,t,Ll,LATIN SMALL LETTER T,43757,5,"2014,2017,2018,2019,2023",481,5158,501,4499,33118
apu,Latn,apu_Latn,Apurinã,n,Ll,LATIN SMALL LETTER N,42451,5,"2014,2017,2018,2019,2023",413,5327,385,4464,31862
apu,Latn,apu_Latn,Apurinã,r,Ll,LATIN SMALL LETTER R,36026,5,"2014,2017,2018,2019,2023",383,4691,320,3964,26668
apu,Latn,apu_Latn,Apurinã,e,Ll,LATIN SMALL LETTER E,28926,5,"2014,2017,2018,2019,2023",301,4018,276,3429,20902
apu,Latn,apu_Latn,Apurinã,p,Ll,LATIN SMALL LETTER P,19532,5,"2014,2017,2018,2019,2023",232,2358,194,1916,14832
apu,Latn,apu_Latn,Apurinã,s,Ll,LATIN SMALL LETTER S,18661,5,"2014,2017,2018,2019,2023",216,2406,189,1938,13912
apu,Latn,apu_Latn,Apurinã,ã,Ll,LATIN SMALL LETTER A WITH TILDE,16073,5,"2014,2017,2018,2019,2023",192,1712,133,1685,12351
apu,Latn,apu_Latn,Apurinã,m,Ll,LATIN SMALL LETTER M,13165,5,"2014,2017,2018,2019,2023",106,1570,142,1451,9896
apu,Latn,apu_Latn,Apurinã,.,Po,FULL STOP,11952,5,"2014,2017,2018,2019,2023",145,1421,123,1270,8993
apu,Latn,apu_Latn,Apurinã,u,Ll,LATIN SMALL LETTER U,11612,5,"2014,2017,2018,2019,2023",157,1384,125,1199,8747
apu,Latn,apu_Latn,Apurinã,x,Ll,LATIN SMALL LETTER X,10750,5,"2014,2017,2018,2019,2023",119,1161,108,1194,8168
apu,Latn,apu_Latn,Apurinã,ĩ,Ll,LATIN SMALL LETTER I WITH TILDE,7688,5,"2014,2017,2018,2019,2023",35,943,62,1131,5517
apu,Latn,apu_Latn,Apurinã,",",Po,COMMA,5949,5,"2014,2017,2018,2019,2023",64,765,53,723,4344
apu,Latn,apu_Latn,Apurinã,I,Lu,LATIN CAPITAL LETTER I,5069,5,"2014,2017,2018,2019,2023",64,564,53,454,3934
apu,Latn,apu_Latn,Apurinã,T,Lu,LATIN CAPITAL LETTER T,3783,5,"2014,2017,2018,2019,2023",42,606,28,484,2623
apu,Latn,apu_Latn,Apurinã,h,Ll,LATIN SMALL LETTER H,2706,5,"2014,2017,2018,2019,2023",5,377,28,624,1672
apu,Latn,apu_Latn,Apurinã,X,Lu,LATIN CAPITAL LETTER X,2610,5,"2014,2017,2018,2019,2023",52,296,30,217,2015
apu,Latn,apu_Latn,Apurinã,A,Lu,LATIN CAPITAL LETTER A,2098,5,"2014,2017,2018,2019,2023",21,308,23,210,1536
apu,Latn,apu_Latn,Apurinã,õ,Ll,LATIN SMALL LETTER O WITH TILDE,1950,5,"2014,2017,2018,2019,2023",12,173,28,227,1510
apu,Latn,apu_Latn,Apurinã,K,Lu,LATIN CAPITAL LETTER K,1848,5,"2014,2017,2018,2019,2023",24,340,31,213,1240
apu,Latn,apu_Latn,Apurinã,1,Nd,DIGIT ONE,1812,5,"2014,2017,2018,2019,2023",23,217,20,210,1342
apu,Latn,apu_Latn,Apurinã,P,Lu,LATIN CAPITAL LETTER P,1790,5,"2014,2017,2018,2019,2023",23,189,10,104,1464
apu,Latn,apu_Latn,Apurinã,—,Pd,EM DASH,1655,5,"2014,2017,2018,2019,2023",52,100,6,41,1456
apu,Latn,apu_Latn,Apurinã,N,Lu,LATIN CAPITAL LETTER N,1449,5,"2014,2017,2018,2019,2023",21,210,23,150,1045
apu,Latn,apu_Latn,Apurinã,ẽ,Ll,LATIN SMALL LETTER E WITH TILDE,1325,5,"2014,2017,2018,2019,2023",6,169,13,170,967
apu,Latn,apu_Latn,Apurinã,2,Nd,DIGIT TWO,1324,5,"2014,2017,2018,2019,2023",16,142,6,121,1039
apu,Latn,apu_Latn,Apurinã,!,Po,EXCLAMATION MARK,1300,5,"2014,2017,2018,2019,2023",5,148,6,202,939
apu,Latn,apu_Latn,Apurinã,:,Po,COLON,1116,5,"2014,2017,2018,2019,2023",18,113,7,81,897
apu,Latn,apu_Latn,Apurinã,M,Lu,LATIN CAPITAL LETTER M,1044,5,"2014,2017,2018,2019,2023",15,131,6,76,816
apu,Latn,apu_Latn,Apurinã,3,Nd,DIGIT THREE,901,5,"2014,2017,2018,2019,2023",17,76,4,47,757
apu,Latn,apu_Latn,Apurinã,E,Lu,LATIN CAPITAL LETTER E,812,5,"2014,2017,2018,2019,2023",10,89,4,73,636
apu,Latn,apu_Latn,Apurinã,H,Lu,LATIN CAPITAL LETTER H,782,5,"2014,2017,2018,2019,2023",4,54,5,192,527
apu,Latn,apu_Latn,Apurinã,S,Lu,LATIN CAPITAL LETTER S,736,5,"2014,2017,2018,2019,2023",13,63,5,27,628
apu,Latn,apu_Latn,Apurinã,4,Nd,DIGIT FOUR,670,5,"2014,2017,2018,2019,2023",15,67,3,41,544
apu,Latn,apu_Latn,Apurinã,5,Nd,DIGIT FIVE,494,5,"2014,2017,2018,2019,2023",7,57,3,42,385
apu,Latn,apu_Latn,Apurinã,”,Pf,RIGHT DOUBLE QUOTATION MARK,432,5,"2014,2017,2018,2019,2023",11,81,4,47,289
apu,Latn,apu_Latn,Apurinã,“,Pi,LEFT DOUBLE QUOTATION MARK,432,5,"2014,2017,2018,2019,2023",11,81,4,47,289
apu,Latn,apu_Latn,Apurinã,6,Nd,DIGIT SIX,430,5,"2014,2017,2018,2019,2023",5,54,3,34,334
apu,Latn,apu_Latn,Apurinã,7,Nd,DIGIT SEVEN,409,5,"2014,2017,2018,2019,2023",5,52,3,33,316
apu,Latn,apu_Latn,Apurinã,8,Nd,DIGIT EIGHT,381,5,"2014,2017,2018,2019,2023",7,45,3,31,295
apu,Latn,apu_Latn,Apurinã,9,Nd,DIGIT NINE,369,5,"2014,2017,2018,2019,2023",5,41,3,32,288
apu,Latn,apu_Latn,Apurinã,?,Po,QUESTION MARK,354,5,"2014,2017,2018,2019,2023",11,29,3,25,286
apu,Latn,apu_Latn,Apurinã,0,Nd,DIGIT ZERO,353,5,"2014,2017,2018,2019,2023",5,40,3,30,275
apu,Latn,apu_Latn,Apurinã,Ã,Lu,LATIN CAPITAL LETTER A WITH TILDE,325,5,"2014,2017,2018,2019,2023",9,38,4,24,250
apu,Latn,apu_Latn,Apurinã,O,Lu,LATIN CAPITAL LETTER O,244,5,"2014,2017,2018,2019,2023",1,45,7,18,173
apu,Latn,apu_Latn,Apurinã,é,Ll,LATIN SMALL LETTER E WITH ACUTE,223,5,"2014,2017,2018,2019,2023",1,16,3,12,191
apu,Latn,apu_Latn,Apurinã,v,Ll,LATIN SMALL LETTER V,214,4,"2014,2017,2019,2023",1,13,0,7,193
apu,Latn,apu_Latn,Apurinã,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,199,4,"2014,2017,2019,2023",1,39,0,8,151
apu,Latn,apu_Latn,Apurinã,U,Lu,LATIN CAPITAL LETTER U,153,5,"2014,2017,2018,2019,2023",1,17,2,11,122
apu,Latn,apu_Latn,Apurinã,í,Ll,LATIN SMALL LETTER I WITH ACUTE,144,4,"2014,2017,2019,2023",5,13,0,3,123
apu,Latn,apu_Latn,Apurinã,Ĩ,Lu,LATIN CAPITAL LETTER I WITH TILDE,111,3,"2017,2019,2023",0,17,0,12,82
apu,Latn,apu_Latn,Apurinã,-,Pd,HYPHEN-MINUS,110,4,"2014,2017,2019,2023",3,3,0,3,101
apu,Latn,apu_Latn,Apurinã,á,Ll,LATIN SMALL LETTER A WITH ACUTE,91,4,"2014,2017,2019,2023",2,8,0,4,77
apu,Latn,apu_Latn,Apurinã,(,Ps,LEFT PARENTHESIS,74,4,"2014,2017,2019,2023",1,4,0,1,68
apu,Latn,apu_Latn,Apurinã,),Pe,RIGHT PARENTHESIS,74,4,"2014,2017,2019,2023",1,4,0,1,68
apu,Latn,apu_Latn,Apurinã,;,Po,SEMICOLON,49,4,"2014,2017,2019,2023",2,2,0,2,43
apu,Latn,apu_Latn,Apurinã,Á,Lu,LATIN CAPITAL LETTER A WITH ACUTE,35,4,"2017,2018,2019,2023",0,5,2,1,27
apu,Latn,apu_Latn,Apurinã,É,Lu,LATIN CAPITAL LETTER E WITH ACUTE,33,3,"2017,2018,2023",0,7,1,0,25
apu,Latn,apu_Latn,Apurinã,Õ,Lu,LATIN CAPITAL LETTER O WITH TILDE,29,3,"2017,2019,2023",0,2,0,5,22
apu,Latn,apu_Latn,Apurinã,’,Pf,RIGHT SINGLE QUOTATION MARK,14,3,"2017,2019,2023",0,5,0,1,8
apu,Latn,apu_Latn,Apurinã,‘,Pi,LEFT SINGLE QUOTATION MARK,14,3,"2017,2019,2023",0,5,0,1,8
apu,Latn,apu_Latn,Apurinã,R,Lu,LATIN CAPITAL LETTER R,12,4,"2017,2018,2019,2023",0,9,1,1,1
