iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency
kue,Latn,kue_Latn,Kuman (Papua New Guinea), ,Zs,SPACE,213821,7,"2013,2014,2017,2018,2019,2020,2021",1726,57,1062,201090,7566,1843,477
kue,Latn,kue_Latn,Kuman (Papua New Guinea),a,Ll,LATIN SMALL LETTER A,142935,7,"2013,2014,2017,2018,2019,2020,2021",1111,28,761,133978,5320,1420,317
kue,Latn,kue_Latn,Kuman (Papua New Guinea),e,Ll,LATIN SMALL LETTER E,110137,7,"2013,2014,2017,2018,2019,2020,2021",869,29,475,103733,3866,889,276
kue,Latn,kue_Latn,Kuman (Papua New Guinea),n,Ll,LATIN SMALL LETTER N,100637,7,"2013,2014,2017,2018,2019,2020,2021",673,19,523,94640,3634,894,254
kue,Latn,kue_Latn,Kuman (Papua New Guinea),i,Ll,LATIN SMALL LETTER I,71703,7,"2013,2014,2017,2018,2019,2020,2021",608,18,394,67345,2519,627,192
kue,Latn,kue_Latn,Kuman (Papua New Guinea),o,Ll,LATIN SMALL LETTER O,70594,7,"2013,2014,2017,2018,2019,2020,2021",498,24,332,66385,2625,556,174
kue,Latn,kue_Latn,Kuman (Papua New Guinea),g,Ll,LATIN SMALL LETTER G,57095,7,"2013,2014,2017,2018,2019,2020,2021",506,18,314,53231,2239,643,144
kue,Latn,kue_Latn,Kuman (Papua New Guinea),m,Ll,LATIN SMALL LETTER M,54888,7,"2013,2014,2017,2018,2019,2020,2021",447,15,289,51367,2168,451,151
kue,Latn,kue_Latn,Kuman (Papua New Guinea),r,Ll,LATIN SMALL LETTER R,52592,7,"2013,2014,2017,2018,2019,2020,2021",339,9,193,49677,1831,438,105
kue,Latn,kue_Latn,Kuman (Papua New Guinea),k,Ll,LATIN SMALL LETTER K,49262,7,"2013,2014,2017,2018,2019,2020,2021",385,10,247,46170,1869,449,132
kue,Latn,kue_Latn,Kuman (Papua New Guinea),l,Ll,LATIN SMALL LETTER L,38239,7,"2013,2014,2017,2018,2019,2020,2021",376,13,193,35780,1439,353,85
kue,Latn,kue_Latn,Kuman (Papua New Guinea),u,Ll,LATIN SMALL LETTER U,36667,7,"2013,2014,2017,2018,2019,2020,2021",265,7,186,34282,1448,382,97
kue,Latn,kue_Latn,Kuman (Papua New Guinea),d,Ll,LATIN SMALL LETTER D,36110,7,"2013,2014,2017,2018,2019,2020,2021",277,6,172,33947,1251,357,100
kue,Latn,kue_Latn,Kuman (Papua New Guinea),t,Ll,LATIN SMALL LETTER T,28627,7,"2013,2014,2017,2018,2019,2020,2021",237,2,105,27211,856,169,47
kue,Latn,kue_Latn,Kuman (Papua New Guinea),s,Ll,LATIN SMALL LETTER S,26463,7,"2013,2014,2017,2018,2019,2020,2021",146,2,95,25265,716,212,27
kue,Latn,kue_Latn,Kuman (Papua New Guinea),w,Ll,LATIN SMALL LETTER W,26328,7,"2013,2014,2017,2018,2019,2020,2021",253,15,143,24676,936,245,60
kue,Latn,kue_Latn,Kuman (Papua New Guinea),y,Ll,LATIN SMALL LETTER Y,25571,7,"2013,2014,2017,2018,2019,2020,2021",234,2,138,23907,981,249,60
kue,Latn,kue_Latn,Kuman (Papua New Guinea),b,Ll,LATIN SMALL LETTER B,23860,7,"2013,2014,2017,2018,2019,2020,2021",134,6,101,22435,922,196,66
kue,Latn,kue_Latn,Kuman (Papua New Guinea),p,Ll,LATIN SMALL LETTER P,21837,7,"2013,2014,2017,2018,2019,2020,2021",176,9,115,20524,755,207,51
kue,Latn,kue_Latn,Kuman (Papua New Guinea),.,Po,FULL STOP,12175,7,"2013,2014,2017,2018,2019,2020,2021",92,5,68,11424,454,102,30
kue,Latn,kue_Latn,Kuman (Papua New Guinea),",",Po,COMMA,9550,7,"2013,2014,2017,2018,2019,2020,2021",115,1,70,8960,287,105,12
kue,Latn,kue_Latn,Kuman (Papua New Guinea),h,Ll,LATIN SMALL LETTER H,8985,7,"2013,2014,2017,2018,2019,2020,2021",29,1,2,8776,168,7,2
kue,Latn,kue_Latn,Kuman (Papua New Guinea),Y,Lu,LATIN CAPITAL LETTER Y,4698,7,"2013,2014,2017,2018,2019,2020,2021",36,2,42,4350,177,73,18
kue,Latn,kue_Latn,Kuman (Papua New Guinea),1,Nd,DIGIT ONE,4084,7,"2013,2014,2017,2018,2019,2020,2021",39,7,23,3805,158,42,10
kue,Latn,kue_Latn,Kuman (Papua New Guinea),G,Lu,LATIN CAPITAL LETTER G,3981,6,"2013,2017,2018,2019,2020,2021",13,0,24,3789,124,15,16
kue,Latn,kue_Latn,Kuman (Papua New Guinea),T,Lu,LATIN CAPITAL LETTER T,3794,7,"2013,2014,2017,2018,2019,2020,2021",10,3,3,3680,89,5,4
kue,Latn,kue_Latn,Kuman (Papua New Guinea),c,Ll,LATIN SMALL LETTER C,3793,3,"2013,2018,2019",3,0,0,3708,82,0,0
kue,Latn,kue_Latn,Kuman (Papua New Guinea),E,Lu,LATIN CAPITAL LETTER E,3240,7,"2013,2014,2017,2018,2019,2020,2021",24,2,16,3097,84,13,4
kue,Latn,kue_Latn,Kuman (Papua New Guinea),S,Lu,LATIN CAPITAL LETTER S,3089,6,"2013,2017,2018,2019,2020,2021",27,0,14,2987,55,4,2
kue,Latn,kue_Latn,Kuman (Papua New Guinea),A,Lu,LATIN CAPITAL LETTER A,3077,7,"2013,2014,2017,2018,2019,2020,2021",45,4,27,2841,116,40,4
kue,Latn,kue_Latn,Kuman (Papua New Guinea),-,Pd,HYPHEN-MINUS,2624,6,"2013,2017,2018,2019,2020,2021",18,0,12,2492,78,19,5
kue,Latn,kue_Latn,Kuman (Papua New Guinea),K,Lu,LATIN CAPITAL LETTER K,2560,7,"2013,2014,2017,2018,2019,2020,2021",15,1,17,2386,119,18,4
kue,Latn,kue_Latn,Kuman (Papua New Guinea),N,Lu,LATIN CAPITAL LETTER N,2536,6,"2013,2017,2018,2019,2020,2021",9,0,30,2373,103,17,4
kue,Latn,kue_Latn,Kuman (Papua New Guinea),2,Nd,DIGIT TWO,2409,6,"2013,2017,2018,2019,2020,2021",26,0,17,2265,73,26,2
kue,Latn,kue_Latn,Kuman (Papua New Guinea),V,Lu,LATIN CAPITAL LETTER V,2378,3,"2013,2018,2019",3,0,0,2337,38,0,0
kue,Latn,kue_Latn,Kuman (Papua New Guinea),v,Ll,LATIN SMALL LETTER V,2375,6,"2013,2014,2017,2018,2019,2020",17,2,3,2308,42,3,0
kue,Latn,kue_Latn,Kuman (Papua New Guinea),',Po,APOSTROPHE,2348,3,"2013,2018,2019",4,0,0,2320,24,0,0
kue,Latn,kue_Latn,Kuman (Papua New Guinea),f,Ll,LATIN SMALL LETTER F,2177,4,"2013,2018,2019,2020",5,0,0,2132,36,4,0
kue,Latn,kue_Latn,Kuman (Papua New Guinea),I,Lu,LATIN CAPITAL LETTER I,1715,6,"2013,2017,2018,2019,2020,2021",8,0,5,1641,53,6,2
kue,Latn,kue_Latn,Kuman (Papua New Guinea),B,Lu,LATIN CAPITAL LETTER B,1668,7,"2013,2014,2017,2018,2019,2020,2021",16,2,6,1542,83,16,3
kue,Latn,kue_Latn,Kuman (Papua New Guinea),P,Lu,LATIN CAPITAL LETTER P,1564,5,"2013,2017,2018,2019,2020",50,0,12,1443,48,11,0
kue,Latn,kue_Latn,Kuman (Papua New Guinea),H,Lu,LATIN CAPITAL LETTER H,1521,5,"2013,2017,2018,2019,2021",7,0,3,1472,38,0,1
kue,Latn,kue_Latn,Kuman (Papua New Guinea),J,Lu,LATIN CAPITAL LETTER J,1493,5,"2013,2017,2018,2019,2020",30,0,22,1344,81,16,0
