iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2020_frequency,year_2022_frequency
lap,Latn,lap_Latn,Laka (Chad), ,Zs,SPACE,1251,2,"2020,2022",464,787
lap,Latn,lap_Latn,Laka (Chad),a,Ll,LATIN SMALL LETTER A,604,2,"2020,2022",219,385
lap,Latn,lap_Latn,Laka (Chad),o,Ll,LATIN SMALL LETTER O,496,2,"2020,2022",208,288
lap,Latn,lap_Latn,Laka (Chad),n,Ll,LATIN SMALL LETTER N,345,2,"2020,2022",115,230
lap,Latn,lap_Latn,Laka (Chad),d,Ll,LATIN SMALL LETTER D,294,2,"2020,2022",114,180
lap,Latn,lap_Latn,Laka (Chad),t,Ll,LATIN SMALL LETTER T,293,2,"2020,2022",113,180
lap,Latn,lap_Latn,Laka (Chad),k,Ll,LATIN SMALL LETTER K,241,2,"2020,2022",78,163
lap,Latn,lap_Latn,Laka (Chad),e,Ll,LATIN SMALL LETTER E,239,2,"2020,2022",98,141
lap,Latn,lap_Latn,Laka (Chad),è,Ll,LATIN SMALL LETTER E WITH GRAVE,210,2,"2020,2022",68,142
lap,Latn,lap_Latn,Laka (Chad),i,Ll,LATIN SMALL LETTER I,173,2,"2020,2022",68,105
lap,Latn,lap_Latn,Laka (Chad),r,Ll,LATIN SMALL LETTER R,165,2,"2020,2022",58,107
lap,Latn,lap_Latn,Laka (Chad),é,Ll,LATIN SMALL LETTER E WITH ACUTE,160,2,"2020,2022",54,106
lap,Latn,lap_Latn,Laka (Chad),u,Ll,LATIN SMALL LETTER U,158,2,"2020,2022",61,97
lap,Latn,lap_Latn,Laka (Chad),l,Ll,LATIN SMALL LETTER L,145,2,"2020,2022",51,94
lap,Latn,lap_Latn,Laka (Chad),",",Po,COMMA,130,2,"2020,2022",47,83
lap,Latn,lap_Latn,Laka (Chad),b,Ll,LATIN SMALL LETTER B,127,2,"2020,2022",81,46
lap,Latn,lap_Latn,Laka (Chad),m,Ll,LATIN SMALL LETTER M,125,2,"2020,2022",43,82
lap,Latn,lap_Latn,Laka (Chad),s,Ll,LATIN SMALL LETTER S,122,2,"2020,2022",62,60
lap,Latn,lap_Latn,Laka (Chad),g,Ll,LATIN SMALL LETTER G,107,2,"2020,2022",40,67
lap,Latn,lap_Latn,Laka (Chad),j,Ll,LATIN SMALL LETTER J,96,2,"2020,2022",28,68
lap,Latn,lap_Latn,Laka (Chad),.,Po,FULL STOP,70,2,"2020,2022",32,38
lap,Latn,lap_Latn,Laka (Chad),ò,Ll,LATIN SMALL LETTER O WITH GRAVE,69,2,"2020,2022",49,20
lap,Latn,lap_Latn,Laka (Chad),h,Ll,LATIN SMALL LETTER H,68,2,"2020,2022",41,27
lap,Latn,lap_Latn,Laka (Chad),J,Lu,LATIN CAPITAL LETTER J,42,2,"2020,2022",28,14
lap,Latn,lap_Latn,Laka (Chad),p,Ll,LATIN SMALL LETTER P,40,2,"2020,2022",14,26
lap,Latn,lap_Latn,Laka (Chad),A,Lu,LATIN CAPITAL LETTER A,40,2,"2020,2022",23,17
lap,Latn,lap_Latn,Laka (Chad),N,Lu,LATIN CAPITAL LETTER N,31,2,"2020,2022",6,25
lap,Latn,lap_Latn,Laka (Chad),1,Nd,DIGIT ONE,28,2,"2020,2022",14,14
lap,Latn,lap_Latn,Laka (Chad),w,Ll,LATIN SMALL LETTER W,24,2,"2020,2022",5,19
lap,Latn,lap_Latn,Laka (Chad),2,Nd,DIGIT TWO,23,2,"2020,2022",9,14
lap,Latn,lap_Latn,Laka (Chad),M,Lu,LATIN CAPITAL LETTER M,21,2,"2020,2022",13,8
lap,Latn,lap_Latn,Laka (Chad),c,Ll,LATIN SMALL LETTER C,17,2,"2020,2022",14,3
lap,Latn,lap_Latn,Laka (Chad),D,Lu,LATIN CAPITAL LETTER D,17,2,"2020,2022",6,11
lap,Latn,lap_Latn,Laka (Chad),T,Lu,LATIN CAPITAL LETTER T,15,2,"2020,2022",6,9
lap,Latn,lap_Latn,Laka (Chad),ï,Ll,LATIN SMALL LETTER I WITH DIAERESIS,15,2,"2020,2022",6,9
lap,Latn,lap_Latn,Laka (Chad),3,Nd,DIGIT THREE,15,2,"2020,2022",3,12
lap,Latn,lap_Latn,Laka (Chad),S,Lu,LATIN CAPITAL LETTER S,13,2,"2020,2022",11,2
lap,Latn,lap_Latn,Laka (Chad),z,Ll,LATIN SMALL LETTER Z,12,1,2020,12,0
lap,Latn,lap_Latn,Laka (Chad),É,Lu,LATIN CAPITAL LETTER E WITH ACUTE,9,2,"2020,2022",8,1
lap,Latn,lap_Latn,Laka (Chad),4,Nd,DIGIT FOUR,7,2,"2020,2022",3,4
lap,Latn,lap_Latn,Laka (Chad),5,Nd,DIGIT FIVE,7,2,"2020,2022",3,4
lap,Latn,lap_Latn,Laka (Chad),B,Lu,LATIN CAPITAL LETTER B,7,2,"2020,2022",6,1
lap,Latn,lap_Latn,Laka (Chad),y,Ll,LATIN SMALL LETTER Y,7,2,"2020,2022",4,3
lap,Latn,lap_Latn,Laka (Chad),6,Nd,DIGIT SIX,6,2,"2020,2022",2,4
lap,Latn,lap_Latn,Laka (Chad),I,Lu,LATIN CAPITAL LETTER I,6,2,"2020,2022",4,2
lap,Latn,lap_Latn,Laka (Chad),v,Ll,LATIN SMALL LETTER V,6,1,2020,6,0
lap,Latn,lap_Latn,Laka (Chad),7,Nd,DIGIT SEVEN,5,2,"2020,2022",2,3
lap,Latn,lap_Latn,Laka (Chad),0,Nd,DIGIT ZERO,5,2,"2020,2022",2,3
lap,Latn,lap_Latn,Laka (Chad),8,Nd,DIGIT EIGHT,5,2,"2020,2022",2,3
lap,Latn,lap_Latn,Laka (Chad),9,Nd,DIGIT NINE,5,2,"2020,2022",2,3
lap,Latn,lap_Latn,Laka (Chad),?,Po,QUESTION MARK,5,1,2022,0,5
lap,Latn,lap_Latn,Laka (Chad),C,Lu,LATIN CAPITAL LETTER C,5,2,"2020,2022",4,1
lap,Latn,lap_Latn,Laka (Chad),G,Lu,LATIN CAPITAL LETTER G,4,2,"2020,2022",2,2
lap,Latn,lap_Latn,Laka (Chad),ê,Ll,LATIN SMALL LETTER E WITH CIRCUMFLEX,4,1,2022,0,4
lap,Latn,lap_Latn,Laka (Chad),O,Lu,LATIN CAPITAL LETTER O,4,1,2020,4,0
lap,Latn,lap_Latn,Laka (Chad),R,Lu,LATIN CAPITAL LETTER R,4,1,2020,4,0
lap,Latn,lap_Latn,Laka (Chad),Z,Lu,LATIN CAPITAL LETTER Z,3,1,2020,3,0
lap,Latn,lap_Latn,Laka (Chad),ö,Ll,LATIN SMALL LETTER O WITH DIAERESIS,3,1,2020,3,0
lap,Latn,lap_Latn,Laka (Chad),Y,Lu,LATIN CAPITAL LETTER Y,3,2,"2020,2022",2,1
lap,Latn,lap_Latn,Laka (Chad),E,Lu,LATIN CAPITAL LETTER E,3,1,2020,3,0
lap,Latn,lap_Latn,Laka (Chad),ë,Ll,LATIN SMALL LETTER E WITH DIAERESIS,3,1,2022,0,3
lap,Latn,lap_Latn,Laka (Chad),P,Lu,LATIN CAPITAL LETTER P,3,2,"2020,2022",2,1
lap,Latn,lap_Latn,Laka (Chad),f,Ll,LATIN SMALL LETTER F,2,1,2022,0,2
lap,Latn,lap_Latn,Laka (Chad),ä,Ll,LATIN SMALL LETTER A WITH DIAERESIS,2,1,2022,0,2
lap,Latn,lap_Latn,Laka (Chad),U,Lu,LATIN CAPITAL LETTER U,1,1,2020,1,0
lap,Latn,lap_Latn,Laka (Chad),W,Lu,LATIN CAPITAL LETTER W,1,1,2020,1,0
lap,Latn,lap_Latn,Laka (Chad),L,Lu,LATIN CAPITAL LETTER L,1,1,2022,0,1
