iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
msy,Latn,msy_Latn,Aruamu, ,Zs,SPACE,574901,11,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024",225957,10279,495,4126,3017,135834,3169,60000,23801,105729,2494
msy,Latn,msy_Latn,Aruamu,a,Ll,LATIN SMALL LETTER A,567101,11,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024",226411,10453,451,4302,2933,124403,3393,61988,24484,105765,2518
msy,Latn,msy_Latn,Aruamu,i,Ll,LATIN SMALL LETTER I,293944,11,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024",114173,5218,216,2122,1585,65300,1645,32117,13062,57289,1217
msy,Latn,msy_Latn,Aruamu,m,Ll,LATIN SMALL LETTER M,209961,11,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024",84731,4194,146,1525,1073,45985,1271,23209,8482,38363,982
msy,Latn,msy_Latn,Aruamu,g,Ll,LATIN SMALL LETTER G,206938,11,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024",84428,3959,170,1693,1099,44607,1201,21974,8643,38233,931
msy,Latn,msy_Latn,Aruamu,n,Ll,LATIN SMALL LETTER N,200589,11,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024",75876,3553,170,1413,1023,45752,1077,22329,8903,39636,857
msy,Latn,msy_Latn,Aruamu,r,Ll,LATIN SMALL LETTER R,199861,11,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024",75415,3606,162,1442,1019,47960,1210,21262,8793,38170,822
msy,Latn,msy_Latn,Aruamu,ɨ,Ll,LATIN SMALL LETTER I WITH STROKE,194452,11,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024",78552,3816,132,1477,1022,40356,1055,22060,8262,36905,815
msy,Latn,msy_Latn,Aruamu,h,Ll,LATIN SMALL LETTER H,117259,11,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024",46278,2209,98,981,593,28496,644,12145,4556,20693,566
msy,Latn,msy_Latn,Aruamu,e,Ll,LATIN SMALL LETTER E,116992,11,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024",42281,1855,141,748,588,33634,630,11799,4271,20493,552
