iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2019_frequency,year_2021_frequency,year_2023_frequency
rnl,Latn,rnl_Latn,Ranglong, ,Zs,SPACE,5059,3,"2019,2021,2023",438,3475,1146
rnl,Latn,rnl_Latn,Ranglong,a,Ll,LATIN SMALL LETTER A,3638,3,"2019,2021,2023",450,2271,917
rnl,Latn,rnl_Latn,Ranglong,n,Ll,LATIN SMALL LETTER N,2617,3,"2019,2021,2023",138,1884,595
rnl,Latn,rnl_Latn,Ranglong,i,Ll,LATIN SMALL LETTER I,2125,3,"2019,2021,2023",149,1481,495
rnl,Latn,rnl_Latn,Ranglong,h,Ll,LATIN SMALL LETTER H,1061,3,"2019,2021,2023",74,703,284
rnl,Latn,rnl_Latn,Ranglong,e,Ll,LATIN SMALL LETTER E,1009,3,"2019,2021,2023",76,704,229
rnl,Latn,rnl_Latn,Ranglong,t,Ll,LATIN SMALL LETTER T,969,3,"2019,2021,2023",56,639,274
rnl,Latn,rnl_Latn,Ranglong,o,Ll,LATIN SMALL LETTER O,851,3,"2019,2021,2023",80,517,254
rnl,Latn,rnl_Latn,Ranglong,m,Ll,LATIN SMALL LETTER M,833,3,"2019,2021,2023",72,581,180
rnl,Latn,rnl_Latn,Ranglong,u,Ll,LATIN SMALL LETTER U,823,3,"2019,2021,2023",56,538,229
rnl,Latn,rnl_Latn,Ranglong,g,Ll,LATIN SMALL LETTER G,808,3,"2019,2021,2023",34,586,188
rnl,Latn,rnl_Latn,Ranglong,r,Ll,LATIN SMALL LETTER R,691,3,"2019,2021,2023",66,422,203
rnl,Latn,rnl_Latn,Ranglong,k,Ll,LATIN SMALL LETTER K,677,3,"2019,2021,2023",64,486,127
rnl,Latn,rnl_Latn,Ranglong,l,Ll,LATIN SMALL LETTER L,664,3,"2019,2021,2023",57,446,161
rnl,Latn,rnl_Latn,Ranglong,s,Ll,LATIN SMALL LETTER S,469,3,"2019,2021,2023",93,222,154
rnl,Latn,rnl_Latn,Ranglong,.,Po,FULL STOP,362,3,"2019,2021,2023",35,219,108
rnl,Latn,rnl_Latn,Ranglong,c,Ll,LATIN SMALL LETTER C,324,3,"2019,2021,2023",5,226,93
rnl,Latn,rnl_Latn,Ranglong,p,Ll,LATIN SMALL LETTER P,304,3,"2019,2021,2023",67,164,73
rnl,Latn,rnl_Latn,Ranglong,d,Ll,LATIN SMALL LETTER D,210,3,"2019,2021,2023",17,146,47
rnl,Latn,rnl_Latn,Ranglong,",",Po,COMMA,200,3,"2019,2021,2023",28,123,49
rnl,Latn,rnl_Latn,Ranglong,z,Ll,LATIN SMALL LETTER Z,161,3,"2019,2021,2023",18,117,26
rnl,Latn,rnl_Latn,Ranglong,b,Ll,LATIN SMALL LETTER B,157,3,"2019,2021,2023",27,74,56
rnl,Latn,rnl_Latn,Ranglong,A,Lu,LATIN CAPITAL LETTER A,122,3,"2019,2021,2023",28,57,37
rnl,Latn,rnl_Latn,Ranglong,v,Ll,LATIN SMALL LETTER V,116,3,"2019,2021,2023",17,77,22
rnl,Latn,rnl_Latn,Ranglong,ā,Ll,LATIN SMALL LETTER A WITH MACRON,112,2,"2021,2023",0,97,15
rnl,Latn,rnl_Latn,Ranglong,1,Nd,DIGIT ONE,89,3,"2019,2021,2023",23,47,19
rnl,Latn,rnl_Latn,Ranglong,N,Lu,LATIN CAPITAL LETTER N,89,3,"2019,2021,2023",4,75,10
rnl,Latn,rnl_Latn,Ranglong,H,Lu,LATIN CAPITAL LETTER H,72,3,"2019,2021,2023",8,48,16
rnl,Latn,rnl_Latn,Ranglong,R,Lu,LATIN CAPITAL LETTER R,69,3,"2019,2021,2023",10,40,19
rnl,Latn,rnl_Latn,Ranglong,P,Lu,LATIN CAPITAL LETTER P,68,3,"2019,2021,2023",8,31,29
rnl,Latn,rnl_Latn,Ranglong,K,Lu,LATIN CAPITAL LETTER K,68,3,"2019,2021,2023",7,35,26
rnl,Latn,rnl_Latn,Ranglong,ē,Ll,LATIN SMALL LETTER E WITH MACRON,65,2,"2021,2023",0,62,3
rnl,Latn,rnl_Latn,Ranglong,-,Pd,HYPHEN-MINUS,60,3,"2019,2021,2023",3,36,21
rnl,Latn,rnl_Latn,Ranglong,”,Pf,RIGHT DOUBLE QUOTATION MARK,60,3,"2019,2021,2023",3,54,3
rnl,Latn,rnl_Latn,Ranglong,“,Pi,LEFT DOUBLE QUOTATION MARK,58,3,"2019,2021,2023",3,52,3
rnl,Latn,rnl_Latn,Ranglong,B,Lu,LATIN CAPITAL LETTER B,58,3,"2019,2021,2023",6,13,39
rnl,Latn,rnl_Latn,Ranglong,M,Lu,LATIN CAPITAL LETTER M,57,3,"2019,2021,2023",8,32,17
rnl,Latn,rnl_Latn,Ranglong,S,Lu,LATIN CAPITAL LETTER S,55,3,"2019,2021,2023",8,34,13
rnl,Latn,rnl_Latn,Ranglong,’,Pf,RIGHT SINGLE QUOTATION MARK,53,1,2021,0,53,0
rnl,Latn,rnl_Latn,Ranglong,2,Nd,DIGIT TWO,53,3,"2019,2021,2023",19,23,11
rnl,Latn,rnl_Latn,Ranglong,T,Lu,LATIN CAPITAL LETTER T,51,3,"2019,2021,2023",1,27,23
rnl,Latn,rnl_Latn,Ranglong,L,Lu,LATIN CAPITAL LETTER L,46,3,"2019,2021,2023",5,22,19
rnl,Latn,rnl_Latn,Ranglong,I,Lu,LATIN CAPITAL LETTER I,46,3,"2019,2021,2023",11,25,10
rnl,Latn,rnl_Latn,Ranglong,0,Nd,DIGIT ZERO,40,3,"2019,2021,2023",4,24,12
rnl,Latn,rnl_Latn,Ranglong,?,Po,QUESTION MARK,39,1,2021,0,39,0
rnl,Latn,rnl_Latn,Ranglong,D,Lu,LATIN CAPITAL LETTER D,38,3,"2019,2021,2023",7,11,20
rnl,Latn,rnl_Latn,Ranglong,),Pe,RIGHT PARENTHESIS,37,3,"2019,2021,2023",2,33,2
rnl,Latn,rnl_Latn,Ranglong,3,Nd,DIGIT THREE,37,3,"2019,2021,2023",8,20,9
rnl,Latn,rnl_Latn,Ranglong,(,Ps,LEFT PARENTHESIS,37,3,"2019,2021,2023",2,33,2
rnl,Latn,rnl_Latn,Ranglong,J,Lu,LATIN CAPITAL LETTER J,32,3,"2019,2021,2023",25,3,4
rnl,Latn,rnl_Latn,Ranglong,9,Nd,DIGIT NINE,31,3,"2019,2021,2023",2,6,23
rnl,Latn,rnl_Latn,Ranglong,f,Ll,LATIN SMALL LETTER F,30,2,"2021,2023",0,15,15
rnl,Latn,rnl_Latn,Ranglong,C,Lu,LATIN CAPITAL LETTER C,28,2,"2021,2023",0,20,8
rnl,Latn,rnl_Latn,Ranglong,:,Po,COLON,28,2,"2021,2023",0,26,2
rnl,Latn,rnl_Latn,Ranglong,y,Ll,LATIN SMALL LETTER Y,27,2,"2021,2023",0,17,10
rnl,Latn,rnl_Latn,Ranglong,7,Nd,DIGIT SEVEN,27,3,"2019,2021,2023",6,8,13
rnl,Latn,rnl_Latn,Ranglong,ō,Ll,LATIN SMALL LETTER O WITH MACRON,24,2,"2021,2023",0,22,2
rnl,Latn,rnl_Latn,Ranglong,],Pe,RIGHT SQUARE BRACKET,24,1,2021,0,24,0
rnl,Latn,rnl_Latn,Ranglong,[,Ps,LEFT SQUARE BRACKET,24,1,2021,0,24,0
rnl,Latn,rnl_Latn,Ranglong,6,Nd,DIGIT SIX,21,3,"2019,2021,2023",3,11,7
rnl,Latn,rnl_Latn,Ranglong,w,Ll,LATIN SMALL LETTER W,20,2,"2021,2023",0,4,16
rnl,Latn,rnl_Latn,Ranglong,/,Po,SOLIDUS,19,1,2021,0,19,0
rnl,Latn,rnl_Latn,Ranglong,‘,Pi,LEFT SINGLE QUOTATION MARK,19,1,2021,0,19,0
rnl,Latn,rnl_Latn,Ranglong,8,Nd,DIGIT EIGHT,19,3,"2019,2021,2023",3,8,8
rnl,Latn,rnl_Latn,Ranglong,;,Po,SEMICOLON,16,2,"2019,2021",4,12,0
rnl,Latn,rnl_Latn,Ranglong,E,Lu,LATIN CAPITAL LETTER E,15,3,"2019,2021,2023",7,4,4
rnl,Latn,rnl_Latn,Ranglong,V,Lu,LATIN CAPITAL LETTER V,15,2,"2021,2023",0,12,3
rnl,Latn,rnl_Latn,Ranglong,5,Nd,DIGIT FIVE,15,3,"2019,2021,2023",4,7,4
rnl,Latn,rnl_Latn,Ranglong,ū,Ll,LATIN SMALL LETTER U WITH MACRON,14,2,"2021,2023",0,11,3
rnl,Latn,rnl_Latn,Ranglong,4,Nd,DIGIT FOUR,13,3,"2019,2021,2023",6,5,2
rnl,Latn,rnl_Latn,Ranglong,Z,Lu,LATIN CAPITAL LETTER Z,13,3,"2019,2021,2023",6,1,6
rnl,Latn,rnl_Latn,Ranglong,U,Lu,LATIN CAPITAL LETTER U,13,3,"2019,2021,2023",5,5,3
rnl,Latn,rnl_Latn,Ranglong,G,Lu,LATIN CAPITAL LETTER G,11,2,"2021,2023",0,10,1
rnl,Latn,rnl_Latn,Ranglong,j,Ll,LATIN SMALL LETTER J,10,3,"2019,2021,2023",8,1,1
rnl,Latn,rnl_Latn,Ranglong,ī,Ll,LATIN SMALL LETTER I WITH MACRON,9,2,"2021,2023",0,8,1
rnl,Latn,rnl_Latn,Ranglong,O,Lu,LATIN CAPITAL LETTER O,9,3,"2019,2021,2023",2,5,2
rnl,Latn,rnl_Latn,Ranglong,!,Po,EXCLAMATION MARK,8,1,2021,0,8,0
rnl,Latn,rnl_Latn,Ranglong,"""",Po,QUOTATION MARK,7,1,2023,0,0,7
rnl,Latn,rnl_Latn,Ranglong,=,Sm,EQUALS SIGN,7,1,2021,0,7,0
rnl,Latn,rnl_Latn,Ranglong,#,Po,NUMBER SIGN,5,1,2019,5,0,0
rnl,Latn,rnl_Latn,Ranglong,&,Po,AMPERSAND,4,2,"2021,2023",0,3,1
rnl,Latn,rnl_Latn,Ranglong,Y,Lu,LATIN CAPITAL LETTER Y,4,1,2021,0,4,0
rnl,Latn,rnl_Latn,Ranglong,F,Lu,LATIN CAPITAL LETTER F,3,2,"2021,2023",0,1,2
rnl,Latn,rnl_Latn,Ranglong,x,Ll,LATIN SMALL LETTER X,3,1,2021,0,3,0
rnl,Latn,rnl_Latn,Ranglong,W,Lu,LATIN CAPITAL LETTER W,3,1,2023,0,0,3
rnl,Latn,rnl_Latn,Ranglong,Ā,Lu,LATIN CAPITAL LETTER A WITH MACRON,2,1,2021,0,2,0
rnl,Latn,rnl_Latn,Ranglong,q,Ll,LATIN SMALL LETTER Q,2,2,"2021,2023",0,1,1
rnl,Latn,rnl_Latn,Ranglong,X,Lu,LATIN CAPITAL LETTER X,2,1,2021,0,2,0
rnl,Latn,rnl_Latn,Ranglong,–,Pd,EN DASH,1,1,2021,0,1,0
rnl,Latn,rnl_Latn,Ranglong,',Po,APOSTROPHE,1,1,2023,0,0,1
