iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
boa,Latn,boa_Latn,Bora, ,Zs,SPACE,46998,8,"2013,2014,2016,2017,2018,2021,2022,2023",3054,1198,408,896,1700,447,21662,17633
boa,Latn,boa_Latn,Bora,e,Ll,LATIN SMALL LETTER E,27145,8,"2013,2014,2016,2017,2018,2021,2022,2023",2169,732,180,575,1097,306,12250,9836
boa,Latn,boa_Latn,Bora,é,Ll,LATIN SMALL LETTER E WITH ACUTE,26056,8,"2013,2014,2016,2017,2018,2021,2022,2023",1957,693,197,494,995,247,11073,10400
boa,Latn,boa_Latn,Bora,á,Ll,LATIN SMALL LETTER A WITH ACUTE,25906,8,"2013,2014,2016,2017,2018,2021,2022,2023",1702,630,279,458,853,288,11646,10050
boa,Latn,boa_Latn,Bora,í,Ll,LATIN SMALL LETTER I WITH ACUTE,19836,8,"2013,2014,2016,2017,2018,2021,2022,2023",1292,460,136,407,751,209,9094,7487
boa,Latn,boa_Latn,Bora,m,Ll,LATIN SMALL LETTER M,18607,8,"2013,2014,2016,2017,2018,2021,2022,2023",1775,355,118,468,888,237,8460,6306
boa,Latn,boa_Latn,Bora,a,Ll,LATIN SMALL LETTER A,18435,8,"2013,2014,2016,2017,2018,2021,2022,2023",1263,486,313,353,632,191,7938,7259
boa,Latn,boa_Latn,Bora,t,Ll,LATIN SMALL LETTER T,18274,8,"2013,2014,2016,2017,2018,2021,2022,2023",1590,424,175,407,807,147,7892,6832
boa,Latn,boa_Latn,Bora,j,Ll,LATIN SMALL LETTER J,17586,8,"2013,2014,2016,2017,2018,2021,2022,2023",1176,461,163,313,620,158,7599,7096
boa,Latn,boa_Latn,Bora,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,17350,8,"2013,2014,2016,2017,2018,2021,2022,2023",1200,397,75,333,617,171,7959,6598
boa,Latn,boa_Latn,Bora,y,Ll,LATIN SMALL LETTER Y,17319,8,"2013,2014,2016,2017,2018,2021,2022,2023",1210,450,104,307,606,184,7851,6607
boa,Latn,boa_Latn,Bora,i,Ll,LATIN SMALL LETTER I,15166,8,"2013,2014,2016,2017,2018,2021,2022,2023",1386,468,112,364,749,147,6048,5892
boa,Latn,boa_Latn,Bora,h,Ll,LATIN SMALL LETTER H,14790,8,"2013,2014,2016,2017,2018,2021,2022,2023",781,351,123,216,387,177,6592,6163
boa,Latn,boa_Latn,Bora,u,Ll,LATIN SMALL LETTER U,14451,8,"2013,2014,2016,2017,2018,2021,2022,2023",792,399,68,217,411,175,6963,5426
boa,Latn,boa_Latn,Bora,n,Ll,LATIN SMALL LETTER N,13730,8,"2013,2014,2016,2017,2018,2021,2022,2023",1077,364,75,307,538,120,5813,5436
boa,Latn,boa_Latn,Bora,c,Ll,LATIN SMALL LETTER C,11874,8,"2013,2014,2016,2017,2018,2021,2022,2023",722,283,61,198,360,127,5526,4597
boa,Latn,boa_Latn,Bora,d,Ll,LATIN SMALL LETTER D,8465,8,"2013,2014,2016,2017,2018,2021,2022,2023",453,239,66,141,225,88,3797,3456
boa,Latn,boa_Latn,Bora,s,Ll,LATIN SMALL LETTER S,8204,8,"2013,2014,2016,2017,2018,2021,2022,2023",737,211,124,187,381,78,3422,3064
boa,Latn,boa_Latn,Bora,b,Ll,LATIN SMALL LETTER B,8177,8,"2013,2014,2016,2017,2018,2021,2022,2023",239,274,109,73,119,110,3917,3336
boa,Latn,boa_Latn,Bora,v,Ll,LATIN SMALL LETTER V,8128,8,"2013,2014,2016,2017,2018,2021,2022,2023",543,170,93,132,286,87,3558,3259
boa,Latn,boa_Latn,Bora,r,Ll,LATIN SMALL LETTER R,8110,8,"2013,2014,2016,2017,2018,2021,2022,2023",628,181,58,174,311,88,3724,2946
boa,Latn,boa_Latn,Bora,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,7557,8,"2013,2014,2016,2017,2018,2021,2022,2023",523,228,73,143,262,69,3210,3049
boa,Latn,boa_Latn,Bora,o,Ll,LATIN SMALL LETTER O,7372,8,"2013,2014,2016,2017,2018,2021,2022,2023",233,185,64,60,127,71,3476,3156
boa,Latn,boa_Latn,Bora,ɨ,Ll,LATIN SMALL LETTER I WITH STROKE,7306,6,"2013,2014,2016,2021,2022,2023",314,194,128,0,0,86,3842,2742
