iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2017_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
lww,Latn,lww_Latn,Lewo, ,Zs,SPACE,175603,6,"2014,2017,2019,2021,2022,2023",1900,49,38899,799,8178,125778
lww,Latn,lww_Latn,Lewo,a,Ll,LATIN SMALL LETTER A,172322,6,"2014,2017,2019,2021,2022,2023",1598,44,38367,765,8258,123290
lww,Latn,lww_Latn,Lewo,n,Ll,LATIN SMALL LETTER N,83608,6,"2014,2017,2019,2021,2022,2023",768,25,18998,398,3953,59466
lww,Latn,lww_Latn,Lewo,e,Ll,LATIN SMALL LETTER E,78643,6,"2014,2017,2019,2021,2022,2023",612,19,18584,422,3679,55327
lww,Latn,lww_Latn,Lewo,i,Ll,LATIN SMALL LETTER I,66154,6,"2014,2017,2019,2021,2022,2023",575,19,15480,291,3173,46616
lww,Latn,lww_Latn,Lewo,l,Ll,LATIN SMALL LETTER L,39908,6,"2014,2017,2019,2021,2022,2023",260,5,9047,155,1808,28633
lww,Latn,lww_Latn,Lewo,p,Ll,LATIN SMALL LETTER P,37950,6,"2014,2017,2019,2021,2022,2023",147,10,8341,153,1744,27555
lww,Latn,lww_Latn,Lewo,s,Ll,LATIN SMALL LETTER S,32980,6,"2014,2017,2019,2021,2022,2023",284,7,7849,141,1598,23101
lww,Latn,lww_Latn,Lewo,u,Ll,LATIN SMALL LETTER U,30905,6,"2014,2017,2019,2021,2022,2023",320,3,7088,113,1544,21837
lww,Latn,lww_Latn,Lewo,o,Ll,LATIN SMALL LETTER O,30852,6,"2014,2017,2019,2021,2022,2023",688,16,7092,92,1366,21598
lww,Latn,lww_Latn,Lewo,m,Ll,LATIN SMALL LETTER M,30549,6,"2014,2017,2019,2021,2022,2023",354,6,6905,94,1382,21808
lww,Latn,lww_Latn,Lewo,r,Ll,LATIN SMALL LETTER R,25498,6,"2014,2017,2019,2021,2022,2023",318,8,5842,151,1252,17927
lww,Latn,lww_Latn,Lewo,k,Ll,LATIN SMALL LETTER K,22892,6,"2014,2017,2019,2021,2022,2023",88,5,5197,72,1150,16380
lww,Latn,lww_Latn,Lewo,̃,Mn,COMBINING TILDE,21257,5,"2017,2019,2021,2022,2023",0,6,4939,70,1021,15221
lww,Latn,lww_Latn,Lewo,g,Ll,LATIN SMALL LETTER G,16643,6,"2014,2017,2019,2021,2022,2023",262,6,3722,81,701,11871
lww,Latn,lww_Latn,Lewo,t,Ll,LATIN SMALL LETTER T,16323,6,"2014,2017,2019,2021,2022,2023",397,10,3900,137,807,11072
lww,Latn,lww_Latn,Lewo,",",Po,COMMA,15543,6,"2014,2017,2019,2021,2022,2023",141,5,3345,64,764,11224
lww,Latn,lww_Latn,Lewo,v,Ll,LATIN SMALL LETTER V,14070,6,"2014,2017,2019,2021,2022,2023",235,4,3105,72,705,9949
lww,Latn,lww_Latn,Lewo,y,Ll,LATIN SMALL LETTER Y,8120,6,"2014,2017,2019,2021,2022,2023",2,4,1752,23,356,5983
lww,Latn,lww_Latn,Lewo,w,Ll,LATIN SMALL LETTER W,7208,6,"2014,2017,2019,2021,2022,2023",205,4,1787,53,358,4801
lww,Latn,lww_Latn,Lewo,.,Po,FULL STOP,5783,6,"2014,2017,2019,2021,2022,2023",112,1,1287,26,289,4068
lww,Latn,lww_Latn,Lewo,N,Lu,LATIN CAPITAL LETTER N,3309,6,"2014,2017,2019,2021,2022,2023",84,1,1027,37,180,1980
lww,Latn,lww_Latn,Lewo,A,Lu,LATIN CAPITAL LETTER A,3257,5,"2014,2019,2021,2022,2023",10,0,500,11,176,2560
lww,Latn,lww_Latn,Lewo,1,Nd,DIGIT ONE,2802,6,"2014,2017,2019,2021,2022,2023",2,1,850,15,168,1766
lww,Latn,lww_Latn,Lewo,Y,Lu,LATIN CAPITAL LETTER Y,2474,5,"2017,2019,2021,2022,2023",0,1,610,17,165,1681
lww,Latn,lww_Latn,Lewo,2,Nd,DIGIT TWO,1854,5,"2014,2019,2021,2022,2023",2,0,429,4,108,1311
lww,Latn,lww_Latn,Lewo,P,Lu,LATIN CAPITAL LETTER P,1684,5,"2014,2019,2021,2022,2023",6,0,412,2,69,1195
lww,Latn,lww_Latn,Lewo,S,Lu,LATIN CAPITAL LETTER S,1347,5,"2014,2019,2021,2022,2023",20,0,356,1,73,897
lww,Latn,lww_Latn,Lewo,3,Nd,DIGIT THREE,1159,6,"2014,2017,2019,2021,2022,2023",3,1,231,4,63,857
lww,Latn,lww_Latn,Lewo,K,Lu,LATIN CAPITAL LETTER K,1103,5,"2014,2019,2021,2022,2023",17,0,459,5,35,587
lww,Latn,lww_Latn,Lewo,:,Po,COLON,1098,6,"2014,2017,2019,2021,2022,2023",19,1,383,8,77,610
lww,Latn,lww_Latn,Lewo,4,Nd,DIGIT FOUR,896,5,"2014,2019,2021,2022,2023",2,0,207,3,66,618
lww,Latn,lww_Latn,Lewo,“,Pi,LEFT DOUBLE QUOTATION MARK,863,3,"2019,2022,2023",0,0,132,0,42,689
lww,Latn,lww_Latn,Lewo,5,Nd,DIGIT FIVE,705,5,"2014,2019,2021,2022,2023",2,0,169,4,39,491
lww,Latn,lww_Latn,Lewo,”,Pf,RIGHT DOUBLE QUOTATION MARK,687,3,"2019,2022,2023",0,0,126,0,36,525
lww,Latn,lww_Latn,Lewo,M,Lu,LATIN CAPITAL LETTER M,652,5,"2014,2019,2021,2022,2023",16,0,181,1,39,415
lww,Latn,lww_Latn,Lewo,L,Lu,LATIN CAPITAL LETTER L,638,4,"2014,2019,2022,2023",25,0,199,0,37,377
lww,Latn,lww_Latn,Lewo,V,Lu,LATIN CAPITAL LETTER V,582,5,"2014,2019,2021,2022,2023",21,0,182,4,32,343
