iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2021_frequency,year_2023_frequency
yaq,Latn,yaq_Latn,Yaqui, ,Zs,SPACE,67144,5,"2014,2017,2018,2021,2023",4461,49,72,1045,61517
yaq,Latn,yaq_Latn,Yaqui,a,Ll,LATIN SMALL LETTER A,65936,5,"2014,2017,2018,2021,2023",4667,41,55,992,60181
yaq,Latn,yaq_Latn,Yaqui,e,Ll,LATIN SMALL LETTER E,38838,5,"2014,2017,2018,2021,2023",2496,22,38,661,35621
yaq,Latn,yaq_Latn,Yaqui,i,Ll,LATIN SMALL LETTER I,33986,5,"2014,2017,2018,2021,2023",2171,16,54,609,31136
yaq,Latn,yaq_Latn,Yaqui,u,Ll,LATIN SMALL LETTER U,27606,5,"2014,2017,2018,2021,2023",1894,22,23,363,25304
yaq,Latn,yaq_Latn,Yaqui,t,Ll,LATIN SMALL LETTER T,27568,5,"2014,2017,2018,2021,2023",1944,16,41,471,25096
yaq,Latn,yaq_Latn,Yaqui,',Po,APOSTROPHE,24109,4,"2014,2017,2021,2023",1565,20,0,391,22133
yaq,Latn,yaq_Latn,Yaqui,n,Ll,LATIN SMALL LETTER N,22732,5,"2014,2017,2018,2021,2023",1423,18,23,387,20881
yaq,Latn,yaq_Latn,Yaqui,k,Ll,LATIN SMALL LETTER K,22364,5,"2014,2017,2018,2021,2023",1511,16,13,350,20474
yaq,Latn,yaq_Latn,Yaqui,o,Ll,LATIN SMALL LETTER O,20417,5,"2014,2017,2018,2021,2023",1480,20,36,357,18524
yaq,Latn,yaq_Latn,Yaqui,m,Ll,LATIN SMALL LETTER M,18513,5,"2014,2017,2018,2021,2023",1274,7,22,255,16955
yaq,Latn,yaq_Latn,Yaqui,j,Ll,LATIN SMALL LETTER J,15305,4,"2014,2018,2021,2023",1077,0,20,234,13974
yaq,Latn,yaq_Latn,Yaqui,b,Ll,LATIN SMALL LETTER B,10011,5,"2014,2017,2018,2021,2023",605,1,18,196,9191
yaq,Latn,yaq_Latn,Yaqui,",",Po,COMMA,9885,4,"2014,2018,2021,2023",559,0,5,141,9180
yaq,Latn,yaq_Latn,Yaqui,s,Ll,LATIN SMALL LETTER S,7619,5,"2014,2017,2018,2021,2023",462,8,10,100,7039
yaq,Latn,yaq_Latn,Yaqui,w,Ll,LATIN SMALL LETTER W,5857,4,"2014,2018,2021,2023",405,0,4,84,5364
yaq,Latn,yaq_Latn,Yaqui,p,Ll,LATIN SMALL LETTER P,5769,5,"2014,2017,2018,2021,2023",465,6,7,90,5201
yaq,Latn,yaq_Latn,Yaqui,h,Ll,LATIN SMALL LETTER H,4572,5,"2014,2017,2018,2021,2023",239,5,7,95,4226
yaq,Latn,yaq_Latn,Yaqui,.,Po,FULL STOP,4527,5,"2014,2017,2018,2021,2023",334,4,4,58,4127
yaq,Latn,yaq_Latn,Yaqui,c,Ll,LATIN SMALL LETTER C,4509,5,"2014,2017,2018,2021,2023",239,3,7,95,4165
yaq,Latn,yaq_Latn,Yaqui,y,Ll,LATIN SMALL LETTER Y,4348,4,"2014,2018,2021,2023",304,0,5,68,3971
yaq,Latn,yaq_Latn,Yaqui,r,Ll,LATIN SMALL LETTER R,3720,5,"2014,2017,2018,2021,2023",318,9,2,55,3336
yaq,Latn,yaq_Latn,Yaqui,l,Ll,LATIN SMALL LETTER L,2879,5,"2014,2017,2018,2021,2023",227,5,5,39,2603
yaq,Latn,yaq_Latn,Yaqui,J,Lu,LATIN CAPITAL LETTER J,2645,3,"2014,2021,2023",287,0,0,21,2337
yaq,Latn,yaq_Latn,Yaqui,I,Lu,LATIN CAPITAL LETTER I,1539,4,"2014,2017,2021,2023",128,1,0,24,1386
yaq,Latn,yaq_Latn,Yaqui,―,Pd,HORIZONTAL BAR,1300,2,"2014,2023",126,0,0,0,1174
yaq,Latn,yaq_Latn,Yaqui,L,Lu,LATIN CAPITAL LETTER L,1152,4,"2014,2018,2021,2023",69,0,5,23,1055
yaq,Latn,yaq_Latn,Yaqui,1,Nd,DIGIT ONE,954,5,"2014,2017,2018,2021,2023",73,1,1,21,858
yaq,Latn,yaq_Latn,Yaqui,2,Nd,DIGIT TWO,746,3,"2014,2021,2023",59,0,0,4,683
yaq,Latn,yaq_Latn,Yaqui,:,Po,COLON,615,4,"2014,2018,2021,2023",67,0,1,1,546
yaq,Latn,yaq_Latn,Yaqui,K,Lu,LATIN CAPITAL LETTER K,603,4,"2014,2017,2021,2023",27,1,0,14,561
yaq,Latn,yaq_Latn,Yaqui,T,Lu,LATIN CAPITAL LETTER T,544,3,"2014,2021,2023",30,0,0,4,510
yaq,Latn,yaq_Latn,Yaqui,3,Nd,DIGIT THREE,528,3,"2014,2021,2023",40,0,0,4,484
yaq,Latn,yaq_Latn,Yaqui,B,Lu,LATIN CAPITAL LETTER B,516,5,"2014,2017,2018,2021,2023",35,2,1,7,471
yaq,Latn,yaq_Latn,Yaqui,4,Nd,DIGIT FOUR,396,3,"2014,2021,2023",39,0,0,4,353
yaq,Latn,yaq_Latn,Yaqui,E,Lu,LATIN CAPITAL LETTER E,322,3,"2014,2021,2023",39,0,0,1,282
yaq,Latn,yaq_Latn,Yaqui,A,Lu,LATIN CAPITAL LETTER A,290,5,"2014,2017,2018,2021,2023",42,1,1,5,241
yaq,Latn,yaq_Latn,Yaqui,5,Nd,DIGIT FIVE,289,5,"2014,2017,2018,2021,2023",24,2,1,4,258
yaq,Latn,yaq_Latn,Yaqui,6,Nd,DIGIT SIX,243,4,"2014,2018,2021,2023",16,0,1,4,222
yaq,Latn,yaq_Latn,Yaqui,7,Nd,DIGIT SEVEN,223,4,"2014,2018,2021,2023",16,0,1,4,202
yaq,Latn,yaq_Latn,Yaqui,8,Nd,DIGIT EIGHT,212,4,"2014,2017,2021,2023",16,1,0,3,192
yaq,Latn,yaq_Latn,Yaqui,9,Nd,DIGIT NINE,203,3,"2014,2021,2023",16,0,0,2,185
yaq,Latn,yaq_Latn,Yaqui,0,Nd,DIGIT ZERO,202,4,"2014,2017,2021,2023",16,3,0,2,181
yaq,Latn,yaq_Latn,Yaqui,S,Lu,LATIN CAPITAL LETTER S,183,4,"2014,2018,2021,2023",24,0,1,1,157
yaq,Latn,yaq_Latn,Yaqui,“,Pi,LEFT DOUBLE QUOTATION MARK,155,3,"2014,2021,2023",6,0,0,1,148
yaq,Latn,yaq_Latn,Yaqui,”,Pf,RIGHT DOUBLE QUOTATION MARK,155,3,"2014,2021,2023",6,0,0,1,148
yaq,Latn,yaq_Latn,Yaqui,’,Pf,RIGHT SINGLE QUOTATION MARK,118,1,2023,0,0,0,0,118
yaq,Latn,yaq_Latn,Yaqui,P,Lu,LATIN CAPITAL LETTER P,114,5,"2014,2017,2018,2021,2023",6,1,1,1,105
yaq,Latn,yaq_Latn,Yaqui,M,Lu,LATIN CAPITAL LETTER M,111,2,"2014,2023",27,0,0,0,84
yaq,Latn,yaq_Latn,Yaqui,W,Lu,LATIN CAPITAL LETTER W,81,3,"2014,2021,2023",4,0,0,1,76
yaq,Latn,yaq_Latn,Yaqui,C,Lu,LATIN CAPITAL LETTER C,68,2,"2014,2023",6,0,0,0,62
yaq,Latn,yaq_Latn,Yaqui,N,Lu,LATIN CAPITAL LETTER N,50,2,"2014,2023",14,0,0,0,36
yaq,Latn,yaq_Latn,Yaqui,Y,Lu,LATIN CAPITAL LETTER Y,43,3,"2014,2017,2023",8,2,0,0,33
yaq,Latn,yaq_Latn,Yaqui,O,Lu,LATIN CAPITAL LETTER O,35,2,"2014,2023",6,0,0,0,29
yaq,Latn,yaq_Latn,Yaqui,ʼ,Lm,MODIFIER LETTER APOSTROPHE,13,1,2018,0,0,13,0,0
yaq,Latn,yaq_Latn,Yaqui,R,Lu,LATIN CAPITAL LETTER R,12,2,"2014,2023",5,0,0,0,7
yaq,Latn,yaq_Latn,Yaqui,-,Pd,HYPHEN-MINUS,8,1,2023,0,0,0,0,8
yaq,Latn,yaq_Latn,Yaqui,d,Ll,LATIN SMALL LETTER D,7,2,"2014,2023",6,0,0,0,1
yaq,Latn,yaq_Latn,Yaqui,(,Ps,LEFT PARENTHESIS,6,2,"2018,2023",0,0,1,0,5
yaq,Latn,yaq_Latn,Yaqui,),Pe,RIGHT PARENTHESIS,6,2,"2018,2023",0,0,1,0,5
yaq,Latn,yaq_Latn,Yaqui,f,Ll,LATIN SMALL LETTER F,5,2,"2014,2017",3,2,0,0,0
yaq,Latn,yaq_Latn,Yaqui,v,Ll,LATIN SMALL LETTER V,5,2,"2014,2017",3,2,0,0,0
yaq,Latn,yaq_Latn,Yaqui,g,Ll,LATIN SMALL LETTER G,5,2,"2014,2017",3,2,0,0,0
yaq,Latn,yaq_Latn,Yaqui,U,Lu,LATIN CAPITAL LETTER U,4,3,"2014,2017,2023",1,1,0,0,2
yaq,Latn,yaq_Latn,Yaqui,;,Po,SEMICOLON,2,1,2023,0,0,0,0,2
yaq,Latn,yaq_Latn,Yaqui,H,Lu,LATIN CAPITAL LETTER H,1,1,2017,0,1,0,0,0
yaq,Latn,yaq_Latn,Yaqui,q,Ll,LATIN SMALL LETTER Q,1,1,2017,0,1,0,0,0
yaq,Latn,yaq_Latn,Yaqui,¡,Po,INVERTED EXCLAMATION MARK,1,1,2018,0,0,1,0,0
yaq,Latn,yaq_Latn,Yaqui,!,Po,EXCLAMATION MARK,1,1,2018,0,0,1,0,0
