iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2023_frequency,year_2024_frequency
sja,Latn,sja_Latn,Epena,a,Ll,LATIN SMALL LETTER A,448719,8,"2013,2014,2016,2017,2018,2019,2023,2024",248990,18728,5197,6129,1803,144540,16742,6590
sja,Latn,sja_Latn,Epena, ,Zs,SPACE,341268,8,"2013,2014,2016,2017,2018,2019,2023,2024",190714,13755,3955,4403,1452,108962,12676,5351
sja,Latn,sja_Latn,Epena,i,Ll,LATIN SMALL LETTER I,175164,8,"2013,2014,2016,2017,2018,2019,2023,2024",96642,6994,2190,2350,757,56246,6858,3127
sja,Latn,sja_Latn,Epena,e,Ll,LATIN SMALL LETTER E,163086,8,"2013,2014,2016,2017,2018,2019,2023,2024",88401,6181,1693,1906,741,55650,6118,2396
sja,Latn,sja_Latn,Epena,r,Ll,LATIN SMALL LETTER R,134436,8,"2013,2014,2016,2017,2018,2019,2023,2024",75659,5584,1639,1739,623,42202,5025,1965
sja,Latn,sja_Latn,Epena,p,Ll,LATIN SMALL LETTER P,130822,8,"2013,2014,2016,2017,2018,2019,2023,2024",75564,5708,1609,1825,535,40953,4244,384
sja,Latn,sja_Latn,Epena,ã,Ll,LATIN SMALL LETTER A WITH TILDE,87831,8,"2013,2014,2016,2017,2018,2019,2023,2024",50201,3935,1027,1164,426,27269,3102,707
sja,Latn,sja_Latn,Epena,',Po,APOSTROPHE,79541,6,"2013,2014,2016,2017,2019,2023",64465,4703,1436,1527,0,4249,3161,0
sja,Latn,sja_Latn,Epena,d,Ll,LATIN SMALL LETTER D,76674,8,"2013,2014,2016,2017,2018,2019,2023,2024",40812,3043,794,1041,287,27558,2656,483
sja,Latn,sja_Latn,Epena,m,Ll,LATIN SMALL LETTER M,62622,8,"2013,2014,2016,2017,2018,2019,2023,2024",32422,2327,574,749,259,23377,2134,780
sja,Latn,sja_Latn,Epena,k,Ll,LATIN SMALL LETTER K,61856,8,"2013,2014,2016,2017,2018,2019,2023,2024",36730,2662,851,865,279,17267,2240,962
sja,Latn,sja_Latn,Epena,ɨ,Ll,LATIN SMALL LETTER I WITH STROKE,58529,7,"2013,2014,2016,2017,2018,2019,2023",34498,2415,702,774,216,18274,1650,0
sja,Latn,sja_Latn,Epena,t,Ll,LATIN SMALL LETTER T,58047,8,"2013,2014,2016,2017,2018,2019,2023,2024",32883,2441,729,843,182,18755,1942,272
sja,Latn,sja_Latn,Epena,o,Ll,LATIN SMALL LETTER O,55062,8,"2013,2014,2016,2017,2018,2019,2023,2024",29018,2199,711,895,227,19380,2093,539
sja,Latn,sja_Latn,Epena,u,Ll,LATIN SMALL LETTER U,52223,8,"2013,2014,2016,2017,2018,2019,2023,2024",26724,1986,521,626,262,17081,2859,2164
sja,Latn,sja_Latn,Epena,j,Ll,LATIN SMALL LETTER J,49074,8,"2013,2014,2016,2017,2018,2019,2023,2024",26313,1987,473,601,295,17348,1692,365
sja,Latn,sja_Latn,Epena,c,Ll,LATIN SMALL LETTER C,43144,8,"2013,2014,2016,2017,2018,2019,2023,2024",23304,1659,553,626,198,14073,1815,916
sja,Latn,sja_Latn,Epena,n,Ll,LATIN SMALL LETTER N,42108,8,"2013,2014,2016,2017,2018,2019,2023,2024",22490,1640,489,603,198,14197,1719,772
sja,Latn,sja_Latn,Epena,h,Ll,LATIN SMALL LETTER H,40017,8,"2013,2014,2016,2017,2018,2019,2023,2024",22476,1591,537,521,192,12100,1677,923
sja,Latn,sja_Latn,Epena,b,Ll,LATIN SMALL LETTER B,33087,8,"2013,2014,2016,2017,2018,2019,2023,2024",16956,1240,325,416,115,10554,1801,1680
sja,Latn,sja_Latn,Epena,.,Po,FULL STOP,31207,8,"2013,2014,2016,2017,2018,2019,2023,2024",17186,1257,314,460,165,10195,1098,532
sja,Latn,sja_Latn,Epena,ꞌ,Ll,LATIN SMALL LETTER SALTILLO,29251,3,"2018,2019,2024",0,0,0,0,425,28755,0,71
sja,Latn,sja_Latn,Epena,w,Ll,LATIN SMALL LETTER W,24228,8,"2013,2014,2016,2017,2018,2019,2023,2024",13454,952,279,318,89,7870,846,420
sja,Latn,sja_Latn,Epena,s,Ll,LATIN SMALL LETTER S,20659,8,"2013,2014,2016,2017,2018,2019,2023,2024",10957,876,216,242,96,6629,984,659
sja,Latn,sja_Latn,Epena,",",Po,COMMA,19887,8,"2013,2014,2016,2017,2018,2019,2023,2024",11120,823,246,277,98,6529,662,132
sja,Latn,sja_Latn,Epena,M,Lu,LATIN CAPITAL LETTER M,18114,8,"2013,2014,2016,2017,2018,2019,2023,2024",9565,737,187,255,83,6444,576,267
sja,Latn,sja_Latn,Epena,õ,Ll,LATIN SMALL LETTER O WITH TILDE,14592,8,"2013,2014,2016,2017,2018,2019,2023,2024",8547,556,200,192,92,4345,439,221
sja,Latn,sja_Latn,Epena,g,Ll,LATIN SMALL LETTER G,12349,8,"2013,2014,2016,2017,2018,2019,2023,2024",6910,562,152,186,74,4046,406,13
sja,Latn,sja_Latn,Epena,A,Lu,LATIN CAPITAL LETTER A,11678,8,"2013,2014,2016,2017,2018,2019,2023,2024",6675,437,154,118,81,3604,369,240
sja,Latn,sja_Latn,Epena,–,Pd,EN DASH,11370,6,"2013,2014,2016,2017,2018,2019",7202,545,187,146,49,3241,0,0
sja,Latn,sja_Latn,Epena,ĩ,Ll,LATIN SMALL LETTER I WITH TILDE,10792,8,"2013,2014,2016,2017,2018,2019,2023,2024",6388,478,159,165,35,2989,439,139
sja,Latn,sja_Latn,Epena,l,Ll,LATIN SMALL LETTER L,9538,8,"2013,2014,2016,2017,2018,2019,2023,2024",3281,224,26,141,32,5210,561,63
sja,Latn,sja_Latn,Epena,T,Lu,LATIN CAPITAL LETTER T,8537,8,"2013,2014,2016,2017,2018,2019,2023,2024",5336,364,136,126,73,2241,257,4
sja,Latn,sja_Latn,Epena,1,Nd,DIGIT ONE,7406,8,"2013,2014,2016,2017,2018,2019,2023,2024",3926,314,67,97,43,2543,266,150
sja,Latn,sja_Latn,Epena,J,Lu,LATIN CAPITAL LETTER J,6701,8,"2013,2014,2016,2017,2018,2019,2023,2024",4250,274,81,46,58,1704,218,70
sja,Latn,sja_Latn,Epena,y,Ll,LATIN SMALL LETTER Y,6096,8,"2013,2014,2016,2017,2018,2019,2023,2024",3059,234,64,69,18,2334,220,98
sja,Latn,sja_Latn,Epena,á,Ll,LATIN SMALL LETTER A WITH ACUTE,5913,8,"2013,2014,2016,2017,2018,2019,2023,2024",2960,240,64,97,22,2334,172,24
